V,V_lo,arm,bank,max_clamp,n_clamped,pre_tanh_mu_absmed,pre_tanh_sigma_med,sat95,seed,task
0.12065886021561564,0.1206588086163403,WML05,wml_rollout,0.0,0,0.9433703124523163,0.37589918076992035,0.3168543670803175,302,g1
0.12605335492335284,0.12605333800362714,WML05,neutral,0.0,0,1.1438527703285217,0.5865736901760101,0.3736675869708304,303,g1
0.13491759426804215,0.13491759196906877,WML05,pw_rollout,0.0,0,1.2043840289115906,0.6325502693653107,0.39046717610810466,303,g1
0.1292430840899824,0.1292430672549941,WML05,wml_rollout,0.0,0,1.0894337892532349,0.5523354113101959,0.36073943200330333,303,g1
0.17462527487347745,0.1746252689784685,WML05,neutral,0.0,0,1.1625746488571167,0.6987193822860718,0.38894073606772966,304,g1
0.1664359154552173,0.16643585839982727,WML05,pw_rollout,0.0,0,1.2040191888809204,0.6669043004512787,0.3959081901377099,304,g1
0.1698017406686566,0.16980173642314406,WML05,wml_rollout,0.0,0,1.0939330458641052,0.6477100551128387,0.37226962217076515,304,g1
0.09977715255508149,0.09977713776206776,WML05,neutral,0.0,0,1.0358229875564575,0.3866978883743286,0.3463020142244743,305,g1
0.11483353202789152,0.11483350185691026,WML05,pw_rollout,0.0,0,1.1140645146369934,0.46864722669124603,0.3722113349823127,305,g1
0.1004088215197734,0.10040881342575862,WML05,wml_rollout,0.0,0,1.0148444175720215,0.3816985636949539,0.3394176406878846,305,g1
0.23668192052949313,0.23668193959686987,WML05,neutral,0.0,0,1.3946519494056702,1.0313109159469604,0.46940378734376526,306,g1
0.21299209356746024,0.21299201985553345,WML05,pw_rollout,0.0,0,1.531773328781128,0.9509733319282532,0.4902031025230003,306,g1
0.2473931606881465,0.24739319759267323,WML05,wml_rollout,0.0,0,1.3226869106292725,1.0413903594017029,0.4563157169509064,306,g1
0.13037760094578318,0.1303776020950261,WML05,neutral,0.0,0,1.051871418952942,0.5138843357563019,0.3556363975862815,307,g1
0.13646604476144022,0.13646605353284977,WML05,pw_rollout,0.0,0,1.0830368399620056,0.5752294659614563,0.3642843651229991,307,g1
0.13032373471644806,0.13032373995452728,WML05,wml_rollout,0.0,0,1.0054839253425598,0.4933980703353882,0.34620012461833766,307,g1
0.13084627258612028,0.1308462311967172,WML05,neutral,0.0,0,0.9807216823101044,0.4687153548002243,0.33025365622925856,308,g1
0.12421331359268342,0.124213339693859,WML05,pw_rollout,0.0,0,1.086256206035614,0.49760647118091583,0.354936861640006,308,g1
0.13941118951655726,0.13941109853766925,WML05,wml_rollout,0.0,0,0.9331444501876831,0.462539404630661,0.3184619297681815,308,g1
0.0708816879700868,0.07088169317781652,WML01,neutral,0.0,0,1.5896663069725037,0.34792040288448334,0.4219206332142688,301,g1
0.06909018858724225,0.06909019371490531,WML01,pw_rollout,0.0,0,1.551486611366272,0.3375551253557205,0.40933603558286374,301,g1
0.06738822466556428,0.06738822597363425,WML01,wml_rollout,0.0,0,1.572468876838684,0.3398718237876892,0.4162714358516225,301,g1
0.0475788527829335,0.04757885279239372,WML01,neutral,0.0,0,1.5206409692764282,0.3196709454059601,0.39155507742434786,302,g1
0.04880962181831215,0.04880962181020705,WML01,pw_rollout,0.0,0,1.4066147208213806,0.3136008679866791,0.35319243395226213,302,g1
0.046947632766569304,0.04694763278037545,WML01,wml_rollout,0.0,0,1.4913272857666016,0.31786854565143585,0.3810407806764194,302,g1
0.03436989878007187,0.03436989754091929,WML01,neutral,0.0,0,1.3219099640846252,0.2260041981935501,0.30872223639476265,303,g1
0.03694604564496255,0.03694604505724581,WML01,pw_rollout,0.0,0,1.3079955577850342,0.2266438752412796,0.3014180520976937,303,g1
0.033489461157908705,0.03348946026827641,WML01,wml_rollout,0.0,0,1.2999979257583618,0.2219741865992546,0.29746120341288174,303,g1
0.04560632435640134,0.045606317255533865,WML01,neutral,0.0,0,1.1858901977539062,0.22532998025417328,0.2796822646638796,304,g1
0.04529633522469127,0.04529635302257983,WML01,pw_rollout,0.0,0,1.1383349895477295,0.2290283888578415,0.2606498008835239,304,g1
0.046473838698144004,0.04647383123190258,WML01,wml_rollout,0.0,0,1.153299629688263,0.22735927999019623,0.27373772701868165,304,g1
0.045607309843496605,0.04560730936449992,WML01,neutral,0.0,0,1.2518609166145325,0.2679736465215683,0.3066903062731365,305,g1
0.04900565652230422,0.049005656486674855,WML01,pw_rollout,0.0,0,1.222055971622467,0.2798369973897934,0.3010311534675924,305,g1
0.04696596479679911,0.04696596474650709,WML01,wml_rollout,0.0,0,1.2360562682151794,0.2711169123649597,0.2974716240060412,305,g1
0.0470894194875743,0.047089369704156246,WML01,neutral,0.0,0,1.2945162057876587,0.2840116173028946,0.31598538419226446,306,g1
0.0432693907137996,0.04326939125425453,WML01,pw_rollout,0.0,0,1.2569238543510437,0.2741723209619522,0.29765643846447754,306,g1
0.04683513871440469,0.04683511407459047,WML01,wml_rollout,0.0,0,1.2627092003822327,0.28396524488925934,0.30273958264672535,306,g1
0.034936220078234166,0.034936212497195696,WML01,neutral,0.0,0,1.3717103600502014,0.24013318121433258,0.3279665620404903,307,g1
0.036321754083961995,0.03632174557561355,WML01,pw_rollout,0.0,0,1.3721377849578857,0.23880162835121155,0.32824339307504213,307,g1
0.03650443297782097,0.036504436789336014,WML01,wml_rollout,0.0,0,1.3148563504219055,0.2417660802602768,0.312563647828947,307,g1
0.03841441773697414,0.03841441774848162,WML01,neutral,0.0,0,0.9236237108707428,0.227091982960701,0.18541511066457939,308,g1
0.041785150783143515,0.041785150817725825,WML01,pw_rollout,0.0,0,0.9134810268878937,0.23618163168430328,0.184171884487962,308,g1
0.04024454557358537,0.0402445455723392,WML01,wml_rollout,0.0,0,0.910201907157898,0.23044843971729279,0.1805074380209972,308,g1
0.28458132315889434,0.28458115459930045,PW,neutral,0.0,0,1.98903089761734,1.5402721166610718,0.5829872785149478,301,leap
0.1993617843017527,0.19936177708355185,PW,pw_rollout,0.0,0,2.111875057220459,1.0318508744239807,0.5738626467915694,301,leap
