dir,env_name,actor_update_mode,seed,seed_index,action_dim,action_pad,obs_dim,critic_obs_dim,estep_num_samples,eps_e,alpha_entropy,alpha_kl,gamma,lmbda,time_steps,iteration,checkpoint_frac,final_eval_return,ess_final,ess_degenerate,nan_in_eval,normalize_env,train_seconds,hydra_run_dir,files_present,n_missing,bytes_total,mtime_utc,sha256_actor,sha256_critic,sha256_meta,sha256_normalizer,present_in,sha256_agreement,fields_differing
exports/LeapCubeRotateZAxis_pathwise_s0_final,LeapCubeRotateZAxis,pathwise,0,0,16,,32,32,32,0.5,0.001572495442815125,0.01415768451988697,0.99,0.95,52297728,399,1.0,32.80330276489258,0.0,False,False,True,2903.0877263480215,/home/human/workspaces/reppo_original/outputs/2026-08-30/12-40-42,actor.npz|critic.npz|meta.json|normalizer.npz,0,5834059,2026-08-30T13:29:14Z,dda2945ff92379f900e0a6769f47fbfc4de912281f0b29c2cabfc52439806e18,32c48091f5f8b63700cd9dba4e8aadd68f3e4712d0d71f2ee9a8441449d7a2c0,8340a927d57646e6d11eeae72f8cabcaada9e9f3bfafd5e05cb62647efbc93d5,24769afe8ac440de925502553252fee19c6e4b681db2cdf01605a243610c4874,workstation,single-source,
exports/LeapCubeRotateZAxis_pathwise_s901_final,LeapCubeRotateZAxis,pathwise,901,0,16,0,32,32,32,0.5,0.000797327549662441,0.010729405097663403,0.99,0.95,52297728,399,1.0,21.204185485839844,0.0,False,False,True,2964.3474693140015,/home/human/workspaces/reppo_original/outputs/manual/rerun901-leap,actor.npz|critic.npz|meta.json|normalizer.npz,0,5839935,2026-08-31T23:15:02Z,9d74b3ef14dd6113df26058d21f39eb48f89ddda25f428d2770d6934d5708180,5297240e2e35064b3ab368d83a63211d2942519e67b6c4a9ef29c205e5badeb8,5a2efa83e8363012d73d62832d20502cf5a0adfac64e83d2a08d8fd0d27c59cd,190218a496c31783070e6950cefea17039263fb4363bb505778426f8d4f56d55,workstation,single-source,
exports/LeapCubeRotateZAxis_pathwise_s901orig_final,LeapCubeRotateZAxis,pathwise,901,0,16,0,32,32,32,0.5,0.0008150272769853473,0.014675508253276348,0.99,0.95,52297728,399,1.0,20.35787010192871,0.0,False,False,True,2914.191693054978,/home/human/workspaces/reppo_original/outputs/2026-08-31/16-07-00,actor.npz|critic.npz|meta.json|normalizer.npz,0,5834083,2026-08-31T21:56:18Z,4b403e8a6a669b86067af6f2ee35b210e94f805d8d54340d41be6bd6d511c7e9,10b24a0c5170adfb73d090ed3488ceb622df5870cbab0ab251f85a5a7e2b5721,cfcc71bcd68b8a5cbd921f022100bccf36f400547a3de643aadc68621843f123,bc82b093222c1857584d6b37a1b2b791829cec00dc41642db8dfd07e63aee134,workstation,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s0_final,LeapCubeRotateZAxis,weighted_mle,0,0,16,0,32,32,32,0.5,0.0009399999980814755,0.2858448028564453,0.99,0.95,52297728,399,1.0,40.22950744628906,23.151304244995117,False,False,True,2442.9226857769536,/home/human/workspaces/reppo_original/outputs/2026-08-30/21-47-59,actor.npz|critic.npz|meta.json|normalizer.npz,0,5836915,2026-08-30T22:28:52Z,f8c33e990244303aa04dcbd43b3dbd3e68c5c90ef86c766bf2038ce45982fb3b,e78138ef195b1a0d8c9142199e1556f1e0e15d962d655dd4ebfc0fe04163a4e0,dc38f08412376adfe92b8eb5b8e395c8f91a432046589bbfbdb12b046042ab56,80c8ec847ac93ed351ba3493f9c394e8c4e04a9063f46b3d0775fdc5a99e36d6,workstation,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s101_final,LeapCubeRotateZAxis,weighted_mle,101,0,16,0,32,32,32,0.5,0.000782382907345891,0.48884737491607666,0.99,0.95,52297728,399,1.0,30.90998077392578,20.378908157348633,False,False,True,1528.2768588050094,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/leap_B_s101,actor.npz|critic.npz|meta.json|normalizer.npz,0,5841823,2026-09-01T11:26:07Z,7c4dff4e45612b41e90c6a6d0f3e7d0a15a3ca52bdd383807bdb9e9b0a3ecf34,84424d4821038786dad921be7632b5eb22f63dd3b3c9bc8330c54d59fdd27907,4a3c8aabafc90e0da8588197502b4f4e5a27b16a295eb080273c977b64ef0248,50bfea40c829ed88730f13f11e4282ef5284404d5fb6bc10428fb88ffb885efd,claix,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s102_final,LeapCubeRotateZAxis,weighted_mle,102,0,16,0,32,32,32,0.5,0.000782382907345891,0.5656040906906128,0.99,0.95,52297728,399,1.0,23.850811004638672,19.67160415649414,False,False,True,1529.361131230995,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/leap_B_s102,actor.npz|critic.npz|meta.json|normalizer.npz,0,5841842,2026-09-01T11:33:29Z,52c397c9156858d41ed87c5acb3e6614fed9aa2e559ea031cc2c0d55e471661c,d26ac64f2ac7fff632815642151d6c038db3244799175fd2cfccb14f0a2f99f6,237fde501a4ad603cde8764b1b49c5492b08b3203d8fd1a7014b97775a488192,03d52504240d6549009dac38f320422c0b4b6916d28c6b92dc5860baaf65c5f6,claix,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s103_final,LeapCubeRotateZAxis,weighted_mle,103,0,16,0,32,32,32,0.5,0.000782382907345891,0.5227668285369873,0.99,0.95,52297728,399,1.0,27.564002990722656,20.377761840820312,False,False,True,1538.321390498997,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/leap_B_s103,actor.npz|critic.npz|meta.json|normalizer.npz,0,5841840,2026-09-01T11:44:13Z,aa0e86709667a2697733f5bda164830962d49b96236eae177ab0e39a01826b58,25df2b6b0869d3364ba302cccc683a858b9d2225237554e6d5fe944a209db091,9a6ab09a116ca96cddad70ee85b795fbdc303e262ec0dc96d71d88279bfe3337,9c96cfe2ea76e75856f07792762f8a2998e928cc7691050e9980c45b5365bf3b,claix,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s104_final,LeapCubeRotateZAxis,weighted_mle,104,0,16,0,32,32,32,0.5,0.000782382907345891,0.4980354309082031,0.99,0.95,52297728,399,1.0,37.772865295410156,20.220518112182617,False,False,True,1533.5680016520055,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/leap_B_s104,actor.npz|critic.npz|meta.json|normalizer.npz,0,5841857,2026-09-01T11:48:03Z,08d18377dc7ad6c84306cb7e0ec6cf67e587791c2e905027f98d114b6dbde58d,88341a4db6859f57d1e57ae7b3050034d3c66e75256c4022ac9b332e210ddbd2,3f3776b1098484d7bfed4faccb8ec88ad3ae3e7d2f3db65701acf56b37795bdf,2cf949ff11ae2489f90ca06b59bbe675376c39f1880f053c8f217ea7d2bf7ada,claix,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s105_final,LeapCubeRotateZAxis,weighted_mle,105,0,16,0,32,32,32,0.5,0.000782382907345891,0.5182294845581055,0.99,0.95,52297728,399,1.0,36.17533874511719,19.61565589904785,False,False,True,1545.7046048579941,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/leap_B_s105,actor.npz|critic.npz|meta.json|normalizer.npz,0,5841847,2026-09-01T11:49:35Z,8c595ec8b3c2a5ddb4a490931f218f3b7fb62ec1bf6e30a1e30c2107a25f4a0a,62c0c6f9ac54e90b8ad527caa1a594e1742d17618bd585053697f5712ea38072,668088cd71a16563b90e116eecd0b2bcd5ba4701be81a8937f55ea911eed88e7,27cf0a7fa31533fb983bb81179dbbc2cef3bf28f16e0c8cd598dc105b69f7ed7,claix,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s106_final,LeapCubeRotateZAxis,weighted_mle,106,0,16,0,32,32,32,0.5,0.000782382907345891,0.31876885890960693,0.99,0.95,52297728,399,1.0,27.818260192871094,22.928600311279297,False,False,True,1536.8737981759914,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/leap_B_s106,actor.npz|critic.npz|meta.json|normalizer.npz,0,5841827,2026-09-01T11:58:52Z,39d73abce0f5e5f9c84e1aee6a5a28975345aec256c0dd6666ef2c8bb6b78fd2,a86c1e349b73fde0e8c7d6917337d66bf800efd07c6701d0449abe0b2a0c7889,510b5cf619d1e26f27ae00e5b0277a2ed75aa8667074c64aa7b4cb9ac5584e3f,4f7b7a6c3c96348e29bc918d7a72c2cbd7a263bd433d2f93028db5d1ea4e46c2,claix,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s107_final,LeapCubeRotateZAxis,weighted_mle,107,0,16,0,32,32,32,0.5,0.000782382907345891,0.4985778033733368,0.99,0.95,52297728,399,1.0,40.208927154541016,21.077009201049805,False,False,True,1533.268591930988,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/leap_B_s107,actor.npz|critic.npz|meta.json|normalizer.npz,0,5841820,2026-09-01T12:00:11Z,46feb8c1bb2b8c25fd9938972c8954cb07232d240b1b1483c9b20b4c3a05922f,abca3021bbf6a37c8bd3deb57af72a6e54fef3e484d72043c2f4d211a9bcb40e,21ef3a2306dc4d0876792841409f0ab281d9ea30f412aaa91e690d9902197e48,889262ee5923448de263ad0bb78872e2eae9b8700eebacc14933ba18419d5d7d,claix,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s108_final,LeapCubeRotateZAxis,weighted_mle,108,0,16,0,32,32,32,0.5,0.000782382907345891,0.5495988130569458,0.99,0.95,52297728,399,1.0,23.94176483154297,20.270401000976562,False,False,True,1537.619015092001,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/leap_B_s108,actor.npz|critic.npz|meta.json|normalizer.npz,0,5841834,2026-09-01T12:05:02Z,c7c18283b190760b7755c73f8e02a1b3bc8ed4c4a9bd5044f5d0eac650bd8a59,6494a3af4d0ca44a8b376d6a7f87e5f0a22b6a6e708887a376718f1ad06efc04,252e75227eefa1422eb2d3a84ae3b7e2a66a2451ed72693aaf40ca6a90e275a3,ebaadac60f8a3b2b940ab4d4e040e8cf9982b983bcafcd123649f70cb4facdf4,claix,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s1_final,LeapCubeRotateZAxis,weighted_mle,1,0,16,0,32,32,32,0.5,0.0009399999980814755,0.41665738821029663,0.99,0.95,52297728,399,1.0,24.18050193786621,20.31211280822754,False,False,True,2449.394434568996,/home/human/workspaces/reppo_original/outputs/2026-08-30/22-53-15,actor.npz|critic.npz|meta.json|normalizer.npz,0,5836951,2026-08-30T23:34:14Z,5ecf202f13554f7a57e5f302844a927c0872efb5895b4fcd7fa6327c5a550f0a,aea3cbad0369d7aadbe803a1c64af807272909b0bffa1cae5931fcb90f1dece6,1974ef1a62f288f166a8f210e9ac738384b119657bb5bf51087b5e275ebba99e,0b0f258ac6963c7cfd83a0896f85cc80dca4481fdd1eb140d35e4606cc800359,workstation,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s2_final,LeapCubeRotateZAxis,weighted_mle,2,0,16,0,32,32,32,0.5,0.0009399999980814755,0.6001786589622498,0.99,0.95,52297728,399,1.0,35.246009826660156,18.48710823059082,False,False,True,2416.9981073159724,/home/human/workspaces/reppo_original/outputs/2026-08-30/23-58-42,actor.npz|critic.npz|meta.json|normalizer.npz,0,5836917,2026-08-31T00:39:08Z,025334c6dfd9832af90d6fee9852231294fc2c43b391ef4d90cecce5456ba6eb,1a78dd5a4e0a6e10089985ba3e5d40d610655d43db6eb7ff7676374ddf8aac3d,ee8d32678279d99f6acabc07268f29ca11675ec469e6070ac79d30a96bee0663,36ce3368a1281a6943867aca4baa9a2158d41dfda4e51ea7dfdf46070b51e8f9,workstation,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s3_final,LeapCubeRotateZAxis,weighted_mle,3,0,16,0,32,32,32,0.5,0.0009399999980814755,0.34254711866378784,0.99,0.95,52297728,399,1.0,22.94906234741211,22.02057456970215,False,False,True,2444.0450328279985,/home/human/workspaces/reppo_original/outputs/2026-08-31/01-04-32,actor.npz|critic.npz|meta.json|normalizer.npz,0,5836932,2026-08-31T01:45:27Z,f5e44f193b7d1571c76248e6ad38b085ca63feb1ebb14c8bb7b517dd7c1ef675,d47b4e3555223851e3fbc9a38e33dcdc49c55f742468be625dd865624ce231e8,b4277668ffeb18020b3455584df156dd5b4a1b71506996a75e220cf4cec71b08,d87c0217eb28d447b05e8e71c7dc7e3a9fe2f5588995d2f8d6590ccb2588b934,workstation,single-source,
exports/LeapCubeRotateZAxis_weighted_mle_s4_final,LeapCubeRotateZAxis,weighted_mle,4,0,16,0,32,32,32,0.5,0.0009399999980814755,0.45244160294532776,0.99,0.95,52297728,399,1.0,25.165096282958984,21.440797805786133,False,False,True,2435.7370728130336,/home/human/workspaces/reppo_original/outputs/2026-08-31/02-11-27,actor.npz|critic.npz|meta.json|normalizer.npz,0,5836930,2026-08-31T02:52:12Z,62b0801c0e717593c9c9162ba1fb64134fda6dc836d4d45dd29ac95524a84843,f28f247429c6effd5dc2a3f8625bef738004281e5003ab882f3c5fe3692b2c17,d3b7e9fe82c7983921a4cbd4dd9f8057e2c5cc134796090f8b90a5554d293156,483072deee0aaf1e6a10be11c8bcc6e766b7779d7bbfd1b8786ed2ad191fdf24,workstation,single-source,
exports/WalkerRun_pathwise_fa_pad0_s0_final,WalkerRun,pathwise,0,0,6,0,24,24,32,0.5,0.015279999934136868,0.014104600995779037,0.99,0.95,52297728,399,1.0,909.4277954101562,0.0,False,False,True,1562.5240415399894,/home/human/workspaces/reppo_original/outputs/2026-08-30/14-13-29,actor.npz|critic.npz|meta.json|normalizer.npz,0,5739505,2026-08-30T14:39:37Z,6e37cb32965f08166f1f84cb5e12e7ef0b0d900e623ad6c058fc7ee030c494d3,834a59ab1b0237ea2e29bf4ad3e9f46156acb3dbc1d12c7a4944357340e6f018,a8443238d8647f3d2585a5d8a5fb84f04b3f0d9fee881df9f48c0211bfe110e4,9961568ae5a47f34979f2420c8cae0e8666a2fc60ba9a215d2e228f809b4d66a,workstation,single-source,
exports/WalkerRun_pathwise_fa_pad0_s1_final,WalkerRun,pathwise,1,0,6,0,24,24,32,0.5,0.015279999934136868,0.01214256975799799,0.99,0.95,52297728,399,1.0,903.09130859375,0.0,False,False,True,1551.9530936739757,/home/human/workspaces/reppo_original/outputs/2026-08-30/15-38-49,actor.npz|critic.npz|meta.json|normalizer.npz,0,5739512,2026-08-30T16:04:46Z,90dd4f319d06b46e296050e3ea50649ded617eb4712917ef91a744e13417f799,50c9abd418e9b649a2c342aef8fbe996ea0963b3d76a122d13b5863d118780d4,4c4c9467937af71325ea8b257ea7394925e4a8748d50a3cb1dad7f76ee20b050,0861d66fdbc4d3e95079bb789de600bbbb1a3938ac2ff0da53886d0b8a8ba59a,workstation,single-source,
exports/WalkerRun_pathwise_fa_pad0_s2_final,WalkerRun,pathwise,2,0,6,0,24,24,32,0.5,0.015279999934136868,0.00992298312485218,0.99,0.95,52297728,399,1.0,905.5460205078125,0.0,False,False,True,1564.9709714550409,/home/human/workspaces/reppo_original/outputs/2026-08-30/17-05-04,actor.npz|critic.npz|meta.json|normalizer.npz,0,5739514,2026-08-30T17:31:15Z,36981c2c5fd6fa0d8fc4409fd9fbe4282c59fed9dd7be69a03adb44cc66cdf08,ee59fe7088d28ec2f98888b3186c95181951284a9dca702e3ab5932e1f3c6ce8,7b4f2ec4024538ae3ed5b7aa5f67f288e350b0a89758d017196e9b045e377211,c8f91a2c7f08de0c3f82ec884f8295812ac2e3b1045a48bca97f2c5767a27fcb,workstation,single-source,
exports/WalkerRun_pathwise_fa_pad0_s3_final,WalkerRun,pathwise,3,0,6,0,24,24,32,0.5,0.015279999934136868,0.014340425841510296,0.99,0.95,52297728,399,1.0,907.38525390625,0.0,False,False,True,1557.6562773730257,/home/human/workspaces/reppo_original/outputs/2026-08-30/18-31-25,actor.npz|critic.npz|meta.json|normalizer.npz,0,5739514,2026-08-30T18:57:29Z,e5afef336b566789070fe1bc14ecfc0be2e56ad5a6c2c1ea71017d47ad996e97,b8ec05310a6a4d30b4d2ff4ae0a396087ad18659ff38357f39876cb3e77ba467,ce9ac1417c6397d107cf5fe244c691e40de3e8ae622e91199340a2432e9be572,4dfcebad57056c88f6cd93464c713339f6c2fe098312cc773bf7df0eb98b5732,workstation,single-source,
exports/WalkerRun_pathwise_fa_pad0_s4_final,WalkerRun,pathwise,4,0,6,0,24,24,32,0.5,0.015279999934136868,0.011264230124652386,0.99,0.95,52297728,399,1.0,902.0643310546875,0.0,False,False,True,1599.207745783031,/home/human/workspaces/reppo_original/outputs/2026-08-30/19-57-28,actor.npz|critic.npz|meta.json|normalizer.npz,0,5739507,2026-08-30T20:24:13Z,742f2841a260123d912c8fea655f2f663870d01e0f3486e57a44d6d5df9b1173,28e63bd1f63a254d91ee8781cc3290a0015de225b9eeb09ae47cd5958834e39a,a66cf8392886f3bc691d02254a23760084f405108b09744c35b02febab531c22,1c638bb8aca3cd7e78afb699c244e27b0f15a0444fd31f59324668f7263d1382,workstation,single-source,
exports/WalkerRun_pathwise_fa_pad16_s0_final,WalkerRun,pathwise,0,0,22,16,24,24,32,0.5,0.015279999934136868,0.02360256016254425,0.99,0.95,52297728,399,1.0,903.568603515625,0.0,False,False,True,861.8769862089539,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/pad16/pathwise_s0,actor.npz|critic.npz|meta.json|normalizer.npz,0,5842844,2026-09-01T19:31:05Z,d67800740846c663c36e9eeb58a41861cdee4d9b9780fc1b273a1bf7342bc283,85612082bdd0e7ef5246bc159e78981ce0a8bcc55a9d5b2e61a0de3d5d07660f,ffa1bffa18c2f15487858e8a1eabd1d97a0aa724fd28dff4b1e57b42ea8d0209,4737fe9377faec545342c21b3f1337f12262f478a115e1e32e11b0411d992a4c,both,MISMATCH:sha256_actor|sha256_critic|sha256_meta|sha256_normalizer,alpha_kl|final_eval_return|train_seconds|hydra_run_dir|bytes_total|mtime_utc|sha256_actor|sha256_critic|sha256_meta|sha256_normalizer
exports/WalkerRun_pathwise_fa_pad16_s1_final,WalkerRun,pathwise,1,0,22,16,24,24,32,0.5,0.015279999934136868,0.01822563447058201,0.99,0.95,52297728,399,1.0,910.3348999023438,0.0,False,False,True,861.4344718449283,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/pad16/pathwise_s1,actor.npz|critic.npz|meta.json|normalizer.npz,0,5842844,2026-09-01T19:33:13Z,92c46d26dd46a6563bcbf09cbece1c17dae0795b02e8712a711125a0b2ccd903,adea782683bcffdaa35379ebe6a73235cce696563501d82f311e3d2d322a867e,a81121228f097fe2e7f0c9f18ed37742c781477d916efce0f80c8a5ff2fdfd93,824e03b73417d7622d71b1573e97f05fb55deb934a526cc24a1720b00bf3ef73,both,MISMATCH:sha256_actor|sha256_critic|sha256_meta|sha256_normalizer,alpha_kl|final_eval_return|train_seconds|hydra_run_dir|bytes_total|mtime_utc|sha256_actor|sha256_critic|sha256_meta|sha256_normalizer
exports/WalkerRun_pathwise_fa_pad16_s2_final,WalkerRun,pathwise,2,0,22,16,24,24,32,0.5,0.015279999934136868,0.018835142254829407,0.99,0.95,52297728,399,1.0,909.5820922851562,0.0,False,False,True,860.2115446969401,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/pad16/pathwise_s2,actor.npz|critic.npz|meta.json|normalizer.npz,0,5842846,2026-09-01T19:33:12Z,d966d04a799a6a47c4f9f825dfbb7c0ffb2ea0582b742b24450706573ddf5ce1,b01bd7b225038219c2cd24d603daaae3c54e8ad60d720a79f317079ca25fcb88,c15c59b5027ecd03cf04721087d799cc78b5bcd7ac37ac2e6352de2a4b1ff19b,211cc0d4cd3026fced4c35646d7219317d111f56679b0fb0fb3ac2954a80bdcd,both,MISMATCH:sha256_actor|sha256_critic|sha256_meta|sha256_normalizer,alpha_kl|final_eval_return|train_seconds|hydra_run_dir|bytes_total|mtime_utc|sha256_actor|sha256_critic|sha256_meta|sha256_normalizer
exports/WalkerRun_pathwise_fa_pad16_s3_final,WalkerRun,pathwise,3,0,22,16,24,24,32,0.5,0.015279999934136868,0.018937135115265846,0.99,0.95,52297728,399,1.0,907.1201782226562,0.0,False,False,True,859.1483690399909,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/pad16/pathwise_s3,actor.npz|critic.npz|meta.json|normalizer.npz,0,5842840,2026-09-01T19:33:51Z,72ab874103729d45f29ac71ba947c26cffd969343dab650393b208d274f7edde,fde7327290846e889341412b195d7a106f5cb1cc0268e345dd98868077c2a8d8,f7935df297ba963c7b111cc75524f82942424f3f41def7aa7127ecba42c3beaa,1acb820ee8104076e42d4805e45bba1cb875c46d0a1e11bedb8291f69a0ee0ca,both,MISMATCH:sha256_actor|sha256_critic|sha256_meta|sha256_normalizer,alpha_kl|final_eval_return|train_seconds|hydra_run_dir|bytes_total|mtime_utc|sha256_actor|sha256_critic|sha256_meta|sha256_normalizer
exports/WalkerRun_pathwise_fa_pad16_s4_final,WalkerRun,pathwise,4,0,22,16,24,24,32,0.5,0.015279999934136868,0.018067296594381332,0.99,0.95,52297728,399,1.0,902.1347045898438,0.0,False,False,True,850.7175954029663,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/pad16/pathwise_s4,actor.npz|critic.npz|meta.json|normalizer.npz,0,5842852,2026-09-01T19:34:51Z,4c39951e4cb5d5b6a78722aab343ae7fe37f8d31e9418eb19314d493b28e447f,a043dc50adedd24a49ffe3d17772938f9927bae2c2f2f22abcbb62cddeb49a32,783f2475ab5b8ba8802b2fcbcefdc3456a9951044a25f9951c84495415d650b5,1dadc3a9358567323708e4a5c46476da4680989b957dec1249a1fc4f6ddf871e,both,MISMATCH:sha256_actor|sha256_critic|sha256_meta|sha256_normalizer,alpha_kl|final_eval_return|train_seconds|hydra_run_dir|bytes_total|mtime_utc|sha256_actor|sha256_critic|sha256_meta|sha256_normalizer
exports/WalkerRun_pathwise_fa_pad6_s0_final,WalkerRun,pathwise,0,0,12,6,24,24,32,0.5,0.015279999934136868,0.016788767650723457,0.99,0.95,52297728,399,1.0,909.024658203125,0.0,False,False,True,1609.580621342,/home/human/workspaces/reppo_original/outputs/2026-08-31/04-44-31,actor.npz|critic.npz|meta.json|normalizer.npz,0,5776415,2026-08-31T05:11:27Z,6ec2aef5ba2368db81222855c0f42f42e058218fdca4310e78771d1164dc6793,ac8e1618b8eaa045776a95dd54ba26439b2438306b3ac67623c5d2509487dcec,4bf01412c5bbc5266ddf52056b3bb1ba49c3cb45966bd5872776e39484f79f8e,c654480f4b3374a9feba74e06cf54888c7e85d8670626367daaf7ad37e08f307,workstation,single-source,
exports/WalkerRun_pathwise_fa_pad6_s1_final,WalkerRun,pathwise,1,0,12,6,24,24,32,0.5,0.015279999934136868,0.016821157187223434,0.99,0.95,52297728,399,1.0,907.140625,0.0,False,False,True,1638.7979247280164,/home/human/workspaces/reppo_original/outputs/2026-08-31/06-11-28,actor.npz|critic.npz|meta.json|normalizer.npz,0,5776401,2026-08-31T06:38:52Z,fc377796df418b5ffe12a75242a6d05ad58ee7676ca8525730619c25a2fc7a41,794eb315fe22cf1630c8dc35c45fa8e78992186a6707d5fa3cd8c06983c9479a,dcf1ac1406b63e25af508907693013c0c3b51fca4632449b13957cd66dc144e8,3283566b1e7c67c68637a1dc87b6080ba3c7564c0c6c9de73682a9cd96b6bafc,workstation,single-source,
exports/WalkerRun_pathwise_fa_pad6_s2_final,WalkerRun,pathwise,2,0,12,6,24,24,32,0.5,0.015279999934136868,0.016057651489973068,0.99,0.95,52297728,399,1.0,910.743896484375,0.0,False,False,True,1581.5729458960122,/home/human/workspaces/reppo_original/outputs/2026-08-31/07-39-20,actor.npz|critic.npz|meta.json|normalizer.npz,0,5776428,2026-08-31T08:05:48Z,552b03b52f172f7d37a7907f100538daf2392a46c0c8f3f9536a3dc9e7488c29,8882bc75aebf76afb82fbfa95c290f28675a4cfbca0533f1c699fa9c71628197,1f35ffa4bdd6ae10267bd73d484d1cb1473a63f6c69c1ad17687377163b50895,de4b8f87483e8fe40a8e50a13ce7b14558e270c15859b84589ad37b024f1f960,workstation,single-source,
exports/WalkerRun_pathwise_fa_pad6_s3_final,WalkerRun,pathwise,3,0,12,6,24,24,32,0.5,0.015279999934136868,0.017625799402594566,0.99,0.95,52297728,399,1.0,908.859130859375,0.0,False,False,True,1642.3855860279873,/home/human/workspaces/reppo_original/outputs/2026-08-31/09-06-27,actor.npz|critic.npz|meta.json|normalizer.npz,0,5776430,2026-08-31T09:33:55Z,3f3611fe23c827db1ec6b8aaa521c43a250e8bfa471c28090d012b7f89db9154,eb4b12600e9d82bc0325f3d7b89b0ca3e459a9d6ab6b52698f65abf1d543e58a,56f2ca504cab67fc706d86ee3fdd428f0072c4af4c001d3ef47dc87711c4097f,b28ae09f4fd17edfd4c8f77921601f7d546f13de0687fd2b57461bad4677c544,workstation,single-source,
exports/WalkerRun_pathwise_fa_pad6_s4_final,WalkerRun,pathwise,4,0,12,6,24,24,32,0.5,0.015279999934136868,0.01353665255010128,0.99,0.95,52297728,399,1.0,908.2845458984375,0.0,False,False,True,1624.135159138008,/home/human/workspaces/reppo_original/outputs/2026-08-31/10-34-56,actor.npz|critic.npz|meta.json|normalizer.npz,0,5776432,2026-08-31T11:02:05Z,45f0d40c85c756f67968179209f67eedae7b349eb6bd9bc89f449c9a77c20d6f,7125f38950866b37b3d60da8a59b7ab38595e5e83eaf320fac4fa2fc096ba80f,e5cf227908526e328ba2dbd3afcc4d85987411ce9f1493d82e3c88130e6854dc,cbcb8f203a542abb6cc3e321a3d24c4350f8553c30800ebb06d78560246e9f52,workstation,single-source,
exports/WalkerRun_pathwise_fa_s101_final,WalkerRun,pathwise,101,0,6,0,24,24,32,0.5,0.014509915374219418,0.009246044792234898,0.99,0.95,52297728,399,1.0,911.6944580078125,0.0,False,False,True,822.7761890149995,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/walker_A_s101,actor.npz|critic.npz|meta.json|normalizer.npz,0,5744428,2026-09-01T12:17:28Z,055412bfe49265313b33e17aee4cd67097981c6c5fc7dd38fcb2a782dca3dc68,0c79172d18deb1f0dbc56b690ba01e5d0ff391c0571165279f68a99c04117f6b,93e77cea5ea87b3aa920b532db1bb7b5e392d4584d456e69babf95b0ecdb8a60,5a048c4a79ac4caa6423d347035e63dfbfd605cc782cde46b5cfb8679dd3b5e0,claix,single-source,
exports/WalkerRun_pathwise_fa_s102_final,WalkerRun,pathwise,102,0,6,0,24,24,32,0.5,0.014509915374219418,0.015087048523128033,0.99,0.95,52297728,399,1.0,910.4627685546875,0.0,False,False,True,823.2574112730072,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/walker_A_s102,actor.npz|critic.npz|meta.json|normalizer.npz,0,5744418,2026-09-01T12:18:24Z,e0602331b2a20d47c604b0b5ed2219b0316f5daa7ef1907c14b70f1ba045aa6e,092347454305cbdddd152cd7af878cedb696860ec23c43a6675c0eeb3f41cbe3,63413219f29a832f85843df90f68d01b125ca43bca047d024f16c8c5cf8d8576,77274ab3731518e25a160670666f36a93b3cae42d1ecc8cd0d05a4509aed30a1,claix,single-source,
