tag,env,mode,seed,d,B,epoch,minibatch,resid_full,R_theta_full,cos_full_centered_full,cos_uniform_centered_full,resid_meanhead,R_theta_meanhead,cos_full_centered_meanhead,cos_uniform_centered_meanhead,resid_scalehead,R_theta_scalehead,cos_full_centered_scalehead,cos_uniform_centered_scalehead,resid_trunk,R_theta_trunk,cos_full_centered_trunk,cos_uniform_centered_trunk,meanout_full,meanout_uniform,meanout_centered,kl_full,kl_uniform,kl_centered,R_meanout,R_kl,resid_meanout,cos_meanout_full_centered,kl_full_fd_check,task,arm,pad,condition
G1JoystickFlatTerrain_pathwise_fa_s101_final,G1JoystickFlatTerrain,pathwise,101,29,8192,1,2,3.5446038295892727e-08,0.13144756096972218,0.9915576128632434,0.03474700065029615,3.535732914870361e-08,0.08097191243966367,0.9967390177179238,0.002271267709937286,3.5478510141047766e-08,0.4617476655290833,0.908751840220388,0.011668490465903052,3.552383533723286e-08,0.16383021204964332,0.9870969152141045,0.0522720399851854,318.4964478396965,20.04843221835527,315.9018744392894,318.65674914735195,20.073452787681997,316.05101587788056,0.06346411287979917,0.0635133310105801,4.14068210117812e-09,0.9940655931022797,318.64217923879846,g1,A,0,g1
G1JoystickFlatTerrain_pathwise_fa_s101_final,G1JoystickFlatTerrain,pathwise,101,29,8192,1,3,3.515177687681198e-08,0.14299555158237384,0.990045986634455,0.03646014513885152,3.464350872929032e-08,0.09054607643008528,0.99596491938188,0.043372676584199486,3.444871956588433e-08,0.5665687106889865,0.8705395310134209,0.004009945841989696,3.5567964856407524e-08,0.17508528650886834,0.9852181811027945,0.036039517329071576,301.02199252717816,22.869014620683192,297.88377014737176,301.1768823210289,22.900307388256838,298.03344431813383,0.07677160326448516,0.07683804561145821,4.9704188494764976e-09,0.9927931988439829,301.1640085816578,g1,A,0,g1
G1JoystickFlatTerrain_pathwise_fa_s101_final,G1JoystickFlatTerrain,pathwise,101,29,8192,1,4,3.5044275091034136e-08,0.14700341332855205,0.989474811808285,0.031836655319519125,3.474727727670522e-08,0.09609517085828814,0.9954416691556726,0.027210374796388468,3.496294004690607e-08,0.542524956046929,0.8848457266416679,0.05334523364520434,3.528724117079728e-08,0.17831600831651206,0.9846828999703992,0.035916795493666234,295.1120639634211,23.59045482770565,293.4294363255044,295.29589578228376,23.62251144755207,293.5948138654612,0.08039566555802678,0.08045956649076547,4.541145032306565e-09,0.992291289763022,295.2863149715627,g1,A,0,g1
G1JoystickFlatTerrain_pathwise_fa_s101_final,G1JoystickFlatTerrain,pathwise,101,29,8192,1,5,3.584630056191107e-08,0.14460812436664644,0.9897310417403293,0.008504803022893808,3.6106009078747196e-08,0.08541188055207867,0.9963556062529532,-0.03342711859409941,3.391724102706785e-08,0.5571668250851207,0.8793415047083025,0.04954963730769683,3.562891375294378e-08,0.1803263566138671,0.9842851617422043,0.026502264090251585,297.8851827614128,22.463978166551534,296.46965530794876,298.0642259409821,22.496638513636807,296.6322069932687,0.07577159336329949,0.0758401750830355,4.977909289102354e-09,0.9919875773235242,298.05363773268385,g1,A,0,g1
G1JoystickFlatTerrain_pathwise_fa_s101_final,G1JoystickFlatTerrain,pathwise,101,29,8192,1,6,3.606383441119752e-08,0.13931927825406284,0.9905856216978098,0.04949407634385652,3.666568887047093e-08,0.08977204077685946,0.9960721660751994,0.07678166318199971,3.4946480723884423e-08,0.5190558125249718,0.8891354602561373,0.016028801859975326,3.554605089340203e-08,0.17040069895757673,0.9860029163765929,0.040472711313286294,308.32706475908253,22.371987095922545,304.2239914224204,308.4918007504429,22.394731942496747,304.38722724329136,0.07353787908481738,0.0735731658168329,6.3087541966998114e-09,0.9936130609153935,308.4822589477698,g1,A,0,g1
G1JoystickFlatTerrain_pathwise_fa_s101_final,G1JoystickFlatTerrain,pathwise,101,29,8192,1,7,3.594324299108253e-08,0.14580839999794534,0.9896608124346867,0.03702562723488072,3.607268686500211e-08,0.08878774841632271,0.9961004076226351,0.024118355041112687,3.652006399574685e-08,0.5170146361448573,0.8876039394953689,-0.007202250957535019,3.583549018450296e-08,0.18015697106734146,0.984438272491996,0.045462866108930584,291.8028697475031,22.253838613153796,288.1799378760107,291.9620811264567,22.280116395129614,288.33167765858553,0.07722202585361242,0.07727252369929152,5.188750774380873e-09,0.9922628740586812,291.95396445027427,g1,A,0,g1
G1JoystickFlatTerrain_pathwise_fa_s101_final,G1JoystickFlatTerrain,pathwise,101,29,8192,2,0,3.6182023601288854e-08,0.14991315007159808,0.9890135985465042,0.018749954423246794,3.708456591913172e-08,0.09752013196928845,0.9952876723040953,0.009513852134134937,3.540580465434486e-08,0.48078446599243396,0.9001751756484652,-0.01325629101157013,3.5452507622714256e-08,0.18126234906853278,0.9841103744492404,0.024015126867037564,295.6269857195592,24.875680847120677,292.58082651108305,295.80060212976656,24.91700862896631,292.74948650197047,0.0850215687191597,0.08511375690764367,4.763113520911683e-09,0.9919228010511972,295.79187270507543,g1,A,0,g1
G1JoystickFlatTerrain_pathwise_fa_s101_final,G1JoystickFlatTerrain,pathwise,101,29,8192,2,1,3.60825562731354e-08,0.15099387936139766,0.9889373278414877,0.03908584448503142,3.663177576823264e-08,0.09500885115464758,0.9955394054214768,0.023645137567480087,3.481066986049635e-08,0.6102472683691698,0.8638465789254064,0.07171905787251788,3.563246446749567e-08,0.18467533888820065,0.9836955227535871,0.04844747281402166,299.62408206877865,24.23782204166493,296.48051938399493,299.80840206582496,24.26007513860981,296.6533386257002,0.08175181995776445,0.08177920818622463,4.873076115366186e-09,0.9917661710214949,299.79979124377047,g1,A,0,g1
G1JoystickFlatTerrain_pathwise_fa_s101_final,G1JoystickFlatTerrain,pathwise,101,29,8192,2,2,3.623668103857989e-08,0.1531373470400542,0.9887586114451338,0.06763203437044372,3.672088796784064e-08,0.09412322026487531,0.9957054225065409,0.08861489001953547,3.556363539921949e-08,0.5615756792035068,0.8835365825906843,0.09686421332653396,3.582364355395022e-08,0.18939389038222196,0.983004579948039,0.06372422777572384,297.747991863693,25.925615083109214,293.97489719854883,297.9130456767077,25.971149836134295,294.1358320486318,0.0881898942058278,0.0882964501646987,4.68217898322415e-09,0.9913195872231786,297.90160708362356,g1,A,0,g1
G1JoystickFlatTerrain_pathwise_fa_s101_final,G1JoystickFlatTerrain,pathwise,101,29,8192,2,3,3.5755659699383736e-08,0.1539425755933951,0.9884187376154643,0.016594560470455967,3.571695877105453e-08,0.09639921209834848,0.9953902597179367,0.005000267406817124,3.5166559846322507e-08,0.5111714084783825,0.8953737456746172,0.05167339985405927,3.5789061831734275e-08,0.1898394696873127,0.982609635642894,0.022864720125284677,289.4595052364749,25.579201698829475,287.3748040009685,289.6124865152969,25.612792318939256,287.5248419047173,0.08900989698019308,0.08908027615724062,5.332796102512942e-09,0.9908861610069584,289.60647504136523,g1,A,0,g1
G1JoystickFlatTerrain_pathwise_fa_s101_final,G1JoystickFlatTerrain,pathwise,101,29,8192,2,4,3.564220067176698e-08,0.15070740097874868,0.9892889114746445,0.10469272631045654,3.586240137295707e-08,0.09523510142808672,0.9956329789625256,0.10539884461736106,3.664140527554725e-08,0.6381604405547073,0.8449639271262027,0.012760941697821028,3.544469134305569e-08,0.186967716766666,0.9838500485481574,0.1128838020751929,310.3083890385468,24.28224094398245,304.842490266423,310.48488803298704,24.31642757637866,305.0045156135959,0.07965504061707551,0.07972481170470463,4.670885009269457e-09,0.9922940462996372,310.47468238187867,g1,A,0,g1
