condition,task,arm,d,seed,state,eta,eta_src,n_ubar,n_c,n_lin,n_v,R_exact,R_linear,norm_ratio,cosine_linear,residual_linear,cos_ubar_c,cos_v_c,cross_fraction,direction_change,logit_spread,q_sd,ess,w_max,n_ubar_raw
walker,walker,A,6,106,1160,0.295911076703408,recomputed_counterfactual,0.4846354034169773,3.4420321045616022,14.380033292751818,3.323237557550299,0.1407992106681883,0.03370196671667106,0.23936190094193324,0.5908097111560057,3.6765825031040076,-0.31129115676771857,0.9903503232093355,-0.08595508873708634,0.00964967679066453,15.451396547834566,4.572239389041046,1.2077955762442045,0.907590931356931,0.4886580315640536
walker,walker,A,6,106,1176,0.295911076703408,recomputed_counterfactual,0.2558783531259314,0.39979782323631746,0.6787166092217733,0.24029674727307992,0.6400193754282739,0.3770032288129037,0.589049712064867,0.925191437355073,0.8606464989276553,-0.8190134186120089,0.7916462484515235,-0.7437219553773544,0.20835375154847646,1.2289009540393507,0.36364540447163085,18.44139172973146,0.11503613693879296,0.2441711022316647
walker,walker,A,6,106,1192,0.295911076703408,recomputed_counterfactual,0.40920418543953424,0.2542121211816269,0.28374853193305255,0.3758116245945637,1.609695806540871,1.4421367492207484,0.8959063838987884,0.9927362499382556,0.17238064015060303,-0.4366151606920262,0.2010245693746105,-0.391419656176503,0.7989754306253896,0.34357044119753755,0.10166629917822763,29.447708867106105,0.04871217468407857,0.40920418543953396
walker,walker,A,6,106,1208,0.295911076703408,recomputed_counterfactual,0.3410748626916564,0.9927698204415977,1.9799987985589511,1.0885285164741993,0.3435588549011271,0.1722601361878196,0.5013992034558996,0.9795654568630818,1.0345911430098342,0.12251652266542162,0.9504180284942376,0.07529589560495804,0.04958197150576238,1.660776957623353,0.4914422976945377,17.722357505072615,0.09959403348508768,0.34107486269165754
walker,walker,A,6,106,1224,0.295911076703408,recomputed_counterfactual,0.31521603939405657,0.4953409188573759,0.6080402270348738,0.6106664076943752,0.6363618013237076,0.5184131335038449,0.8146515589471867,0.9925102891344648,0.26486273068153815,0.09027088496765535,0.8577444953409401,0.08177470180416958,0.1422555046590599,0.5640475940234727,0.16690793085945324,26.182026824358772,0.06290638996284294,0.4052454777507415
walker,walker,A,6,106,1241,0.295911076703408,recomputed_counterfactual,0.444836280272037,1.8832657498934344,2.5695503716886146,1.7043573670802734,0.23620473122126925,0.17311833430980134,0.7329164552065536,0.8951977247819276,0.6471345001729407,-0.5011878527862702,0.9741614298806037,-0.22425414545145833,0.025838570119396276,2.2346696614971977,0.6612635056100764,2.0859127496245384,0.6768927437338459,0.4448362802720373
walker,walker,A,6,106,1257,0.295911076703408,recomputed_counterfactual,0.35972517214114097,0.6697604557006982,0.9760401319272487,0.9109927658192014,0.5370952690305704,0.3685557185343126,0.6862017593247222,0.9815989250059924,0.5125939274310272,0.522821712890604,0.9416458818945717,0.4358732125958097,0.05835411810542834,0.9980487004979152,0.29533366556677493,22.38816391195015,0.06969174568717229,0.3597251721411289
walker,walker,A,6,106,1273,0.295911076703408,recomputed_counterfactual,0.48928747805179756,1.9610986725665966,1.3773353398655708,1.820906419912505,0.24949661375844534,0.35524208512590494,1.4238352968976877,0.9035471646983021,0.47338304025781175,-0.4010303002293029,0.9692313394281122,-0.18838472587937335,0.030768660571887763,1.2017047540351153,0.355597747646136,5.3882828641094,0.4100063936244088,0.48928747805180456
walker,walker,A,6,106,1289,0.295911076703408,recomputed_counterfactual,0.44665550105504775,0.5987086886405991,0.6050999712522707,0.5806793655561872,0.7460314331974328,0.7381515820103974,0.98943764185043,0.9938569864855807,0.11194257356661032,-0.412773109917197,0.71354577583727,-0.39566883536962605,0.28645422416273003,0.6210461671635515,0.18377444000789134,22.27254233095161,0.08028437334680581,0.4466555010550478
walker,walker,A,6,106,1305,0.295911076703408,recomputed_counterfactual,0.6295648418539236,0.353925641258167,0.3679943090227284,0.6892459359715338,1.7788053999538167,1.7108004836382649,0.9617693333277765,0.9915031080737523,0.1387421455009355,-0.1044687842091526,0.4180739451770394,-0.08925216319395383,0.5819260548229606,0.36505776414771307,0.10802463604788787,28.054219888723935,0.06581366599144291,0.6295648418539237
walker,walker,A,6,106,1321,0.295911076703408,recomputed_counterfactual,0.3587779912004103,0.8692016219297621,0.7528740847899195,0.9042151728236469,0.4127672822370659,0.47654448260102683,1.154511278165655,0.9723589940374306,0.2565046729791313,-0.10682690359836512,0.9188902210697917,-0.07535120239010247,0.08110977893020832,0.7660929782291839,0.22669539804271874,17.758358523875494,0.13354055604547563,0.35877799120041043
walker,walker,A,6,106,1337,0.295911076703408,recomputed_counterfactual,0.37508590861194446,0.9350791888657043,1.1305500016870251,1.152773641073396,0.4011274265087008,0.33177294949529285,0.8271011343766633,0.9480213149708633,0.4115669790508304,0.44738123504233507,0.9567234594994292,0.3091676921551843,0.04327654050057084,1.2025463325074943,0.3558467800380279,15.37391736993,0.124860785726683,0.3750859086119442
walker,walker,A,6,106,1353,0.295911076703408,recomputed_counterfactual,0.432571977890792,1.1827012417480085,2.8060199345600427,1.3575772522693088,0.3657491533965869,0.15415855481385274,0.4214871131815474,0.8949422887223136,1.5435051357786629,0.2512837530521749,0.9512530868198641,0.16212569019743278,0.04874691318013591,2.643696903341956,0.7822991971453825,13.532426453304499,0.1466096199451893,0.40800310056758377
walker,walker,A,6,106,1370,0.295911076703408,recomputed_counterfactual,0.42369838862963743,0.7669852548552665,0.9252841610023297,0.7406184716024844,0.5524205138846363,0.457911641079213,0.8289186037979812,0.939698308672088,0.43369588046827234,-0.3373706867201638,0.842595563638607,-0.2855884109322036,0.157404436361393,0.8440637180949878,0.24976780362776818,19.022922731528865,0.1267068986749245,0.4236983886296378
walker,walker,A,6,106,1386,0.295911076703408,recomputed_counterfactual,0.808325563178431,0.14718074540855108,0.15063341554392726,0.824373236417547,5.492060533659831,5.366176955187897,0.9770789892542375,0.9997058718254453,0.033946532457046756,0.019075592930967233,0.19724079776539505,0.00672369299938969,0.802759202234605,0.13094804988244746,0.03874897843292655,31.4824343604253,0.04027272301549527,0.5642013217856384
walker,walker,A,6,106,1402,0.295911076703408,recomputed_counterfactual,0.39420911968601163,0.11350331074623062,0.11401638134668475,0.4269385328366296,3.473106793897023,3.457477908230566,0.9955000273172189,0.9993751701869557,0.035717526765594886,0.15636360910660357,0.4102306490805598,0.08314927877560836,0.5897693509194402,0.12338195866424628,0.03651008823411208,31.518443124972634,0.039190723560656365,0.394209119686014
walker,walker,A,6,106,1418,0.295911076703408,recomputed_counterfactual,0.5246874967448698,0.8604965026001768,0.5223223069130996,0.9246884758118876,0.6097497144483481,1.0045282190698381,1.647443525213433,0.9389380223012286,0.4780978179788826,-0.17796828051199595,0.82959698435174,-0.15821041894123822,0.17040301564826,0.5115169423888059,0.15136352917430682,15.947848422052164,0.19692268025575094,0.524687496744867
walker,walker,A,6,106,1434,0.295911076703408,recomputed_counterfactual,8.754587539530611,1.2397928173485118,1.3283013295247772,8.840456995092195,7.061331068401078,6.590814407041304,0.9333671432754913,0.9045235031044306,0.45791001316329866,-0.0012073722878660489,0.13904516153904614,-0.00033524395393131446,0.8609548384609539,1.2371954673303684,0.366099842830304,8.167367103184041,0.2966213923348893,0.7506779739065025
walker,walker,A,6,106,1450,0.295911076703408,recomputed_counterfactual,0.5989927013963227,1.2031693003161397,1.2888571336022057,1.0052947860676458,0.49784573229921675,0.4647471669119315,0.9335164223768447,0.8799375280509057,0.5121506923455155,-0.5521038337127501,0.8678679583349256,-0.4405376530873381,0.13213204166507442,1.369265904285273,0.40518094803032084,9.499722672719408,0.23106827286320517,0.5989927013963228
walker,walker,A,6,106,1466,0.295911076703408,recomputed_counterfactual,0.4780049468575552,0.664131783668968,0.7195041067826107,0.7049852324537746,0.7197441209877312,0.6643533266187654,0.9230409908816604,0.9966365371174986,0.11932837676176973,-0.2717767802922884,0.7577763528305733,-0.2577149775739466,0.24222364716942668,0.6671347144715878,0.1974125516655083,22.466716706832944,0.08580827361022608,0.4780049468575567
walker,walker,A,6,106,1482,0.295911076703408,recomputed_counterfactual,0.5251653345238778,0.3196057521560502,0.41032157891706617,0.6552281847285885,1.6431660912842967,1.2798871945965677,0.7789152912668766,0.9943964539172654,0.30814172210194785,0.15304967346593967,0.6104470846080028,0.13593858752411495,0.3895529153919972,0.44633014960362166,0.13207403513440108,28.97362143855196,0.047328480058171425,0.5251653345238761
walker,walker,A,6,106,1498,0.295911076703408,recomputed_counterfactual,0.4338388952859413,0.10910638884861358,0.11393658942614632,0.39023231985298756,3.976292313036972,3.8077223257884847,0.9576062386734747,0.9997158841962167,0.05052988947794323,-0.5053294264347475,-0.28220412730755645,-0.23905173989215062,1.2822041273075564,0.1178668195740336,0.03487809748775818,31.59939244716366,0.03820221270761856,0.433838895285941
walker,walker,A,6,106,1515,0.295911076703408,recomputed_counterfactual,0.3466748727351134,0.3770571679843446,0.4341003671899361,0.3876048073765807,0.9194225761240215,0.7986053432261456,0.868594446082324,0.9983824200975328,0.16313132066818076,-0.4288605750231688,0.5892134936685488,-0.42735165234475797,0.4107865063314512,0.39568818436932796,0.11708851667554483,28.665439011496787,0.06053240720301391,0.3466748727351133
walker,walker,A,6,106,1531,0.295911076703408,recomputed_counterfactual,0.4518236262318665,0.5388429676260651,0.47372748475798904,0.5409487405241348,0.8385070482066216,0.9537627449708429,1.1374534620895047,0.9890987737822046,0.1837684489780256,-0.4145838091840443,0.6498290526435315,-0.4082351670622485,0.3501709473564685,0.49856565503980904,0.14753109979017034,23.633141148518096,0.09110102731933513,0.4518236262318666
walker,walker,A,6,106,1547,0.295911076703408,recomputed_counterfactual,0.385855091885148,1.552119581548061,1.369188397521135,1.8517244944623432,0.248598817044788,0.28181300147112154,1.1336055610440334,0.9782704636732611,0.22853394509711272,0.7271114385701208,0.9897148511935651,0.34047619127809114,0.01028514880643494,1.1477830108589842,0.33964170656516146,8.71833516201074,0.26433086688062335,0.38585509188514755
walker,walker,A,6,106,1563,0.295911076703408,recomputed_counterfactual,0.29317180112543184,0.30071976445931525,0.3396579244670542,0.40984806694757137,0.9749003416904463,0.8631384107542162,0.8853606608186139,0.9522032328798379,0.35318152995689334,-0.04767695158556367,0.6996305455979769,-0.047661551838542066,0.3003694544020231,0.5368252099646578,0.15885252588217613,26.684304265054305,0.06765568849324806,0.2876903622027995
walker,walker,A,6,106,1579,0.295911076703408,recomputed_counterfactual,0.46369740381980235,0.39184006980837993,0.42081056875958983,0.6364286656784072,1.1833843436312657,1.1019148240157723,0.9311554863331107,0.9820681480113509,0.20971785561910608,0.10040859429729192,0.6888427532375747,0.0990018600843628,0.3111572467624253,0.5087395701104435,0.15054167395301193,26.209508147261964,0.07631943703570723,0.46369740381982183
walker,walker,A,6,106,1595,0.295911076703408,recomputed_counterfactual,0.2967166826482753,0.2916139123442498,0.32492705760840057,0.44975723090608277,1.0174983774333242,0.9131793604119071,0.8974750040509186,0.9806240522262945,0.2371264026986748,0.16874617220316726,0.759707000333515,0.1687207858425433,0.24029299966648499,0.33395350296460535,0.09882054063113116,29.29331899557814,0.06381809912793796,0.1960493886954531
walker,walker,A,6,106,1611,0.295911076703408,recomputed_counterfactual,0.5998935923733935,1.1844472048083317,1.4885441462949145,1.1234818097570602,0.5064755861954711,0.4030069204639752,0.7957084831885597,0.9613275727418394,0.40387966129469116,-0.3522493553702107,0.8661778634533592,-0.28396850181853794,0.13382213654664077,1.5635755039516155,0.462679310881396,10.746524287674658,0.17727057970925275,0.5998935923733938
walker,walker,A,6,106,1627,0.295911076703408,recomputed_counterfactual,0.1946417535076571,0.5977593646528738,1.2813725359377157,0.7026871312924711,0.32561891124928233,0.15190098745566233,0.46649927939571734,0.9592291998609714,1.217651510924682,0.42358590436958987,0.9680081469392716,0.2494107228481728,0.03199185306072838,1.8571582184737805,0.5495536880371591,19.646581875765737,0.09043764466708001,0.2752023135512281
walker,walker,A,6,106,1644,0.295911076703408,recomputed_counterfactual,0.43464796953000645,0.9417069713166288,0.6921803124878713,0.9042087236840398,0.46155330986012616,0.6279403815562793,1.3604937244322006,0.9986280906221247,0.26875141795063634,-0.3153316753850606,0.8898926517802407,-0.2399647223271521,0.11010734821975932,0.7239045004921036,0.21421136017106146,14.38031449352644,0.15905043392658175,0.4346479695300053
walker,walker,A,6,106,1660,0.295911076703408,recomputed_counterfactual,0.24353917399134034,0.30665487323884916,0.32896476867817315,0.3711742590012198,0.794180022049925,0.7403199283898236,0.9321815052417302,0.999022505287221,0.0859659216783835,-0.10429628974307334,0.7577428503293252,-0.10158694662817648,0.2422571496706748,0.29200872506054765,0.08640861623945612,29.82249320099213,0.04700978201754491,0.24353917399134087
walker,walker,A,6,106,1676,0.295911076703408,recomputed_counterfactual,0.7463638346094105,0.5329663516233878,0.5646791206302252,1.1232641618233183,1.400395789217508,1.3217485955122432,0.9438393100627002,0.9941300823763071,0.12640774206926347,0.5286880574929915,0.825771914613934,0.5000644609349576,0.17422808538606605,0.5685709923038272,0.16824645451495115,24.37826208778295,0.0655878100451644,0.74636383460941
walker,walker,A,6,106,1692,0.295911076703408,recomputed_counterfactual,0.3987785986273619,0.9391120817589738,0.6928723514018783,0.9027663114492276,0.42463365808266235,0.57554410681844,1.3553897479925803,0.9359443438833365,0.40406841382598313,-0.30169584412884387,0.9069924580051464,-0.21707823130573983,0.09300754199485362,0.8188966133044966,0.24232057855170763,14.568387833230778,0.16690241093991812,0.392438347497033
walker,walker,A,6,106,1708,0.295911076703408,recomputed_counterfactual,0.6780488165276315,1.930837811992955,3.0233394687967676,2.066523855806269,0.35116818839766656,0.22427147977440254,0.6386440662453143,0.8551866706140028,0.8795747900188167,0.031559673100650214,0.9446959954048876,0.019732154938506268,0.05530400459511242,4.435313111866738,1.3124582784492287,2.2013766189355732,0.633396482902251,0.3015938675829298
walker,walker,A,6,106,1724,0.295911076703408,recomputed_counterfactual,0.7586799078344469,0.7426154029051496,0.6440558571624457,0.9242337017256761,1.0216323346720666,1.1779722199497247,1.1530294999191224,0.9825137438421134,0.21896448088374262,-0.24215595218781347,0.6047134467983551,-0.24210050521269766,0.39528655320164485,0.6599238752877008,0.19527878447866867,19.737451931521935,0.11150221960194913,0.758679907834447
walker,walker,A,6,106,1740,0.295911076703408,recomputed_counterfactual,0.8132334481539989,0.8830317861038957,0.8131614163043404,1.2403589558125037,0.9209560300668437,1.0000885824723287,1.0859243544978026,0.9943140776613713,0.12935568362783054,0.06781442209848401,0.7563784161231425,0.06758516648150764,0.2436215838768575,0.749856812181534,0.2218909366660221,18.035086736878053,0.11253548867946314,0.4221220557295423
walker,walker,A,6,106,1756,0.295911076703408,recomputed_counterfactual,0.5629296227382665,0.584172816409369,0.6330536583262629,1.0235116146349985,0.9636354293192931,0.8892289229094935,0.9227856260288374,0.9850217972885635,0.19865692682397962,0.5921096810818601,0.8964127838721673,0.5917036881695551,0.10358721612783273,0.6344263656525879,0.1877337889492871,21.72462857236099,0.09199635700424794,0.5629296227382657
walker,walker,A,6,106,1772,0.295911076703408,recomputed_counterfactual,0.3370094845957402,1.8191403127293804,3.2755490079639236,1.8397956746106199,0.18525755393211896,0.10288641194995336,0.5553695909619744,0.9145589087358909,0.9739895535378349,-0.030990668530792385,0.9830962146833716,-0.011101503289720665,0.016903785316628395,3.032290086302083,0.8972882243147194,5.475604010404841,0.2925311701211311,0.33700948459574015
walker,walker,A,6,106,1789,0.295911076703408,recomputed_counterfactual,0.5789045715120175,1.0605874721436075,1.0864568095519949,0.9439661167556427,0.5458338767111948,0.5328371697998731,0.9761892629491355,0.9159843833924616,0.41560163138317824,-0.4632929779358818,0.8394210715851657,-0.3896667799979732,0.16057892841483434,1.3040230165828688,0.3858748548830629,9.695126784927698,0.23762374135829212,0.5789045715120196
walker,walker,A,6,106,1805,0.295911076703408,recomputed_counterfactual,1.4630945889831124,0.17808852150490037,0.18529669008488575,1.4459838962784652,8.215546833739296,7.895956416193739,0.9610993127959039,0.9986283506635367,0.0670266818208552,-0.15637810746519243,-0.03506777737521723,-0.037513036891779455,1.0350677773752173,0.13958051096826182,0.04130341928743171,31.452402806075398,0.038634509965645845,0.5200496516996768
walker,walker,A,6,106,1821,0.295911076703408,recomputed_counterfactual,0.28700546518260395,0.13487556810269188,0.1369446803642879,0.3622058722014639,2.127927757545793,2.095776662642478,0.984890889831742,0.9991213499402488,0.04493998014735975,0.39562797764784474,0.6858612157689926,0.3045789069639279,0.3141387842310074,0.12503894283221836,0.03700040820333702,31.52789340262799,0.039018404523159425,0.28700546518260933
walker,walker,A,6,106,1837,0.295911076703408,recomputed_counterfactual,0.4954162431278206,1.200657483258408,1.6434239719579855,1.2365553027228444,0.4126207932198291,0.3014537037191183,0.7305829194077087,0.9029220082420806,0.6338345372794906,-0.13276726015679186,0.9177773315291207,-0.09362487522636026,0.08222266847087933,1.8083842686699838,0.5351209360356397,5.564162970649519,0.3897422427130803,0.4954162431278178
walker,walker,A,6,106,1853,0.295911076703408,recomputed_counterfactual,0.44097361840472893,0.8501631585880911,1.2114866396798638,0.8491087613830123,0.5186929284686452,0.3639937940387791,0.7017519886245263,0.8526540908088531,0.7749622014706326,-0.2617360479058017,0.86531254874744,-0.21395761416702602,0.13468745125256,1.530514709242381,0.452896255522316,9.207248097503772,0.20612184508625853,0.4409736184046793
walker,walker,A,6,106,1869,0.295911076703408,recomputed_counterfactual,0.4484418809356966,1.3795160569356248,3.2889208106582744,1.5307058246584413,0.3250718820421081,0.13634924850799462,0.41944337865012216,0.9455612786123436,1.4749040981677202,0.19308357012487887,0.9577952815508156,0.11353467383556909,0.042204718449184386,3.624616140382074,1.0725640647370107,3.4262142306283043,0.5072226122214726,0.4484418809356958
walker,walker,A,6,106,1885,0.295911076703408,recomputed_counterfactual,0.4510521946683355,0.22339148410906595,0.24568100680814536,0.42525239107647317,2.0191109632724413,1.8359261895191212,0.9092745385995801,0.9901084791430956,0.17808023788833038,-0.3598221714819606,0.14366269362331482,-0.28621162605377154,0.8563373063766851,0.282597874798144,0.08362384140561335,29.859050754432033,0.05054468246107187,0.4510521946683357
walker,walker,A,6,106,1901,0.295911076703408,recomputed_counterfactual,0.13366409050086925,0.7719591165299763,0.8883798469619487,0.7986958501722549,0.17314918321261347,0.15045826507413324,0.8689516305092095,0.9743749860197163,0.28587308585686144,0.11691870047203703,0.9860911986975464,0.039310209745184246,0.013908801302453644,1.0943705856510626,0.3238363783125454,16.57768543308045,0.11404858735781012,0.13366409050087796
walker,walker,A,6,106,1918,0.295911076703408,recomputed_counterfactual,0.5292643312494117,1.9694239573333994,4.457903112121568,2.092332696040966,0.26874067885604835,0.11872495160564626,0.441782584277765,0.9400549977860505,1.3667310579587868,0.10510170596807819,0.9678434721626689,0.052685200639133914,0.03215652783733114,4.839129672551994,1.4319520717122702,3.822229898964619,0.39052593455836954,0.5292643312494119
walker,walker,A,6,106,1934,0.295911076703408,recomputed_counterfactual,0.6254775254222203,0.480994690305826,0.5492112231631936,0.5904493921964556,1.3003834304766004,1.1388651561390726,0.8757918083586332,0.9958883186691633,0.1717662497926009,-0.45528717952928344,0.33232787515868933,-0.44002121874498956,0.6676721248413107,0.5116982009051576,0.1514171655770411,26.547088887410027,0.05854774053423314,0.625477525422219
walker,walker,A,6,106,1950,0.295911076703408,recomputed_counterfactual,0.5744161024549681,0.9009553010569663,0.9285004763472918,1.3402300300655654,0.637563374987025,0.6186492275309265,0.9703336982662,0.9655319909947111,0.2682878044905877,0.6323795523546376,0.9432741174519784,0.5733178128151866,0.05672588254802158,0.92523790664383,0.27378814516178296,15.741473724236672,0.1471351644192155,0.5744161024549681
walker,walker,A,6,106,1966,0.295911076703408,recomputed_counterfactual,0.29296750507193814,1.2742429981955001,4.384880689000251,1.1855303283832004,0.2299149420374212,0.06681310755086192,0.2905992405658216,0.8889648469594671,2.5929651467275625,-0.4072239672676163,0.9741965944259651,-0.17785231944361343,0.025803405574034932,4.315833588008461,1.2771029639003166,5.942898192910547,0.2602989973030257,0.2929675050719392
walker,walker,A,6,106,1982,0.295911076703408,recomputed_counterfactual,0.2804596399893293,1.2998666380272808,2.7321331450877993,1.466828880003455,0.21576031862372289,0.10265225927714217,0.47576987247634034,0.8800219143699644,1.3108932794714863,0.5256692189457963,0.9866833532230982,0.21674699842541084,0.013316646776901808,2.815718185610223,0.8332021999972881,6.323259503396866,0.2634366285599849,0.28045963998931545
walker,walker,A,6,106,1998,0.295911076703408,recomputed_counterfactual,0.4648286523984613,0.2342309585096562,0.2683949594563518,0.5990829291611359,1.9844885379543633,1.7318829434735454,0.8727099755644843,0.9988728451893403,0.1544574369226954,0.40398948942963087,0.7044381135267894,0.3246986198920154,0.2955618864732106,0.2629660505036187,0.07781456714096766,30.472317887230798,0.04205220704859539,0.46482865239846183
walker,walker,A,6,106,2014,0.295911076703408,recomputed_counterfactual,0.5653527368349881,0.3703083652048551,0.3700026601527966,0.7217262285163929,1.5267079816593057,1.5279693843281874,1.0008262239275023,0.9950443087264289,0.09951824860481173,0.1531771230351426,0.6330758851213134,0.14041919073282894,0.3669241148786866,0.4171024127293903,0.12342522404634329,26.915665077043105,0.06214700907660831,0.5653527368349884
walker,walker,A,6,106,2030,0.295911076703408,recomputed_counterfactual,0.2791660507875908,0.49660969154005635,0.5333895911387265,0.4424414763370319,0.5621437832219818,0.5233811372116945,0.9310449618615911,0.9987983420125564,0.08981362909267765,-0.4645253883334541,0.8293299634253172,-0.3968524946228648,0.17067003657468283,0.4041435100343863,0.11959054119696984,27.820820148857972,0.05496771309167841,0.2791660507875908
walker,walker,A,6,106,2047,0.295911076703408,recomputed_counterfactual,0.32624977954387746,0.18580599901225348,0.1834578620247359,0.2610034823431901,1.7558624655633759,1.7783363217113604,1.0127993260173727,0.9987402255618122,0.051453048096677834,-0.6007998350467252,-0.039098385317021984,-0.5167319063397927,1.039098385317022,0.1803113095017622,0.05335611373646903,30.963612255557408,0.048216164081675686,0.32624977954387663
walker,walker,A,6,107,0,0.1636901111354445,recomputed_counterfactual,0.26870694685590113,1.901234481672705,1.0805150230000273,2.0109659765379693,0.14133288105491942,0.24868413778236345,1.7595632093963927,0.8897207143365493,0.5582952889055625,0.3494869020159031,0.9921321709849702,0.09685333770570294,0.007867829015029804,1.1566652607295547,0.18933466507532845,4.3554745540197475,0.4068015385501261,0.2687069468559008
walker,walker,A,6,107,16,0.1636901111354445,recomputed_counterfactual,0.20262321614065723,1.7443223222590694,1.8847670318313192,1.7816989950581055,0.11616156805132438,0.1075057090444077,0.9254843133388675,0.8779957616331677,0.5197476534561307,0.12835944753501646,0.9936195346413816,0.029423838543296624,0.006380465358618359,1.7816167960081561,0.29163305133934936,3.248122042826515,0.5340972591988317,0.21442376139734182
walker,walker,A,6,107,32,0.1636901111354445,recomputed_counterfactual,0.340776017970682,0.34803301114889246,0.3905559516629214,0.575546405688161,0.979148549284927,0.8725408395873694,0.8911220266037055,0.9518339273824921,0.35075664030124876,0.3962789232713287,0.8393334748557915,0.39619096057325714,0.16066652514420854,0.6235816743970855,0.10207415358408635,25.96803336395978,0.06320587897310317,0.3407760179707176
