task,cell,seed,coord,mean_FH,median_FH,frac_pos,median_sigma,E_sech2,two_s2_E_sech2
leap,PW_ent,305,8,0.0007669206825084984,0.0007685534656047821,1.0,0.10201554000377655,0.7534978985786438,0.019762950018048286
leap,PW_ent,305,9,0.0007195785292424262,0.0007525007240474224,0.9947916666666666,0.31372717022895813,0.3495090901851654,0.08027315884828568
leap,PW_ent,305,10,0.0007592163165099919,0.0007669988553971052,1.0,0.10906871408224106,0.6839998364448547,0.02961026132106781
leap,PW_ent,305,11,0.0007512005977332592,0.0007682527066208422,0.9947916666666666,0.10393176972866058,0.7178016304969788,0.03985556960105896
leap,PW_ent,305,12,0.0007569015142507851,0.0007616240181960166,1.0,0.14172491431236267,0.682527482509613,0.03256900608539581
leap,PW_ent,305,13,0.000746644102036953,0.0007663244032301009,1.0,0.15187695622444153,0.5496012568473816,0.04567940905690193
leap,PW_ent,305,14,0.000762917276006192,0.0007736128754913807,1.0,0.20449873805046082,0.3212834894657135,0.024880042299628258
leap,PW_ent,305,15,0.0007596731302328408,0.0007656115922145545,1.0,0.1397985965013504,0.5841593742370605,0.029026396572589874
leap,PW_ent,306,0,0.0007546364213339984,0.0007674721418879926,1.0,0.11156269907951355,0.7093793749809265,0.0354640819132328
leap,PW_ent,306,1,0.000625832995865494,0.0006633700104430318,0.984375,0.3592882752418518,0.637039840221405,0.20009373128414154
leap,PW_ent,306,2,0.0006612523575313389,0.0006885030306875706,1.0,0.3042013943195343,0.6903074383735657,0.15482251346111298
leap,PW_ent,306,3,0.0005931839696131647,0.0006303636473603547,0.9947916666666666,0.40861743688583374,0.5955023169517517,0.2418239563703537
leap,PW_ent,306,4,0.0007372398977167904,0.0007486646063625813,1.0,0.2074396163225174,0.5632628798484802,0.05769942328333855
leap,PW_ent,306,5,0.0007434988510794938,0.0007618536474183202,1.0,0.22607877850532532,0.44325199723243713,0.04969946667551994
leap,PW_ent,306,6,0.0007656750385649502,0.0007723773596808314,1.0,0.20050939917564392,0.3502837121486664,0.021355049684643745
leap,PW_ent,306,7,0.0007338467985391617,0.0007551047019660473,1.0,0.21084927022457123,0.4580365717411041,0.062036287039518356
leap,PW_ent,306,8,0.0007545969565398991,0.0007692623184993863,1.0,0.20675069093704224,0.39178529381752014,0.03551453724503517
leap,PW_ent,306,9,0.00073435646481812,0.0007488357950933278,1.0,0.23781999945640564,0.4754418134689331,0.061384838074445724
leap,PW_ent,306,10,0.000728333427105099,0.0007693085935898125,1.0,0.22134490311145782,0.45174717903137207,0.06908318400382996
leap,PW_ent,306,11,0.0006268881843425333,0.0006804656004533172,0.96875,0.32077890634536743,0.6313942074775696,0.19874505698680878
leap,PW_ent,306,12,0.0007635552319698036,0.0007684442680329084,1.0,0.1253475546836853,0.5821182131767273,0.024064555764198303
leap,PW_ent,306,13,0.0007065406534820795,0.0007554226322099566,0.9947916666666666,0.4004071354866028,0.30621764063835144,0.09693756699562073
leap,PW_ent,306,14,0.0007604208658449352,0.0007634851499460638,1.0,0.129333034157753,0.7056911587715149,0.02807076834142208
leap,PW_ent,306,15,0.0007592986221425235,0.000766994315199554,1.0,0.10111302882432938,0.7826268076896667,0.029505126178264618
leap,PW_ent,307,0,0.0007580102537758648,0.0007625389844179153,1.0,0.1654854714870453,0.5932857394218445,0.03115185536444187
leap,PW_ent,307,1,0.0006783113931305707,0.0007134947809390724,1.0,0.2514604330062866,0.7432429194450378,0.1330186277627945
leap,PW_ent,307,2,0.0006781498086638749,0.0007133374456316233,1.0,0.30312579870224,0.60854172706604,0.13322509825229645
leap,PW_ent,307,3,0.0005884041311219335,0.0006202440708875656,1.0,0.4079127311706543,0.6656950116157532,0.2479333132505417
leap,PW_ent,307,4,0.0007285694591701031,0.0007505622925236821,1.0,0.15120035409927368,0.6732017993927002,0.06878143548965454
leap,PW_ent,307,5,0.0005967637407593429,0.0006516191642731428,0.9895833333333334,0.4976711869239807,0.39152851700782776,0.237248495221138
leap,PW_ent,307,6,0.0007518042693845928,0.0007713766535744071,1.0,0.1830107867717743,0.43309900164604187,0.03908402845263481
leap,PW_ent,307,7,0.0006814777734689415,0.0007416837615892291,1.0,0.2254660576581955,0.6173880100250244,0.1289716213941574
leap,PW_ent,307,8,0.0007375369896180928,0.000771156104747206,1.0,0.24501757323741913,0.36809971928596497,0.05731957033276558
leap,PW_ent,307,9,0.0007626931765116751,0.0007670419290661812,1.0,0.10423429310321808,0.8112942576408386,0.025166383013129234
leap,PW_ent,307,10,0.0007467502728104591,0.0007644394063390791,1.0,0.19144007563591003,0.5121898055076599,0.045543793588876724
leap,PW_ent,307,11,0.0006996973534114659,0.00071473210118711,0.9947916666666666,0.28598225116729736,0.5977305173873901,0.1056843027472496
leap,PW_ent,307,12,0.0007547866553068161,0.0007630584295839071,1.0,0.12521538138389587,0.7574419379234314,0.03527207300066948
leap,PW_ent,307,13,0.0006955322460271418,0.000719354604370892,1.0,0.25892889499664307,0.6338549256324768,0.11100787669420242
leap,PW_ent,307,14,0.0007560636731795967,0.0007651049527339637,0.9947916666666666,0.1730412393808365,0.4821726381778717,0.03363989293575287
leap,PW_ent,307,15,0.0007441036286763847,0.0007512528682127595,1.0,0.16210341453552246,0.7680041193962097,0.04892655089497566
leap,PW_ent,308,0,0.0007628087769262493,0.0007668824400752783,1.0,0.10149998217821121,0.8249642252922058,0.025018557906150818
leap,PW_ent,308,1,0.000737645837944001,0.0007555698975920677,1.0,0.2406005561351776,0.45614585280418396,0.05718060955405235
leap,PW_ent,308,2,0.0007517909980379045,0.0007590119494125247,1.0,0.14111435413360596,0.7328087687492371,0.03910093382000923
leap,PW_ent,308,3,0.0007232837961055338,0.0007340075680986047,1.0,0.23243498802185059,0.5811583399772644,0.0755373015999794
leap,PW_ent,308,4,0.0007309471257030964,0.0007396594155579805,1.0,0.20868650078773499,0.574341356754303,0.06574252247810364
leap,PW_ent,308,5,0.0007117974455468357,0.0007274238159880042,1.0,0.23604561388492584,0.6868833899497986,0.09021863341331482
leap,PW_ent,308,6,0.0007139437948353589,0.0007588339503854513,1.0,0.19053685665130615,0.5555514693260193,0.08747520297765732
leap,PW_ent,308,7,0.0006369323818944395,0.0006978842429816723,0.9895833333333334,0.5062035322189331,0.3307952880859375,0.18590712547302246
leap,PW_ent,308,8,0.0007606477593071759,0.0007683404255658388,1.0,0.1307324767112732,0.564376175403595,0.02778070978820324
leap,PW_ent,308,9,0.0007551137241534889,0.0007634108187630773,1.0,0.15292173624038696,0.5703328251838684,0.03485406935214996
leap,PW_ent,308,10,0.000762589683290571,0.0007628374733030796,1.0,0.1366492509841919,0.5495172142982483,0.025298655033111572
leap,PW_ent,308,11,0.0007445968803949654,0.0007595854112878442,0.9947916666666666,0.18597260117530823,0.5431479811668396,0.04829614236950874
leap,PW_ent,308,12,0.0007670891936868429,0.0007674165535718203,1.0,0.10097189992666245,0.811798095703125,0.01954762078821659
leap,PW_ent,308,13,0.0007474995218217373,0.0007579000666737556,1.0,0.15156877040863037,0.70145183801651,0.044586170464754105
leap,PW_ent,308,14,0.0007540653459727764,0.0007694505620747805,1.0,0.17484275996685028,0.4727182388305664,0.03619402274489403
leap,PW_ent,308,15,0.0007456353050656617,0.0007629833999089897,1.0,0.12532325088977814,0.6335838437080383,0.046968813985586166
leap,WML_noent,301,0,0.000605561479460448,0.000745933735743165,0.9479166666666666,0.4066254198551178,0.32843828201293945,0.22600366175174713
leap,WML_noent,301,1,0.0006130338297225535,0.0007513565942645073,0.9583333333333334,0.18952356278896332,0.6437355875968933,0.21645291149616241
leap,WML_noent,301,2,0.0007214909419417381,0.0007607573643326759,0.9895833333333334,0.16551473736763,0.594765841960907,0.07782881706953049
leap,WML_noent,301,3,0.0006087837391532958,0.0007532712770625949,0.984375,0.2620624303817749,0.46540066599845886,0.22188515961170197
leap,WML_noent,301,4,0.00048441937542520463,0.0007593183545395732,0.9322916666666666,0.2634720802307129,0.3523074686527252,0.38084110617637634
leap,WML_noent,301,5,0.000379074364900589,0.0007673103827983141,0.9635416666666666,0.10180395841598511,0.739416778087616,0.5154874920845032
leap,WML_noent,301,6,0.0006930138915777206,0.0007679510163143277,0.9791666666666666,0.1705160290002823,0.462742418050766,0.11422675848007202
leap,WML_noent,301,7,0.0006300887325778604,0.0007712732767686248,0.9947916666666666,0.18493999540805817,0.3703737258911133,0.19465428590774536
leap,WML_noent,301,8,0.0007647206075489521,0.0007805866189301014,1.0,0.20366503298282623,0.18256843090057373,0.02257501892745495
leap,WML_noent,301,9,0.0007270220667123795,0.0007761900778859854,0.984375,0.18315474689006805,0.3313470482826233,0.07075926661491394
leap,WML_noent,301,10,0.0007588053704239428,0.0007736881379969418,0.9947916666666666,0.10192323476076126,0.4664311408996582,0.030135536566376686
leap,WML_noent,301,11,0.0006048976210877299,0.0007813136326149106,0.9479166666666666,0.3809398412704468,0.09127993136644363,0.2268521785736084
leap,WML_noent,301,12,0.0007123897667042911,0.0007733645034022629,0.96875,0.14392638206481934,0.3660217225551605,0.08946144580841064
leap,WML_noent,301,13,0.0007443889626301825,0.0007734959945082664,0.984375,0.10395227372646332,0.4630495607852936,0.04856179282069206
leap,WML_noent,301,14,0.0007572461036033928,0.000774250365793705,1.0,0.17661640048027039,0.29761776328086853,0.032128479331731796
leap,WML_noent,301,15,0.0007686028257012367,0.0007706030737608671,1.0,0.10028568655252457,0.6718859672546387,0.017613036558032036
leap,WML_noent,302,0,0.0007233141805045307,0.0007713735103607178,0.9947916666666666,0.10226881504058838,0.5853243470191956,0.0754985436797142
leap,WML_noent,302,1,0.0006755680660717189,0.0007676786626689136,0.9739583333333334,0.22274501621723175,0.409264475107193,0.13652503490447998
leap,WML_noent,302,2,0.000625177170149982,0.000765528529882431,0.984375,0.22676295042037964,0.4526909291744232,0.20093201100826263
leap,WML_noent,302,3,0.0006901593878865242,0.0007615011418238282,0.9635416666666666,0.23747235536575317,0.350182443857193,0.11787519603967667
leap,WML_noent,302,4,0.0007024197257123888,0.0007721635047346354,0.984375,0.10298027098178864,0.5223387479782104,0.10220464318990707
leap,WML_noent,302,5,0.0006578796892426908,0.0007508681155741215,0.96875,0.23932993412017822,0.44268345832824707,0.15913338959217072
leap,WML_noent,302,6,0.0007450776756741107,0.0007682849536649883,0.984375,0.12036029994487762,0.5772817134857178,0.0476815365254879
leap,WML_noent,302,7,0.0005742553039453924,0.0007302256999537349,0.9427083333333334,0.3739394545555115,0.33808669447898865,0.26601752638816833
leap,WML_noent,302,8,0.0007441231864504516,0.0007712109945714474,0.9895833333333334,0.10602890700101852,0.5718958973884583,0.04890147224068642
leap,WML_noent,302,9,0.0006369457696564496,0.0007364029297605157,0.984375,0.23409336805343628,0.5971764922142029,0.18588991463184357
leap,WML_noent,302,10,0.00030581350438296795,0.0007483374793082476,0.8697916666666666,0.22289758920669556,0.4846293032169342,0.609125554561615
leap,WML_noent,302,11,0.0006061719614081085,0.0007622606353834271,0.9583333333333334,0.16281864047050476,0.6023293137550354,0.22522342205047607
leap,WML_noent,302,12,0.0007532198796980083,0.0007703849114477634,0.9947916666666666,0.10478804260492325,0.6009480953216553,0.037274643778800964
leap,WML_noent,302,13,0.0006858438719063997,0.0007673075888305902,0.9739583333333334,0.10799527168273926,0.675297200679779,0.12339102476835251
leap,WML_noent,302,14,0.0006576292798854411,0.0007629238534718752,0.984375,0.1481705904006958,0.6015889644622803,0.1594534069299698
leap,WML_noent,302,15,0.0007018372416496277,0.0007567118154838681,0.9895833333333334,0.2477712482213974,0.45597633719444275,0.10294923186302185
leap,WML_noent,303,0,0.0006251760642044246,0.000767353514675051,0.953125,0.12255384027957916,0.4794158637523651,0.20093335211277008
leap,WML_noent,303,1,0.0007042092620395124,0.0007457613828592002,0.9895833333333334,0.22208264470100403,0.5243226289749146,0.09991741925477982
leap,WML_noent,303,2,0.0006611158023588359,0.0007688459591008723,0.9895833333333334,0.10463973879814148,0.6046915650367737,0.15499721467494965
leap,WML_noent,303,3,0.0006957888253964484,0.0007630629697814584,0.9791666666666666,0.1627570390701294,0.5288634896278381,0.11067994683980942
leap,WML_noent,303,4,0.0007280953577719629,0.0007680297130718827,0.9895833333333334,0.10284776240587234,0.6989665627479553,0.0693875178694725
leap,WML_noent,303,5,0.0005508828326128423,0.0007722114096395671,0.9895833333333334,0.21619904041290283,0.30915725231170654,0.29589101672172546
leap,WML_noent,303,6,0.0007021835190244019,0.0007688284968025982,0.9895833333333334,0.1397746205329895,0.4272080957889557,0.10250651836395264
leap,WML_noent,303,7,0.0005674290587194264,0.0007682183641009033,0.9791666666666666,0.12766151130199432,0.5510537028312683,0.2747425138950348
leap,WML_noent,303,8,0.0006889693904668093,0.0007651911582797766,0.9895833333333334,0.18926894664764404,0.42192554473876953,0.11939612030982971
leap,WML_noent,303,9,0.0007431347039528191,0.0007660746341571212,1.0,0.15425366163253784,0.5231257081031799,0.05016498640179634
leap,WML_noent,303,10,0.0006816722452640533,0.0007569320732727647,0.984375,0.19538918137550354,0.47589507699012756,0.12872299551963806
leap,WML_noent,303,11,0.0006921024178154767,0.0007504891254939139,0.984375,0.20981499552726746,0.6205757856369019,0.11539161205291748
leap,WML_noent,303,12,0.0006335903308354318,0.0007601661491207778,0.9479166666666666,0.40867578983306885,0.2532074749469757,0.1901787519454956
leap,WML_noent,303,13,0.0007096089539118111,0.000767533085308969,0.9947916666666666,0.10250086337327957,0.7728093266487122,0.09301581233739853
leap,WML_noent,303,14,0.0007665851735509932,0.0007723856833763421,1.0,0.10182157158851624,0.5059266686439514,0.020191708579659462
leap,WML_noent,303,15,0.0006923123728483915,0.0007666012970730662,0.9895833333333334,0.19027715921401978,0.49709853529930115,0.11512333899736404
leap,WML_noent,304,0,0.0007714935927651823,0.0007763478788547218,1.0,0.10005126893520355,0.44950950145721436,0.013918201439082623
leap,WML_noent,304,1,0.000692768779117614,0.0007717029075138271,0.984375,0.10022684186697006,0.6445918679237366,0.11453995108604431
leap,WML_noent,304,2,0.0007644963334314525,0.0007712997030466795,1.0,0.1008688434958458,0.6027491688728333,0.022861672565340996
leap,WML_noent,304,3,0.000765570264775306,0.000769564532674849,1.0,0.1083034873008728,0.540837287902832,0.021489040926098824
leap,WML_noent,304,4,0.0007773246616125107,0.0007794849807396531,1.0,0.10042905807495117,0.2936150133609772,0.006465189158916473
leap,WML_noent,304,5,0.0006450669607147574,0.0007659066468477249,0.953125,0.13637420535087585,0.6103839874267578,0.17550991475582123
leap,WML_noent,304,6,0.0007410068647004664,0.0007667744648642838,0.9947916666666666,0.11651907861232758,0.6805324554443359,0.05288463458418846
leap,WML_noent,304,7,0.0007292283698916435,0.0007763136527501047,0.984375,0.11838516592979431,0.37901195883750916,0.06793921440839767
leap,WML_noent,304,8,0.0006138039170764387,0.0007668657344765961,0.9322916666666666,0.11343169212341309,0.6705665588378906,0.2154686003923416
leap,WML_noent,304,9,0.0006206796388141811,0.0007646767189726233,0.9635416666666666,0.16106930375099182,0.5529683232307434,0.20668046176433563
leap,WML_noent,304,10,0.0006534780841320753,0.0007689917692914605,0.9739583333333334,0.12079152464866638,0.5008636116981506,0.16475926339626312
leap,WML_noent,304,11,0.000675584829878062,0.0007645158329978585,0.984375,0.1621514856815338,0.6205270886421204,0.13650356233119965
leap,WML_noent,304,12,0.0007453149300999939,0.0007710855570621789,0.9895833333333334,0.10679207742214203,0.48179206252098083,0.047378212213516235
leap,WML_noent,304,13,0.0007159498636610806,0.0007674916414543986,0.984375,0.13482186198234558,0.5592915415763855,0.08491110056638718
leap,WML_noent,304,14,0.000749765255022794,0.0007738247513771057,0.9895833333333334,0.10694032907485962,0.4285171926021576,0.04169003292918205
leap,WML_noent,304,15,0.000567636510822922,0.0007712075021117926,0.9791666666666666,0.20260322093963623,0.2907029092311859,0.27447736263275146
leap,WML_noent,305,0,0.0007413429557345808,0.000769070175010711,0.9895833333333334,0.10007985681295395,0.7101274132728577,0.05245509743690491
leap,WML_noent,305,1,0.0007674014195799828,0.0007747567724436522,1.0,0.10171706229448318,0.4044574499130249,0.019148586317896843
leap,WML_noent,305,2,0.0006672050221823156,0.0007714981911703944,0.984375,0.10016492009162903,0.5628599524497986,0.14721424877643585
leap,WML_noent,305,3,0.0007011936395429075,0.0007731968071311712,0.984375,0.1004105806350708,0.5473427772521973,0.10377180576324463
leap,WML_noent,305,4,0.0007480123895220459,0.0007708438206464052,0.9947916666666666,0.10018162429332733,0.6055492162704468,0.04393059015274048
leap,WML_noent,305,5,0.0007333445246331394,0.0007699723355472088,0.984375,0.10045987367630005,0.6781911849975586,0.06267824023962021
leap,WML_noent,305,6,0.0005472559714689851,0.0007701948052272201,0.9583333333333334,0.10065507143735886,0.5843141674995422,0.3005267083644867
leap,WML_noent,305,7,0.0007256651297211647,0.0007687294273637235,0.9895833333333334,0.10443282127380371,0.5304797291755676,0.0724935382604599
leap,WML_noent,305,8,0.0007220038678497076,0.0007771431701257825,0.9895833333333334,0.1942092776298523,0.2053242176771164,0.07717323303222656
leap,WML_noent,305,9,0.0007183356210589409,0.0007749320939183235,0.9895833333333334,0.12194918096065521,0.39394673705101013,0.08186181634664536
leap,WML_noent,305,10,0.0007367315702140331,0.0007727451156824827,0.9947916666666666,0.10034021735191345,0.5544552803039551,0.05834898725152016
leap,WML_noent,305,11,0.0006405892199836671,0.0007706917822360992,0.96875,0.12087388336658478,0.49552181363105774,0.18123306334018707
leap,WML_noent,305,12,0.0007582111284136772,0.0007758656865917146,0.9947916666666666,0.10020606964826584,0.40898433327674866,0.030895108357071877
leap,WML_noent,305,13,0.000531428842805326,0.000773732434026897,0.9583333333333334,0.12155482172966003,0.3622857630252838,0.32075604796409607
leap,WML_noent,305,14,0.0006909049116075039,0.0007733537931926548,0.9895833333333334,0.10011264681816101,0.5398135781288147,0.11692231893539429
leap,WML_noent,305,15,0.0007265947642736137,0.000771582592278719,0.984375,0.10253795981407166,0.5547500848770142,0.07130550593137741
leap,WML_noent,306,0,0.0007314737886190414,0.0007731679361313581,0.9895833333333334,0.10064069926738739,0.5160239338874817,0.06506926566362381
leap,WML_noent,306,1,0.0007201886619441211,0.000768061843700707,0.9791666666666666,0.11049595475196838,0.5668714642524719,0.07949341833591461
leap,WML_noent,306,2,0.0005848506116308272,0.0007693187799304724,0.96875,0.11593785136938095,0.568119466304779,0.25247520208358765
leap,WML_noent,306,3,0.0007091138395480812,0.0007689254707656801,0.984375,0.1532144695520401,0.41761937737464905,0.09364861994981766
leap,WML_noent,306,4,0.0006688525900244713,0.0007653434877283871,0.96875,0.2109847515821457,0.3486195504665375,0.1451084464788437
leap,WML_noent,306,5,0.0006582075729966164,0.0007692542858421803,0.96875,0.10246919840574265,0.668079137802124,0.15871430933475494
leap,WML_noent,306,6,0.0006937593570910394,0.0007742860470898449,0.96875,0.17154169082641602,0.27553603053092957,0.11327391117811203
leap,WML_noent,306,7,0.0006016982370056212,0.0007482599467039108,0.9427083333333334,0.251816987991333,0.514943540096283,0.23094148933887482
leap,WML_noent,306,8,0.000577170925680548,0.0007673732470721006,0.96875,0.12679189443588257,0.6027296781539917,0.26229098439216614
leap,WML_noent,306,9,0.0006969610694795847,0.0007714382372796535,0.9791666666666666,0.1031889021396637,0.5555114150047302,0.10918167978525162
leap,WML_noent,306,10,0.0006512279505841434,0.0007546086562797427,0.96875,0.3591897487640381,0.33724668622016907,0.1676352471113205
leap,WML_noent,306,11,0.0006235224427655339,0.0007624562131240964,0.9635416666666666,0.16749563813209534,0.56260085105896,0.20304693281650543
leap,WML_noent,306,12,0.0005965237505733967,0.0007704332820139825,0.9791666666666666,0.10892058908939362,0.5290102958679199,0.23755525052547455
leap,WML_noent,306,13,0.0006882241577841341,0.0007678933325223625,0.9739583333333334,0.13196563720703125,0.5299822688102722,0.12034866958856583
leap,WML_noent,306,14,0.0007177232764661312,0.0007670528721064329,0.9791666666666666,0.10558637976646423,0.7592329382896423,0.08264444023370743
leap,WML_noent,306,15,0.000627554371021688,0.0007476473692804575,0.9479166666666666,0.20182208716869354,0.5498461723327637,0.19789354503154755
leap,WML_noent,307,0,0.0007038746844045818,0.0007674408843740821,0.9895833333333334,0.10011381655931473,0.7891904711723328,0.10034512728452682
leap,WML_noent,307,1,0.0007306376355700195,0.0007744639879092574,0.9895833333333334,0.23771850764751434,0.38390567898750305,0.06613808870315552
leap,WML_noent,307,2,0.0004594896745402366,0.0007687316974624991,0.96875,0.120424285531044,0.5302795767784119,0.4127049148082733
leap,WML_noent,307,3,0.0006760251708328724,0.000772206112742424,0.9791666666666666,0.10322310030460358,0.5236198902130127,0.1359407752752304
leap,WML_noent,307,4,0.0007314684917218983,0.0007698204717598855,0.9791666666666666,0.10456137359142303,0.5591248869895935,0.0650760605931282
leap,WML_noent,307,5,0.0006208446575328708,0.0007666588062420487,0.9583333333333334,0.1224547028541565,0.5896078944206238,0.2064695805311203
leap,WML_noent,307,6,0.0007224263972602785,0.0007686592289246619,0.984375,0.10231909155845642,0.6166465282440186,0.07663319259881973
leap,WML_noent,307,7,0.0006432067602872849,0.0007665593875572085,0.9427083333333334,0.13570719957351685,0.5608143210411072,0.17788751423358917
leap,WML_noent,307,8,0.0007109636790119112,0.0007766414200887084,0.9635416666666666,0.13285306096076965,0.27056884765625,0.09128427505493164
leap,WML_noent,307,9,0.0006549388053826988,0.0007726363837718964,0.984375,0.10034578293561935,0.5464696288108826,0.16289229691028595
leap,WML_noent,307,10,0.00044200228876434267,0.0007753532845526934,0.9635416666666666,0.11087881028652191,0.3866128921508789,0.43505632877349854
leap,WML_noent,307,11,0.0005794852622784674,0.0007716316031292081,0.984375,0.11685574054718018,0.42837539315223694,0.25933292508125305
leap,WML_noent,307,12,0.000535481667611748,0.0007725190371274948,0.9791666666666666,0.10043303668498993,0.5449007153511047,0.3155759274959564
leap,WML_noent,307,13,0.000703265133779496,0.0007683088770136237,0.984375,0.11316119134426117,0.4666013717651367,0.10112413018941879
leap,WML_noent,307,14,0.0007636886439286172,0.0007774374098517001,0.9947916666666666,0.1189943253993988,0.34301093220710754,0.02389402873814106
leap,WML_noent,307,15,0.00036990942317061126,0.0007709079654887319,0.9635416666666666,0.10264678299427032,0.5805729031562805,0.5272015333175659
leap,WML_noent,308,0,0.0007743325550109148,0.0007772085955366492,1.0,0.1013660579919815,0.3654145300388336,0.01028958149254322
leap,WML_noent,308,1,0.0007576989009976387,0.0007694741361774504,1.0,0.1102505773305893,0.526444673538208,0.0315498523414135
leap,WML_noent,308,2,0.000758898037020117,0.0007695615058764815,0.9947916666666666,0.1000518798828125,0.6176994442939758,0.030017077922821045
leap,WML_noent,308,3,0.0007663263822905719,0.0007709689671173692,1.0,0.1004483550786972,0.5821589827537537,0.020522641018033028
leap,WML_noent,308,4,0.0007698256522417068,0.0007732069352641702,1.0,0.10044753551483154,0.5451707243919373,0.0160499420017004
leap,WML_noent,308,5,0.0007304809405468404,0.000778091256506741,0.984375,0.22742649912834167,0.18057334423065186,0.06633833795785904
leap,WML_noent,308,6,0.0007433995488099754,0.0007714347448199987,0.9947916666666666,0.1005108505487442,0.5489007830619812,0.04982638731598854
leap,WML_noent,308,7,0.0007630808395333588,0.0007738482672721148,0.9947916666666666,0.10008800029754639,0.5183406472206116,0.02467086911201477
leap,WML_noent,308,8,0.0007287025800906122,0.0007762094028294086,0.9895833333333334,0.10857363045215607,0.34502124786376953,0.06861135363578796
leap,WML_noent,308,9,0.0007691612117923796,0.0007697766413912177,1.0,0.10177046060562134,0.6751521229743958,0.016899297013878822
leap,WML_noent,308,10,0.0006736151408404112,0.0007722475565969944,0.9583333333333334,0.1281874179840088,0.40199553966522217,0.1390211284160614
leap,WML_noent,308,11,0.0006787441670894623,0.0007736239931546152,0.9739583333333334,0.24557383358478546,0.30161231756210327,0.1324654370546341
leap,WML_noent,308,12,0.00077059370232746,0.0007765315240249038,1.0,0.12676948308944702,0.33362436294555664,0.01506835501641035
leap,WML_noent,308,13,0.0007319669239223003,0.0007671304047107697,0.9947916666666666,0.10839705169200897,0.6481859683990479,0.06443899869918823
leap,WML_noent,308,14,0.0007320737931877375,0.000772268685977906,0.9895833333333334,0.1354038268327713,0.43447938561439514,0.06430238485336304
leap,WML_noent,308,15,0.0007520530489273369,0.0007711166981607676,1.0,0.1725482940673828,0.3504506051540375,0.03876590356230736
