ckpt,state,state_source,k,q_phi,qhat_A,qhat_B,qhat_pooled,se_A,se_B,traj_sd_pooled,n_rollouts,horizon,n_done,base_clipped_coords
PW,15,PW,13,82.727859,80.855052,80.483586,80.669319,0.332219,0.281156,0.862530,16,500,0.000,0
PW,15,PW,14,82.587502,80.891882,80.302350,80.597116,0.204938,0.527117,1.134370,16,500,0.000,0
PW,15,PW,15,82.572563,80.851818,81.167161,81.009490,0.336939,0.209797,0.784013,16,500,0.000,0
PW,16,PW,0,82.183868,77.009637,80.367503,78.688570,2.889909,0.348061,5.885425,16,500,0.000,0
PW,16,PW,1,82.170937,81.191343,81.231632,81.211488,0.378825,0.317421,0.955173,16,500,0.000,0
PW,16,PW,2,82.093155,81.680369,80.934245,81.307307,0.123844,0.239767,0.648334,16,500,0.000,0
PW,16,PW,3,82.085220,80.733533,80.778754,80.756144,0.504994,0.283306,1.119046,16,500,0.000,0
PW,16,PW,4,82.161484,81.199359,81.321961,81.260660,0.263356,0.270260,0.731863,16,500,0.000,0
PW,16,PW,5,82.134010,80.988371,80.657275,80.822823,0.255930,0.308468,0.793096,16,500,0.000,0
PW,16,PW,6,82.108490,80.930830,80.621679,80.776255,0.164577,0.186664,0.506643,16,500,0.000,0
PW,16,PW,7,82.036316,80.990781,81.173602,81.082191,0.249243,0.287207,0.740803,16,500,0.000,0
PW,16,PW,8,82.105728,81.140434,80.950019,81.045227,0.235144,0.351883,0.823628,16,500,0.000,0
PW,16,PW,9,82.137131,80.847582,80.919806,80.883694,0.270086,0.237659,0.696125,16,500,0.000,0
PW,16,PW,10,82.118301,80.581208,80.529339,80.555274,0.363767,0.511849,1.213602,16,500,0.000,0
PW,16,PW,11,82.109985,81.071582,80.964946,81.018264,0.209125,0.243352,0.622408,16,500,0.000,0
PW,16,PW,12,82.121109,80.622645,80.152323,80.387484,0.397370,0.511995,1.275596,16,500,0.000,0
PW,16,PW,13,82.101913,80.967118,79.980841,80.473979,0.214917,0.323205,0.906547,16,500,0.000,0
PW,16,PW,14,82.141266,81.113711,80.493377,80.803544,0.266256,0.398338,0.979623,16,500,0.000,0
PW,16,PW,15,82.014519,80.543384,81.131725,80.837554,0.370971,0.363387,1.048367,16,500,0.000,0
PW,17,PW,0,82.929611,81.755834,81.554500,81.655167,0.346298,0.261090,0.844401,16,500,0.000,0
PW,17,PW,1,82.929886,81.415967,81.551368,81.483667,0.329734,0.260236,0.814632,16,500,0.000,0
PW,17,PW,2,82.895355,81.275481,81.563541,81.419511,0.350868,0.192386,0.787344,16,500,0.000,0
PW,17,PW,3,82.969658,81.653678,81.204243,81.428960,0.412939,0.353004,1.075028,16,500,0.000,0
PW,17,PW,4,82.967369,80.999740,80.949829,80.974784,0.322861,0.223171,0.758791,16,500,0.000,0
PW,17,PW,5,82.979340,81.840311,81.339046,81.589678,0.258581,0.402697,0.960233,16,500,0.000,0
PW,17,PW,6,82.960312,80.683959,81.081795,80.882877,0.404104,0.246106,0.937006,16,500,0.000,0
PW,17,PW,7,82.944893,81.557750,80.691028,81.124389,0.167308,0.182146,0.654742,16,500,0.000,0
PW,17,PW,8,82.930237,81.098363,81.515214,81.306788,0.613286,0.306874,1.342419,16,500,0.000,0
PW,17,PW,9,82.869339,81.425627,81.232821,81.329224,0.482847,0.267065,1.070787,16,500,0.000,0
PW,17,PW,10,82.934998,80.748336,81.220658,80.984497,0.505516,0.287818,1.150130,16,500,0.000,0
PW,17,PW,11,82.943405,81.212674,81.665909,81.439291,0.313445,0.334369,0.915951,16,500,0.000,0
PW,17,PW,12,82.871521,81.807099,81.057644,81.432372,0.358028,0.422092,1.137309,16,500,0.000,0
PW,17,PW,13,82.970367,80.936888,81.630687,81.283787,0.387028,0.288440,0.999091,16,500,0.000,0
PW,17,PW,14,82.869720,81.227675,81.266716,81.247196,0.292446,0.280733,0.783535,16,500,0.000,0
PW,17,PW,15,82.969681,81.026814,80.921501,80.974158,0.301929,0.363927,0.915285,16,500,0.000,0
PW,18,PW,0,82.052734,81.128381,80.763129,80.945755,0.272065,0.448137,1.030373,16,500,0.000,0
PW,18,PW,1,82.064796,81.136361,81.285606,81.210984,0.218199,0.323329,0.757611,16,500,0.000,0
PW,18,PW,2,82.079803,80.939738,81.264899,81.102319,0.266520,0.248182,0.723420,16,500,0.000,0
PW,18,PW,3,81.931145,81.006846,80.000510,80.503678,0.202134,0.608763,1.343926,16,500,0.000,0
PW,18,PW,4,82.007523,80.771558,81.155151,80.963355,0.259105,0.284424,0.769345,16,500,0.000,0
PW,18,PW,5,81.979767,80.922380,80.808681,80.865530,0.305669,0.303126,0.833849,16,500,0.000,0
PW,18,PW,6,81.972466,82.069042,80.761628,81.415335,0.177228,0.708004,1.563486,16,500,0.000,0
PW,18,PW,7,82.049721,81.425953,80.428841,80.927397,0.336944,0.374366,1.101002,16,500,0.000,0
PW,18,PW,8,81.885971,81.553026,81.006971,81.279999,0.205612,0.111863,0.532975,16,500,0.000,0
PW,18,PW,9,82.057358,81.242782,81.190716,81.216749,0.195245,0.356101,0.785148,16,500,0.000,0
PW,18,PW,10,81.938400,81.180017,81.073154,81.126586,0.298966,0.449429,1.044422,16,500,0.000,0
PW,18,PW,11,82.026428,81.120207,81.255331,81.187769,0.280855,0.311384,0.813227,16,500,0.000,0
PW,18,PW,12,82.012276,80.778900,81.021763,80.900331,0.255364,0.277060,0.738757,16,500,0.000,0
PW,18,PW,13,81.939728,80.920291,80.851806,80.886048,0.337881,0.498182,1.163624,16,500,0.000,0
PW,18,PW,14,81.919624,81.455509,81.086078,81.270793,0.088767,0.252614,0.551408,16,500,0.000,0
PW,18,PW,15,82.054184,81.285266,81.117964,81.201615,0.267514,0.280121,0.753379,16,500,0.000,0
PW,19,PW,0,84.389191,83.446571,82.939805,83.193188,0.182124,0.248467,0.650226,16,500,0.000,0
PW,19,PW,1,84.510201,82.649417,82.384659,82.517038,0.288266,0.294039,0.807282,16,500,0.000,0
PW,19,PW,2,84.595833,83.558867,83.135393,83.347130,0.196836,0.261437,0.669058,16,500,0.000,0
PW,19,PW,3,84.597214,83.081671,83.144802,83.113236,0.252789,0.306291,0.768030,16,500,0.000,0
PW,19,PW,4,84.580162,83.203485,83.323374,83.263430,0.296580,0.277846,0.787670,16,500,0.000,0
PW,19,PW,5,84.598808,83.634159,83.709677,83.671918,0.320536,0.223875,0.756445,16,500,0.000,0
PW,19,PW,6,84.595917,83.195008,82.835018,83.015013,0.172133,0.251456,0.617443,16,500,0.000,0
PW,19,PW,7,84.601501,82.836677,82.788275,82.812476,0.313976,0.355511,0.916793,16,500,0.000,0
PW,19,PW,8,84.550835,82.888291,82.921677,82.904984,0.219379,0.286894,0.698037,16,500,0.000,0
PW,19,PW,9,84.572906,83.741391,83.285522,83.513456,0.222783,0.249149,0.687356,16,500,0.000,0
PW,19,PW,10,84.592133,82.648085,82.852562,82.750323,0.524146,0.265483,1.140147,16,500,0.000,0
PW,19,PW,11,84.591103,83.099266,82.956425,83.027845,0.191065,0.351440,0.776424,16,500,0.000,0
PW,19,PW,12,84.596916,82.927864,82.995262,82.961563,0.123805,0.216753,0.483563,16,500,0.000,0
PW,19,PW,13,84.599625,82.891838,83.354177,83.123008,0.285714,0.195920,0.710681,16,500,0.000,0
PW,19,PW,14,84.594543,82.737195,82.680469,82.708832,0.653349,0.254816,1.355322,16,500,0.000,0
PW,19,PW,15,84.593979,82.319479,83.483588,82.901534,0.325329,0.272704,1.016929,16,500,0.000,0
PW,20,PW,0,84.422440,83.059318,83.009541,83.034429,0.258054,0.262546,0.711767,16,500,0.000,0
PW,20,PW,1,84.490898,83.142873,82.657795,82.900334,0.213533,0.522575,1.119146,16,500,0.000,0
PW,20,PW,2,84.449951,83.097300,82.999908,83.048604,0.356971,0.142941,0.744676,16,500,0.000,0
PW,20,PW,3,84.530624,83.206767,83.019793,83.113280,0.274305,0.271281,0.751650,16,500,0.000,0
PW,20,PW,4,84.507950,83.061855,82.971436,83.016645,0.255229,0.306150,0.771553,16,500,0.000,0
PW,20,PW,5,84.464066,82.666806,82.695683,82.681244,0.251878,0.246506,0.681125,16,500,0.000,0
PW,20,PW,6,84.525726,83.376186,83.155593,83.265890,0.299820,0.388280,0.954680,16,500,0.000,0
PW,20,PW,7,84.481293,82.679162,82.462806,82.570984,0.311665,0.938708,1.914374,16,500,0.000,0
PW,20,PW,8,84.442215,83.386806,82.944053,83.165430,0.153254,0.274012,0.648280,16,500,0.000,0
PW,20,PW,9,84.510132,83.092592,82.816238,82.954415,0.175101,0.307550,0.698539,16,500,0.000,0
PW,20,PW,10,84.462181,83.108194,83.245051,83.176623,0.217079,0.255439,0.651550,16,500,0.000,0
PW,20,PW,11,84.505371,83.113486,82.923423,83.018455,0.257116,0.247057,0.695925,16,500,0.000,0
PW,20,PW,12,84.516571,82.933680,83.655286,83.294483,0.291618,0.246926,0.827027,16,500,0.000,0
PW,20,PW,13,84.407700,83.161036,83.278046,83.219541,0.252094,0.308882,0.772722,16,500,0.000,0
PW,20,PW,14,84.509216,83.018583,83.091424,83.055004,0.457012,0.197478,0.962678,16,500,0.000,0
PW,20,PW,15,84.490944,82.657891,83.133529,82.895710,0.273839,0.152584,0.653607,16,500,0.000,0
PW,21,PW,0,80.920013,79.378242,79.702548,79.540395,0.142917,0.321047,0.699357,16,500,0.000,0
PW,21,PW,1,80.902237,79.085903,79.178259,79.132081,0.248675,0.184682,0.600396,16,500,0.000,0
PW,21,PW,2,80.818756,78.463238,79.545153,79.004195,0.895704,0.163840,1.845957,16,500,0.000,0
PW,21,PW,3,80.899925,78.995097,79.347256,79.171176,0.454925,0.266527,1.034849,16,500,0.000,0
PW,21,PW,4,80.917801,79.805796,79.508518,79.657157,0.193069,0.173895,0.524998,16,500,0.000,0
PW,21,PW,5,80.945160,79.282787,79.517171,79.399979,0.285925,0.297293,0.806117,16,500,0.000,0
PW,21,PW,6,80.820068,79.476637,79.148799,79.312718,0.248042,0.400285,0.925494,16,500,0.000,0
PW,21,PW,7,80.790268,79.479576,79.601946,79.540761,0.242380,0.262906,0.693805,16,500,0.000,0
PW,21,PW,8,80.792053,78.947563,79.321074,79.134319,0.262494,0.289593,0.779445,16,500,0.000,0
PW,21,PW,9,80.860733,79.577179,79.331995,79.454587,0.239272,0.136442,0.547056,16,500,0.000,0
PW,21,PW,10,80.944748,79.006661,78.795579,78.901120,0.415306,0.502823,1.264795,16,500,0.000,0
PW,21,PW,11,80.938828,79.174416,79.453834,79.314125,0.192954,0.264257,0.648476,16,500,0.000,0
PW,21,PW,12,80.792221,79.486781,74.276278,76.881530,0.272137,5.040882,10.118406,16,500,0.000,0
PW,21,PW,13,80.927200,79.440587,79.339948,79.390267,0.272327,0.159425,0.611931,16,500,0.000,0
PW,21,PW,14,80.933121,79.366060,78.948593,79.157327,0.270298,0.400417,0.958026,16,500,0.000,0
PW,21,PW,15,80.655670,79.146948,79.353990,79.250469,0.270169,0.265029,0.739028,16,500,0.000,0
PW,22,PW,0,80.726196,79.628668,80.216309,79.922488,0.225672,0.242627,0.708513,16,500,0.000,0
PW,22,PW,1,80.572998,80.010897,79.752729,79.881813,0.217187,0.310224,0.743753,16,500,0.000,0
PW,22,PW,2,80.722351,79.858719,79.926370,79.892544,0.107137,0.212370,0.460923,16,500,0.000,0
PW,22,PW,3,80.698380,79.030215,80.060163,79.545189,0.423137,0.216769,1.061479,16,500,0.000,0
PW,22,PW,4,80.696838,79.388694,79.696147,79.542420,0.235071,0.180819,0.594616,16,500,0.000,0
PW,22,PW,5,80.410812,79.091588,79.606863,79.349226,0.531018,0.257219,1.170697,16,500,0.000,0
PW,22,PW,6,80.432358,79.516830,79.750538,79.633684,0.208052,0.147264,0.507078,16,500,0.000,0
PW,22,PW,7,80.598106,78.893559,79.792326,79.342942,0.300170,0.178916,0.819328,16,500,0.000,0
PW,22,PW,8,80.580658,79.593721,79.221491,79.407606,0.215490,0.481001,1.036369,16,500,0.000,0
PW,22,PW,9,80.674545,79.459570,79.115879,79.287724,0.280733,0.364306,0.906207,16,500,0.000,0
PW,22,PW,10,80.735931,79.850588,79.938673,79.894630,0.233113,0.268614,0.688708,16,500,0.000,0
PW,22,PW,11,80.672150,79.652037,80.201802,79.926919,0.185398,0.292705,0.727172,16,500,0.000,0
PW,22,PW,12,80.712166,79.739928,79.442927,79.591428,0.181394,0.375559,0.820322,16,500,0.000,0
PW,22,PW,13,80.616760,80.167900,79.599734,79.883817,0.384169,0.370553,1.072238,16,500,0.000,0
PW,22,PW,14,80.686562,79.639682,79.750776,79.695229,0.167966,0.320798,0.702011,16,500,0.000,0
PW,22,PW,15,80.726730,79.893778,79.316298,79.605038,0.206889,0.206771,0.639017,16,500,0.000,0
PW,23,PW,0,80.423073,79.264753,78.735242,78.999998,0.391519,0.406011,1.123593,16,500,0.000,0
PW,23,PW,1,80.441093,78.922546,78.969991,78.946269,0.228913,0.248683,0.653538,16,500,0.000,0
PW,23,PW,2,80.221756,78.105792,77.872096,77.988944,0.408343,0.257626,0.940669,16,500,0.000,0
PW,23,PW,3,80.332352,78.810210,78.699443,78.754827,0.242673,0.342965,0.813795,16,500,0.000,0
PW,23,PW,4,80.298065,78.956795,79.395135,79.175965,0.234173,0.200536,0.637258,16,500,0.000,0
PW,23,PW,5,80.321030,78.917417,79.110605,79.014011,0.393209,0.129821,0.806284,16,500,0.000,0
PW,23,PW,6,80.332520,79.086407,78.810656,78.948531,0.274402,0.451767,1.031181,16,500,0.000,0
PW,23,PW,7,80.292145,79.134836,79.445496,79.290166,0.275811,0.274557,0.768871,16,500,0.000,0
PW,23,PW,8,80.316109,79.059634,78.704805,78.882220,0.229048,0.285868,0.731114,16,500,0.000,0
PW,23,PW,9,80.425522,79.375801,78.560639,78.968220,0.356325,0.458682,1.198609,16,500,0.000,0
PW,23,PW,10,80.287430,78.762352,78.689625,78.725988,0.457133,0.265325,1.021951,16,500,0.000,0
PW,23,PW,11,80.407555,78.983024,78.615098,78.799061,0.339249,0.373402,0.993128,16,500,0.000,0
PW,23,PW,12,80.398209,79.113317,78.692424,78.902870,0.385481,0.767423,1.673528,16,500,0.000,0
PW,23,PW,13,80.360504,79.147752,78.698693,78.923223,0.311546,0.355136,0.941800,16,500,0.000,0
PW,23,PW,14,80.399551,78.835259,78.608512,78.721886,0.337704,0.436096,1.072137,16,500,0.000,0
PW,23,PW,15,80.383469,78.497570,78.374713,78.436141,0.287758,0.422573,0.989857,16,500,0.000,0
PW,24,PW,0,85.717407,84.145673,83.724383,83.935028,0.234291,0.342814,0.831268,16,500,0.000,0
PW,24,PW,1,85.688217,84.106939,83.703877,83.905408,0.371955,0.250871,0.891511,16,500,0.000,0
PW,24,PW,2,85.677109,84.030307,83.893001,83.961654,0.213709,0.301882,0.718166,16,500,0.000,0
PW,24,PW,3,85.664154,84.414411,84.926939,84.670675,0.336491,0.171473,0.776230,16,500,0.000,0
PW,24,PW,4,85.726990,84.406021,84.400042,84.403031,0.119407,0.299911,0.623731,16,500,0.000,0
PW,24,PW,5,85.697311,83.665934,84.258750,83.962342,0.282876,0.217563,0.754429,16,500,0.000,0
PW,24,PW,6,85.646255,84.016808,84.060243,84.038525,0.324116,0.288704,0.838967,16,500,0.000,0
PW,24,PW,7,85.727814,84.391145,84.389284,84.390214,0.245217,0.138213,0.543883,16,500,0.000,0
PW,24,PW,8,85.705109,84.487362,83.933591,84.210476,0.233720,0.202640,0.662581,16,500,0.000,0
PW,24,PW,9,85.718231,84.261169,84.013813,84.137491,0.283074,0.271332,0.768325,16,500,0.000,0
PW,24,PW,10,85.722008,84.384670,84.174814,84.279742,0.337620,0.179811,0.746995,16,500,0.000,0
PW,24,PW,11,85.669609,84.222285,84.009304,84.115795,0.294461,0.192081,0.688145,16,500,0.000,0
PW,24,PW,12,85.609802,83.904513,83.993752,83.949133,0.443217,0.286609,1.020870,16,500,0.000,0
PW,24,PW,13,85.704880,84.023024,84.114865,84.068944,0.430386,0.254913,0.967666,16,500,0.000,0
PW,24,PW,14,85.685814,84.344472,83.845674,84.095073,0.209600,0.205125,0.622451,16,500,0.000,0
PW,24,PW,15,85.722855,83.928056,84.320201,84.124128,0.299498,0.285438,0.824655,16,500,0.000,0
PW,25,PW,0,80.529343,78.113451,77.917533,78.015492,0.330548,0.252202,0.809697,16,500,0.000,0
PW,25,PW,1,80.565323,78.531207,78.616571,78.573889,0.319570,0.227891,0.759669,16,500,0.000,0
PW,25,PW,2,80.486069,78.428463,79.173814,78.801138,0.401621,0.135502,0.904919,16,500,0.000,0
PW,25,PW,3,80.560318,78.349560,78.570869,78.460215,0.381417,0.241303,0.879524,16,500,0.000,0
PW,25,PW,4,80.591202,78.851512,78.141448,78.496480,0.224317,0.464863,1.062577,16,500,0.000,0
PW,25,PW,5,80.580475,78.060962,78.491483,78.276222,0.319310,0.165796,0.729860,16,500,0.000,0
PW,25,PW,6,80.586006,78.071937,78.024983,78.048460,0.423118,0.324909,1.031055,16,500,0.000,0
PW,25,PW,7,80.575569,78.527030,78.355103,78.441066,0.280056,0.364914,0.893214,16,500,0.000,0
PW,25,PW,8,80.612122,78.018114,78.249512,78.133813,0.389279,0.178621,0.836143,16,500,0.000,0
PW,25,PW,9,80.539604,78.564748,78.544251,78.554500,0.342629,0.250522,0.820180,16,500,0.000,0
PW,25,PW,10,80.570816,78.997698,78.410587,78.704143,0.212434,0.202818,0.643405,16,500,0.000,0
PW,25,PW,11,80.618919,77.872679,78.276672,78.074676,0.389095,0.164370,0.842374,16,500,0.000,0
PW,25,PW,12,80.416580,78.892068,78.653316,78.772692,0.346427,0.373895,0.992549,16,500,0.000,0
PW,25,PW,13,80.642242,78.628741,78.412989,78.520865,0.323405,0.299153,0.858482,16,500,0.000,0
PW,25,PW,14,80.471085,77.636536,78.618814,78.127675,0.267764,0.196956,0.818408,16,500,0.000,0
PW,25,PW,15,80.654602,78.805128,79.092852,78.948990,0.392057,0.200687,0.863878,16,500,0.000,0
PW,26,PW,0,76.781517,75.966898,75.813097,75.889997,0.266309,0.576674,1.229882,16,500,0.000,0
PW,26,PW,1,76.870575,75.523960,76.115631,75.819796,0.288434,0.134879,0.686924,16,500,0.000,0
PW,26,PW,2,76.949005,76.181477,76.072816,76.127146,0.326569,0.228870,0.772564,16,500,0.000,1
PW,26,PW,3,76.804131,76.046620,75.679287,75.862954,0.232044,0.178500,0.596618,16,500,0.000,0
PW,26,PW,4,76.859222,76.253782,76.049440,76.151611,0.234936,0.295584,0.737140,16,500,0.000,0
PW,26,PW,5,76.881897,76.190519,75.624923,75.907721,0.278036,0.261834,0.793634,16,500,0.000,0
PW,26,PW,6,76.773186,75.820175,75.723320,75.771748,0.286643,0.315460,0.825088,16,500,0.000,0
PW,26,PW,7,76.893677,75.946541,75.216942,75.581741,0.148731,0.377868,0.870400,16,500,0.000,0
PW,26,PW,8,76.699173,75.497765,75.681257,75.589511,0.361657,0.432723,1.093776,16,500,0.000,0
PW,26,PW,9,76.776672,75.710307,75.901240,75.805774,0.234874,0.248212,0.667594,16,500,0.000,0
PW,26,PW,10,76.810486,76.271997,75.829128,76.050563,0.271353,0.339379,0.870170,16,500,0.000,0
PW,26,PW,11,76.743866,75.887963,75.319731,75.603847,0.267796,0.740293,1.549138,16,500,0.000,0
PW,26,PW,12,76.744286,76.186729,76.057621,76.122175,0.305734,0.346018,0.894649,16,500,0.000,0
PW,26,PW,13,76.837555,76.014054,74.960225,75.487140,0.201512,0.436847,1.077126,16,500,0.000,0
PW,26,PW,14,76.662094,75.086052,75.792009,75.439031,0.249202,0.148686,0.668791,16,500,0.000,0
PW,26,PW,15,76.793976,75.461795,75.334570,75.398182,0.430279,0.253947,0.967608,16,500,0.000,0
PW,27,PW,0,54.202511,50.198403,44.283600,47.241002,3.125891,1.772807,7.585626,16,500,0.000,0
PW,27,PW,1,54.201202,44.315981,43.121504,43.718742,4.721968,1.743343,9.745206,16,500,0.000,0
PW,27,PW,2,54.290253,44.897651,47.749203,46.323427,2.447020,3.570804,8.492679,16,500,0.000,0
PW,27,PW,3,54.287994,48.596792,50.307456,49.452124,2.758251,3.137538,8.120027,16,500,0.000,0
PW,27,PW,4,54.273880,43.606989,41.225896,42.416442,4.492350,3.518515,11.093851,16,500,0.000,0
PW,27,PW,5,54.218369,46.477021,45.232656,45.854838,3.208349,4.116139,10.104177,16,500,0.000,0
PW,27,PW,6,54.155418,45.651163,49.647454,47.649309,4.563829,2.721086,10.471932,16,500,0.000,0
PW,27,PW,7,54.215176,39.467075,41.968197,40.717636,4.979081,3.395245,11.715752,16,500,0.000,0
PW,27,PW,8,54.230896,47.198117,51.596473,49.397295,2.445258,1.957467,6.464241,16,500,0.000,0
PW,27,PW,9,54.266277,44.793834,42.331739,43.562787,2.921729,3.863380,9.445038,16,500,0.000,0
PW,27,PW,10,54.284470,48.752610,50.073567,49.413089,3.565194,3.511727,9.693223,16,500,0.000,0
PW,27,PW,11,54.318592,43.080333,48.492694,45.786514,2.666290,3.573676,9.057112,16,500,0.000,0
PW,27,PW,12,54.242165,46.134794,49.111811,47.623303,3.175281,2.779455,8.297333,16,500,0.000,0
PW,27,PW,13,54.238274,45.298423,44.044455,44.671439,2.025628,3.326615,7.553295,16,500,0.000,0
PW,27,PW,14,54.212143,50.056109,48.544080,49.300095,1.865756,3.137000,7.095382,16,500,0.000,0
PW,27,PW,15,54.291534,50.374221,49.677311,50.025766,2.701331,2.847672,7.592552,16,500,0.000,0
PW,28,PW,0,76.005630,70.777637,72.389299,71.583468,0.740768,0.703612,2.142320,16,500,0.000,0
PW,28,PW,1,75.882324,72.254333,72.610614,72.432473,1.113835,0.876632,2.744911,16,500,0.000,0
PW,28,PW,2,75.890892,71.313307,72.785752,72.049530,1.473714,0.477731,3.088427,16,500,0.000,0
PW,28,PW,3,76.659279,68.455649,70.981881,69.718765,2.793634,1.039512,5.905286,16,500,0.000,0
PW,28,PW,4,75.845520,71.731591,72.392602,72.062097,0.526804,0.485418,1.425583,16,500,0.000,0
PW,28,PW,5,76.082542,72.172474,71.620755,71.896615,0.547508,0.516668,1.482192,16,500,0.000,0
PW,28,PW,6,76.055016,72.535654,71.881038,72.208346,0.716887,0.733034,2.009726,16,500,0.000,0
PW,28,PW,7,75.937706,72.956153,72.301975,72.629064,0.450873,0.228611,1.033524,16,500,0.000,0
PW,28,PW,8,76.414726,71.740539,71.958224,71.849381,0.766260,0.772945,2.105976,16,500,0.000,0
PW,28,PW,9,75.785049,71.032422,71.844999,71.438711,0.636943,0.911825,2.189672,16,500,0.000,0
PW,28,PW,10,76.097183,71.055652,70.659221,70.857436,1.093349,0.507056,2.337658,16,500,0.000,0
PW,28,PW,11,76.002556,72.492281,72.274201,72.383241,0.371616,0.674852,1.492817,16,500,0.000,0
PW,28,PW,12,76.243507,72.510222,72.328485,72.419353,0.699527,0.468715,1.629681,16,500,0.000,0
PW,28,PW,13,76.221542,71.925983,71.082248,71.504116,0.979903,0.620893,2.283385,16,500,0.000,0
PW,28,PW,14,76.429207,74.322989,73.732201,74.027595,0.569690,1.058663,2.342843,16,500,0.000,0
PW,28,PW,15,76.039963,72.634390,68.453113,70.543751,0.489619,4.480313,8.972018,16,500,0.000,0
PW,29,PW,0,80.335312,78.264246,78.716986,78.490616,0.331507,0.197887,0.781751,16,500,0.000,0
PW,29,PW,1,80.385040,78.931574,78.963839,78.947706,0.229400,0.236400,0.636694,16,500,0.000,0
PW,29,PW,2,80.403313,79.106297,78.717615,78.911956,0.198164,0.336332,0.780513,16,500,0.000,0
PW,29,PW,3,80.398743,78.855830,78.429768,78.642799,0.239631,0.310695,0.789412,16,500,0.000,0
PW,29,PW,4,80.389847,78.359310,79.043781,78.701546,0.353622,0.310381,0.975417,16,500,0.000,0
PW,29,PW,5,80.260956,79.155214,79.138537,79.146876,0.351676,0.287620,0.877860,16,500,0.000,0
PW,29,PW,6,80.274422,79.152809,79.046035,79.099422,0.280139,0.394773,0.936935,16,500,0.000,0
PW,29,PW,7,80.314140,79.313471,79.278457,79.295964,0.239792,0.153004,0.549902,16,500,0.000,0
PW,29,PW,8,80.467087,78.743484,79.172902,78.958193,0.567019,0.220049,1.195932,16,500,0.000,0
PW,29,PW,9,80.119812,78.627974,79.403506,79.015740,0.281738,0.261530,0.843847,16,500,0.000,0
PW,29,PW,10,80.362984,79.553611,79.212590,79.383101,0.248659,0.208093,0.650778,16,500,0.000,0
PW,29,PW,11,80.433159,79.035472,79.058260,79.046866,0.255614,0.438591,0.980929,16,500,0.000,0
PW,29,PW,12,80.284225,78.760045,79.022995,78.891520,0.292930,0.437005,1.025551,16,500,0.000,0
PW,29,PW,13,80.408058,79.226659,79.224602,79.225630,0.257234,0.269702,0.720134,16,500,0.000,0
