arm,d,rank,sigma,omega,R,r_rms,product
rank1,8,1,2.222012265112078,2.717207669088465,0.22667342109187014,2.1346382640538994,1.0328783619200277
rank1,8,1,2.222012265112078,3.6685769629872937,0.12421944100876413,2.882033953056815,1.0317815469022902
rank1,8,1,2.999999999999996,0.6056877878071585,2.528056977202359,0.6422518402576378,1.0427917161021663
rank1,8,1,2.999999999999996,0.8177557756774221,1.3762318645116824,0.8673607036738654,1.0353593112771156
rank1,8,1,2.999999999999996,1.1040746109061288,0.7533367851991877,1.1710479664466609,1.0330909163159754
rank1,8,1,2.999999999999996,1.4906415615808106,0.412655122173641,1.5810641347684415,1.0315403355725445
rank1,8,1,2.999999999999996,2.012556255857059,0.2268808817487037,2.1346382640538994,1.0338236938533478
rank1,8,1,2.999999999999996,2.717207669088465,0.12427119977524638,2.882033953056815,1.0322114614125562
rank1,16,1,0.01,245.3267327032263,2.7409152682325892,0.613316707384729,1.031015515850476
rank1,16,1,0.01,331.2223832718382,1.507322896375224,0.828055958201337,1.0335361440697814
rank1,16,1,0.01,447.1924684742427,0.8235664845126948,1.1179811711856067,1.0293608417188724
rank1,16,1,0.01,603.766876757117,0.45263459197257744,1.5094171918927923,1.0312556135893247
rank1,16,1,0.01,815.1623007265384,0.2485789267907662,2.0379057518163464,1.0323631612276876
rank1,16,1,0.01,1100.5730888961868,0.13660803809079988,2.7514327222404673,1.0341750360352362
rank1,16,1,0.013501275609964631,181.70633634214732,2.740866620829428,0.6133163207495635,1.0309959168886522
rank1,16,1,0.013501275609964631,245.3267327032263,1.5061672587774109,0.8280559581712088,1.0327437502549355
rank1,16,1,0.013501275609964631,331.2223832718382,0.8221778041282058,1.1179811711856065,1.0276251552426285
rank1,16,1,0.013501275609964631,447.1924684742427,0.4524223187983305,1.5094171918927923,1.030771983070494
rank1,16,1,0.013501275609964631,603.766876757117,0.24839700423039537,2.037905751816346,1.031607625945804
rank1,16,1,0.013501275609964631,815.1623007265384,0.13654743255870772,2.751432722240467,1.0337162290044688
rank1,16,1,0.018228444309622584,134.58456933361077,2.7487322656832722,0.613316970849369,1.0339568254792504
rank1,16,1,0.018228444309622584,181.70633634214732,1.508531835129011,0.8280559581451382,1.034365085028205
rank1,16,1,0.018228444309622584,245.3267327032263,0.824947954152896,1.1179811711856065,1.0310875156163508
rank1,16,1,0.018228444309622584,331.2223832718382,0.4524409841988765,1.5094171918927923,1.0308145092040117
rank1,16,1,0.018228444309622584,447.1924684742427,0.2485155814100259,2.0379057518163464,1.0321000840700438
rank1,16,1,0.018228444309622584,603.766876757117,0.1364243281249973,2.751432722240467,1.0327842814123078
rank1,16,1,0.024610725056510595,99.68285458470345,2.749786329866191,0.6133167528116225,1.034352584407946
rank1,16,1,0.024610725056510595,134.58456933361077,1.5059537243505279,0.8280559581889745,1.0325973347245174
rank1,16,1,0.024610725056510595,181.70633634214732,0.8236011332049941,1.1179811711856067,1.0294041484922054
rank1,16,1,0.024610725056510595,245.3267327032263,0.4524851345422589,1.509417191892792,1.030915098708796
rank1,16,1,0.024610725056510595,331.2223832718382,0.2488641143286122,2.037905751816346,1.033547562141773
rank1,16,1,0.024610725056510595,447.1924684742427,0.13622516883204366,2.7514327222404673,1.031276569480817
rank1,16,1,0.03322761819490119,73.83217516953168,2.7480277563862434,0.6133167049986543,1.0336909227419018
rank1,16,1,0.03322761819490119,99.68285458470345,1.5102699282401781,0.8280559581742722,1.035556854997376
rank1,16,1,0.03322761819490119,134.58456933361077,0.8234349597946597,1.1179811711856067,1.0291964513545127
rank1,16,1,0.03322761819490119,181.70633634214732,0.451951038793657,1.5094171918927926,1.0296982468624991
rank1,16,1,0.03322761819490119,245.3267327032263,0.2489028087838172,2.037905751816346,1.0337082625302294
rank1,16,1,0.03322761819490119,331.2223832718382,0.13652214603768423,2.751432722240467,1.0335248003802375
rank1,16,1,0.04486152311120365,54.68533292886767,2.7453296566792273,0.6133173727856127,1.032678261405971
rank1,16,1,0.04486152311120365,73.83217516953168,1.5058906450511393,0.828055958171048,1.0325540826758663
rank1,16,1,0.04486152311120365,99.68285458470345,0.8239515314286062,1.1179811711856067,1.0298421048893842
rank1,16,1,0.04486152311120365,134.58456933361077,0.4527085238551747,1.5094171918927926,1.0314240555738836
rank1,16,1,0.04486152311120365,181.70633634214732,0.2483968060707178,2.0379057518163464,1.031606802976803
rank1,16,1,0.04486152311120365,245.3267327032263,0.13643699804012338,2.751432722240467,1.0328801975100368
rank1,16,1,0.06056877878071584,40.503826829893846,2.7379823148022955,0.6133168533004397,1.0299127538201012
rank1,16,1,0.06056877878071584,54.68533292886767,1.5072336814890595,0.8280559582160772,1.033474971540523
rank1,16,1,0.06056877878071584,73.83217516953168,0.8231977953449697,1.1179811711856065,1.0289000238017285
rank1,16,1,0.06056877878071584,99.68285458470345,0.45135149790434453,1.5094171918927923,1.028332288717353
rank1,16,1,0.06056877878071584,134.58456933361077,0.248581321368056,2.0379057518163464,1.0323731060504953
rank1,16,1,0.06056877878071584,181.70633634214732,0.13656086775167361,2.7514327222404673,1.0338179385478008
rank1,16,1,0.0817755775677422,29.99999999999996,2.749713632183198,0.61331712051658,1.0343264788627367
rank1,16,1,0.0817755775677422,40.503826829893846,1.5080047489947856,0.8280559581810482,1.0340036744526637
rank1,16,1,0.0817755775677422,54.68533292886767,0.8238335368245513,1.1179811711856065,1.029694625569581
rank1,16,1,0.0817755775677422,73.83217516953168,0.4531802204133317,1.5094171918927919,1.0324987408324493
rank1,16,1,0.0817755775677422,99.68285458470345,0.24871477531712252,2.037905751816346,1.0329273482886254
rank1,16,1,0.0817755775677422,134.58456933361077,0.1361122605998272,2.7514327222404664,1.0304218110291687
rank1,16,1,0.11040746109061289,22.22012265112078,2.746977557855022,0.6133171262684443,1.0332973022968126
rank1,16,1,0.11040746109061289,29.99999999999996,1.507860571955016,0.8280559581990667,1.0339048156651571
rank1,16,1,0.11040746109061289,40.503826829893846,0.822980080388366,1.117981171185607,1.0286279058183014
rank1,16,1,0.11040746109061289,54.68533292886767,0.4528748608106619,1.5094171918927926,1.0318030277561598
rank1,16,1,0.11040746109061289,73.83217516953168,0.24848973153399972,2.0379057518163464,1.031992727987707
rank1,16,1,0.11040746109061289,99.68285458470345,0.13622299568825993,2.7514327222404673,1.0312601179521792
rank1,16,1,0.14906415615808105,16.457795021028378,2.747179388749642,0.6133166966045974,1.0333717747077644
rank1,16,1,0.14906415615808105,22.22012265112078,1.5050590806672894,0.8280559581994543,1.0319838984491758
rank1,16,1,0.14906415615808105,29.99999999999996,0.8229547068565999,1.1179811711856062,1.028596191900229
rank1,16,1,0.14906415615808105,40.503826829893846,0.45154504639629633,1.5094171918927923,1.0287732580386706
rank1,16,1,0.14906415615808105,54.68533292886767,0.2484432680355926,2.037905751816346,1.0317997622978288
rank1,16,1,0.14906415615808105,73.83217516953168,0.13663275978535086,2.7514327222404664,1.0343621887072922
rank1,16,1,0.2012556255857059,12.189807464475196,2.7408182622509263,0.6133163404462969,1.0309777926951933
rank1,16,1,0.2012556255857059,16.457795021028378,1.5097299769090795,0.8280559581704819,1.0351866229573008
rank1,16,1,0.2012556255857059,22.22012265112078,0.8221805421254839,1.1179811711856065,1.027628577415866
rank1,16,1,0.2012556255857059,29.99999999999996,0.4531402529541551,1.5094171918927919,1.03240768136115
rank1,16,1,0.2012556255857059,40.503826829893846,0.2489915553890615,2.0379057518163464,1.0340768324935854
rank1,16,1,0.2012556255857059,54.68533292886767,0.13641960338316153,2.7514327222404664,1.0327485133116412
rank1,16,1,0.2717207669088465,9.028633898472895,2.746643231625388,0.6133165995675248,1.033169768323885
rank1,16,1,0.2717207669088465,12.189807464475196,1.5062160969855456,0.828055958146466,1.0327772374131314
rank1,16,1,0.2717207669088465,16.457795021028378,0.8231210679567691,1.1179811711856067,1.0288041236280498
rank1,16,1,0.2717207669088465,22.22012265112078,0.4530862037317033,1.5094171918927923,1.032284538841661
rank1,16,1,0.2717207669088465,29.99999999999996,0.24863770322301815,2.037905751816346,1.0326072632687922
rank1,16,1,0.2717207669088465,40.503826829893846,0.13672716090351522,2.7514327222404673,1.035076841235386
rank1,16,1,0.3668576962987294,6.687245086537825,2.744006922623072,0.6133163390380092,1.0321772246624807
rank1,16,1,0.3668576962987294,9.028633898472895,1.5066522499848354,0.8280559581639388,1.0330762973928151
rank1,16,1,0.3668576962987294,12.189807464475196,0.8249937115729298,1.1179811711856065,1.0311447069874016
rank1,16,1,0.3668576962987294,16.457795021028378,0.4518206336012987,1.5094171918927923,1.0294011394627427
rank1,16,1,0.3668576962987294,22.22012265112078,0.24856460681610237,2.037905751816346,1.0323036895158109
rank1,16,1,0.3668576962987294,29.99999999999996,0.13639841359996283,2.7514327222404664,1.0325880985577998
rank1,16,1,0.4953046867365847,4.953046867365847,2.747546220293885,0.6133171388603591,1.0335112516018348
rank1,16,1,0.4953046867365847,6.687245086537825,1.5062237581211246,0.8280559581463712,1.0327824904748257
rank1,16,1,0.4953046867365847,9.028633898472895,0.8236789033016683,1.1179811711856067,1.0295013519283318
rank1,16,1,0.4953046867365847,12.189807464475196,0.45200148126667117,1.509417191892792,1.0298131719795394
rank1,16,1,0.4953046867365847,16.457795021028378,0.24841731505285763,2.037905751816346,1.0316919780071594
rank1,16,1,0.4953046867365847,22.22012265112078,0.13630131497694783,2.7514327222404664,1.0318530248874733
rank1,16,1,0.6687245086537824,3.6685769629872937,2.7531597681050917,0.6133171103718803,1.0356227358209993
rank1,16,1,0.6687245086537824,4.953046867365847,1.5072704744976844,0.8280559582003036,1.0335001996087798
rank1,16,1,0.6687245086537824,6.687245086537825,0.8225944402514361,1.117981171185607,1.0281459011915766
rank1,16,1,0.6687245086537824,9.028633898472895,0.4517198731086993,1.5094171918927928,1.029171572775919
rank1,16,1,0.6687245086537824,12.189807464475196,0.24833527086714693,2.037905751816346,1.0313512435932888
rank1,16,1,0.6687245086537824,16.457795021028378,0.13607802901391788,2.7514327222404673,1.0301626648465136
rank1,16,1,0.9028633898472894,2.717207669088465,2.742040680718481,0.6133164165901109,1.0314378699853126
rank1,16,1,0.9028633898472894,3.6685769629872937,1.506179960832814,0.8280559581983825,1.032752459825767
rank1,16,1,0.9028633898472894,4.953046867365847,0.8227576858215343,1.1179811711856067,1.0283499388747543
rank1,16,1,0.9028633898472894,6.687245086537825,0.45224544194015676,1.5094171918927928,1.0303689974035997
rank1,16,1,0.9028633898472894,9.028633898472895,0.2483612741643538,2.0379057518163464,1.031459236842972
rank1,16,1,0.9028633898472894,12.189807464475196,0.13628087817776366,2.751432722240467,1.0316983105102808
rank1,16,1,1.2189807464475195,2.012556255857059,2.7486769931467587,0.6133161416912759,1.03393323868414
rank1,16,1,1.2189807464475195,2.717207669088465,1.5066747235156441,0.8280559581516004,1.0330917069377927
rank1,16,1,1.2189807464475195,3.6685769629872937,0.8210475563826676,1.1179811711856062,1.0262124790439524
rank1,16,1,1.2189807464475195,4.953046867365847,0.4522781540686025,1.509417191892792,1.0304435267628003
rank1,16,1,1.2189807464475195,6.687245086537825,0.2487645023738631,2.0379057518163464,1.0331338677315975
rank1,16,1,1.2189807464475195,9.028633898472895,0.13606790837695779,2.751432722240467,1.0300860477583889
rank1,16,1,1.6457795021028379,1.4906415615808106,2.745117494335112,0.6133167755082882,1.0325964436155781
rank1,16,1,1.6457795021028379,2.012556255857059,1.5073876795512609,0.828055958133064,1.0335805642117555
rank1,16,1,1.6457795021028379,2.717207669088465,0.8253515557333155,1.1179811711856065,1.0315919699261757
rank1,16,1,1.6457795021028379,3.6685769629872937,0.4528384386440858,1.5094171918927923,1.0317200456677227
rank1,16,1,1.6457795021028379,4.953046867365847,0.24833130134742876,2.0379057518163464,1.0313347579403105
rank1,16,1,1.6457795021028379,6.687245086537825,0.1362652535618415,2.7514327222404678,1.0315800261987567
rank1,16,1,2.222012265112078,1.1040746109061288,2.7408688528653595,0.61331669962307,1.0309980302723638
rank1,16,1,2.222012265112078,1.4906415615808106,1.509383447800308,0.8280559581758027,1.0349490160452883
rank1,16,1,2.222012265112078,2.012556255857059,0.8236693526767787,1.1179811711856067,1.0294894147751568
rank1,16,1,2.222012265112078,2.717207669088465,0.45251212091767046,1.5094171918927923,1.0309765828543458
rank1,16,1,2.222012265112078,3.6685769629872937,0.24864388056474251,2.037905751816346,1.0326329181387077
rank1,16,1,2.222012265112078,4.953046867365847,0.13631905851216378,2.7514327222404673,1.0319873502275327
rank1,16,1,2.999999999999996,0.8177557756774221,2.7406265746976817,0.6133172313233095,1.0309086829939371
rank1,16,1,2.999999999999996,1.1040746109061288,1.5098495242577445,0.8280559581706856,1.0352685937857333
rank1,16,1,2.999999999999996,1.4906415615808106,0.8233757606034505,1.1179811711856065,1.0291224593569772
rank1,16,1,2.999999999999996,2.012556255857059,0.45299960910916687,1.5094171918927923,1.0320872468269076
rank1,16,1,2.999999999999996,2.717207669088465,0.24926214009564152,2.037905751816346,1.0352005869753957
rank1,16,1,2.999999999999996,3.6685769629872937,0.13625032688521135,2.751432722240467,1.0314670255543017
rank1,32,1,0.01,331.2223832718382,3.0088180230265267,0.5855239832247843,1.0315381611260535
rank1,32,1,0.01,447.1924684742427,1.6533502551405315,0.790532067384221,1.0332462784073726
rank1,32,1,0.01,603.766876757117,0.9043535908436651,1.0673191320269497,1.0302125972772482
rank1,32,1,0.01,815.1623007265384,0.4985558712586628,1.4410169765284078,1.0352661867722248
rank1,32,1,0.01,1100.5730888961868,0.27348726376311566,1.9455567358747967,1.0352015328314939
rank1,32,1,0.01,1485.9140602097523,0.15044908455906425,2.6267497705868794,1.038070753679997
rank1,32,1,0.013501275609964631,245.3267327032263,3.016398640459287,0.5855239832332534,1.0341370874143692
rank1,32,1,0.013501275609964631,331.2223832718382,1.6483637872412724,0.7905320673842208,1.0301300304234449
rank1,32,1,0.013501275609964631,447.1924684742427,0.9063757099623837,1.0673191320269497,1.032516134975767
rank1,32,1,0.013501275609964631,603.766876757117,0.4980480164695274,1.4410169765284075,1.034211611104196
rank1,32,1,0.013501275609964631,815.1623007265384,0.2727864532431286,1.9455567358747965,1.0325488311497677
rank1,32,1,0.013501275609964631,1100.5730888961868,0.15005656807456672,2.626749770586879,1.0353624628047924
rank1,32,1,0.018228444309622584,181.70633634214732,3.015257412720362,0.5855239832293465,1.033745830782772
rank1,32,1,0.018228444309622584,245.3267327032263,1.6515122439714884,0.7905320673842208,1.0320976299620832
rank1,32,1,0.018228444309622584,331.2223832718382,0.9047889071935242,1.0673191320269497,1.0307084966599305
rank1,32,1,0.018228444309622584,447.1924684742427,0.4977409129410583,1.441016976528408,1.0335739014367527
rank1,32,1,0.018228444309622584,603.766876757117,0.273559930804609,1.9455567358747967,1.0354765914638597
rank1,32,1,0.018228444309622584,815.1623007265384,0.14995537647273355,2.6267497705868794,1.034664259537628
rank1,32,1,0.024610725056510595,134.58456933361077,3.0121890595121648,0.5855239832203132,1.0326938816460114
rank1,32,1,0.024610725056510595,181.70633634214732,1.6505504163464537,0.7905320673842209,1.0314965444927788
rank1,32,1,0.024610725056510595,245.3267327032263,0.906709495191919,1.0673191320269495,1.032896373138952
rank1,32,1,0.024610725056510595,331.2223832718382,0.49795514994691087,1.4410169765284075,1.0340187709907993
rank1,32,1,0.024610725056510595,447.1924684742427,0.27326461213055836,1.9455567358747967,1.0343587538730177
rank1,32,1,0.024610725056510595,603.766876757117,0.14994389505980102,2.626749770586879,1.034585039919834
rank1,32,1,0.03322761819490119,99.68285458470345,3.0027183608285206,0.5855239832262273,1.0294469630995193
rank1,32,1,0.03322761819490119,134.58456933361077,1.6507765972186503,0.7905320673842209,1.0316378941818223
rank1,32,1,0.03322761819490119,181.70633634214732,0.9062692750090424,1.06731913202695,1.0323948874561766
rank1,32,1,0.03322761819490119,245.3267327032263,0.4982312938473538,1.4410169765284075,1.0345921920641288
rank1,32,1,0.03322761819490119,331.2223832718382,0.27317352633500575,1.9455567358747967,1.0340139767383247
rank1,32,1,0.03322761819490119,447.1924684742427,0.14985386156348154,2.6267497705868794,1.0339638255092933
rank1,32,1,0.04486152311120365,73.83217516953168,3.002528452956633,0.585523983214904,1.0293818553611167
rank1,32,1,0.04486152311120365,99.68285458470345,1.6504700957783673,0.790532067384221,1.0314463488806895
rank1,32,1,0.04486152311120365,134.58456933361077,0.9047730282048945,1.06731913202695,1.0306904077903956
rank1,32,1,0.04486152311120365,181.70633634214732,0.4977393280920862,1.441016976528408,1.0335706104504327
rank1,32,1,0.04486152311120365,245.3267327032263,0.27294553075275513,1.9455567358747965,1.033150969909498
rank1,32,1,0.04486152311120365,331.2223832718382,0.14978069369800792,2.6267497705868794,1.0334589808206072
rank1,32,1,0.06056877878071584,54.68533292886767,3.0079454920447937,0.5855239832272615,1.0312390240658262
rank1,32,1,0.06056877878071584,73.83217516953168,1.6534837088556253,0.7905320673842208,1.0333296790988054
rank1,32,1,0.06056877878071584,99.68285458470345,0.9072178263222116,1.0673191320269497,1.0334754487785227
rank1,32,1,0.06056877878071584,134.58456933361077,0.4977712627210859,1.4410169765284078,1.0336369236632468
rank1,32,1,0.06056877878071584,181.70633634214732,0.27328455617318886,1.9455567358747967,1.0344342458839357
rank1,32,1,0.06056877878071584,245.3267327032263,0.15009144597360077,2.626749770586879,1.035603113833299
rank1,32,1,0.0817755775677422,40.503826829893846,3.015637861268799,0.585523983202385,1.0338762630344338
rank1,32,1,0.0817755775677422,54.68533292886767,1.6475279929163593,0.7905320673842208,1.0296077083243944
rank1,32,1,0.0817755775677422,73.83217516953168,0.9055950809356416,1.0673191320269495,1.0316268657062104
rank1,32,1,0.0817755775677422,99.68285458470345,0.4976887944558281,1.4410169765284075,1.03346567584244
rank1,32,1,0.0817755775677422,134.58456933361077,0.27274778182218795,1.9455567358747965,1.0324024524347821
rank1,32,1,0.0817755775677422,181.70633634214732,0.15027497238926582,2.626749770586879,1.0368694120310447
rank1,32,1,0.11040746109061289,29.99999999999996,3.0112295598277634,0.5855239832074759,1.032364928326581
rank1,32,1,0.11040746109061289,40.503826829893846,1.654222916292965,0.790532067384221,1.033791640096621
rank1,32,1,0.11040746109061289,54.68533292886767,0.9066359469350065,1.06731913202695,1.0328125891615942
rank1,32,1,0.11040746109061289,73.83217516953168,0.4985546755410781,1.4410169765284078,1.0352637038288763
rank1,32,1,0.11040746109061289,99.68285458470345,0.27284138381243694,1.945556735874797,1.032756753847026
rank1,32,1,0.11040746109061289,134.58456933361077,0.14980970604396635,2.62674977058688,1.0336591606217895
rank1,32,1,0.14906415615808105,22.22012265112078,3.0105400585993034,0.5855239832378948,1.032128540980738
rank1,32,1,0.14906415615808105,29.99999999999996,1.6512874633374741,0.7905320673842207,1.0319571553392188
rank1,32,1,0.14906415615808105,40.503826829893846,0.9070975271947603,1.0673191320269497,1.0333384076059144
rank1,32,1,0.14906415615808105,54.68533292886767,0.4985039354719494,1.4410169765284075,1.03515834055685
rank1,32,1,0.14906415615808105,73.83217516953168,0.27279903218375284,1.9455567358747963,1.0325964448427651
rank1,32,1,0.14906415615808105,99.68285458470345,0.15023980321771746,2.626749770586879,1.0366267512762617
rank1,32,1,0.2012556255857059,16.457795021028378,3.0113676636001827,0.585523983216896,1.0324122756271819
rank1,32,1,0.2012556255857059,22.22012265112078,1.650427603148593,0.7905320673842208,1.0314197934962883
rank1,32,1,0.2012556255857059,29.99999999999996,0.9067913922971915,1.0673191320269495,1.0329896678749781
rank1,32,1,0.2012556255857059,40.503826829893846,0.4969862735383964,1.4410169765284078,1.032006870133301
rank1,32,1,0.2012556255857059,54.68533292886767,0.27247510766963434,1.9455567358747965,1.031370328683193
rank1,32,1,0.2012556255857059,73.83217516953168,0.15011661409129984,2.626749770586879,1.0357767691731445
rank1,32,1,0.2717207669088465,12.189807464475196,3.007242868706615,0.5855239832424559,1.030998137903988
rank1,32,1,0.2717207669088465,16.457795021028378,1.653280987794431,0.7905320673842209,1.0332029904063267
rank1,32,1,0.2717207669088465,22.22012265112078,0.9066291794113972,1.0673191320269497,1.032804879800847
rank1,32,1,0.2717207669088465,29.99999999999996,0.49818573712273356,1.4410169765284075,1.0344975921620954
rank1,32,1,0.2717207669088465,40.503826829893846,0.27336007005527024,1.945556735874797,1.03472008035171
rank1,32,1,0.2717207669088465,54.68533292886767,0.1499702837046985,2.6267497705868794,1.034767116670767
rank1,32,1,0.3668576962987294,9.028633898472895,3.014022899750149,0.5855239832451113,1.0333225924672491
rank1,32,1,0.3668576962987294,12.189807464475196,1.6531921813229977,0.7905320673842208,1.0331474916057415
rank1,32,1,0.3668576962987294,16.457795021028378,0.904732990140295,1.0673191320269497,1.0306447976231567
rank1,32,1,0.3668576962987294,22.22012265112078,0.4982679075742884,1.4410169765284075,1.0346682215638348
rank1,32,1,0.3668576962987294,29.99999999999996,0.2732799483976033,1.9455567358747965,1.0344168045732012
rank1,32,1,0.3668576962987294,40.503826829893846,0.15002747686964346,2.6267497705868794,1.0351617388913925
rank1,32,1,0.4953046867365847,6.687245086537825,3.0127159894929965,0.5855239832476687,1.0328745335397738
rank1,32,1,0.4953046867365847,9.028633898472895,1.6532554135084392,0.7905320673842209,1.0331870079877545
rank1,32,1,0.4953046867365847,12.189807464475196,0.9047469268431113,1.0673191320269495,1.0306606738987099
rank1,32,1,0.4953046867365847,16.457795021028378,0.4977674643638923,1.4410169765284075,1.0336290362608618
rank1,32,1,0.4953046867365847,22.22012265112078,0.2724035577496402,1.9455567358747965,1.0310994985690856
rank1,32,1,0.4953046867365847,29.99999999999996,0.14977565464883202,2.6267497705868785,1.0334242123167554
rank1,32,1,0.6687245086537824,4.953046867365847,3.0083269733996305,0.5855239832134802,1.031369810449777
rank1,32,1,0.6687245086537824,6.687245086537825,1.6532767143401026,0.7905320673842211,1.0332003197497213
rank1,32,1,0.6687245086537824,9.028633898472895,0.9061650410413563,1.06731913202695,1.0322761472336999
rank1,32,1,0.6687245086537824,12.189807464475196,0.49800493235317184,1.4410169765284075,1.0341221456472205
rank1,32,1,0.6687245086537824,16.457795021028378,0.2736510625932081,1.945556735874797,1.0358215426910191
rank1,32,1,0.6687245086537824,22.22012265112078,0.15007481057660796,2.6267497705868794,1.0354883326822892
rank1,32,1,0.9028633898472894,3.6685769629872937,3.0083808580359963,0.5855239832405977,1.0313882842643203
rank1,32,1,0.9028633898472894,4.953046867365847,1.6558973543628825,0.7905320673842209,1.034838065014019
rank1,32,1,0.9028633898472894,6.687245086537825,0.9044128547830903,1.0673191320269502,1.030280108986804
rank1,32,1,0.9028633898472894,9.028633898472895,0.4972048768360117,1.441016976528408,1.0324608064228622
rank1,32,1,0.9028633898472894,12.189807464475196,0.2728811138234649,1.9455567358747965,1.0329071395276954
rank1,32,1,0.9028633898472894,16.457795021028378,0.14995756536872143,2.6267497705868794,1.0346793625135917
rank1,32,1,1.2189807464475195,2.717207669088465,3.006279647733976,0.5855239832387296,1.0306679088164188
rank1,32,1,1.2189807464475195,3.6685769629872937,1.648276628918507,0.7905320673842207,1.0300755616184532
rank1,32,1,1.2189807464475195,4.953046867365847,0.9048767688978319,1.0673191320269495,1.0308085860890122
rank1,32,1,1.2189807464475195,6.687245086537825,0.4972422182115532,1.441016976528408,1.032538346906676
rank1,32,1,1.2189807464475195,9.028633898472895,0.27293949828654795,1.9455567358747967,1.0331281358726276
rank1,32,1,1.2189807464475195,12.189807464475196,0.15004980437276536,2.6267497705868785,1.0353157945179945
rank1,32,1,1.6457795021028379,2.012556255857059,3.0062737098070667,0.5855239832212816,1.030665873006019
rank1,32,1,1.6457795021028379,2.717207669088465,1.64929280070589,0.7905320673842208,1.0307106089801796
rank1,32,1,1.6457795021028379,3.6685769629872937,0.905291364977588,1.0673191320269497,1.0312808815589163
rank1,32,1,1.6457795021028379,4.953046867365847,0.49744236126222624,1.4410169765284078,1.032953949941008
rank1,32,1,1.6457795021028379,6.687245086537825,0.272907508937022,1.9455567358747974,1.0330070500743065
rank1,32,1,1.6457795021028379,9.028633898472895,0.15005668683407114,2.62674977058688,1.0353632822233265
rank1,32,1,2.222012265112078,1.4906415615808106,3.0091148350148074,0.5855239832268738,1.031639919661267
rank1,32,1,2.222012265112078,2.012556255857059,1.6510528856111002,0.7905320673842209,1.031810558112153
rank1,32,1,2.222012265112078,2.717207669088465,0.9074227533509468,1.0673191320269497,1.0337088955284035
rank1,32,1,2.222012265112078,3.6685769629872937,0.497789344759255,1.4410169765284075,1.0336744715566393
rank1,32,1,2.222012265112078,4.953046867365847,0.2727527633708909,1.9455567358747967,1.032421308548161
rank1,32,1,2.222012265112078,6.687245086537825,0.15019939313043518,2.62674977058688,1.0363479291758533
rank1,32,1,2.999999999999996,1.1040746109061288,3.0107608480678474,0.5855239832371577,1.0322042360719088
rank1,32,1,2.999999999999996,1.4906415615808106,1.6474179122432189,0.7905320673842208,1.0295389144039937
rank1,32,1,2.999999999999996,2.012556255857059,0.9071343245494795,1.0673191320269497,1.0333803260532581
rank1,32,1,2.999999999999996,2.717207669088465,0.4983902145757226,1.4410169765284075,1.0349221957125507
rank1,32,1,2.999999999999996,3.6685769629872937,0.27302571274717063,1.9455567358747965,1.0334544740741245
rank1,32,1,2.999999999999996,4.953046867365847,0.15003135672571072,2.6267497705868794,1.0351885091779895
rank1,64,1,0.01,447.1924684742427,3.2978237746178607,0.5589905855928033,1.030472560600183
rank1,64,1,0.01,603.766876757117,1.8111314225671686,0.7547085959463962,1.0315934086758707
rank1,64,1,0.01,815.1623007265384,0.9942605013652401,1.0189528759081732,1.032305842982034
rank1,64,1,0.01,1100.5730888961868,0.5465007030087561,1.3757163611202337,1.0343047746789673
rank1,64,1,0.01,1485.9140602097523,0.2986445307800596,1.8573925752621905,1.0302959105994367
rank1,64,1,0.01,2006.1735259613445,0.16358766057117038,2.5077169074516807,1.0287445745073944
rank1,64,1,0.013501275609964631,331.2223832718382,3.304116248558893,0.5589905855928032,1.0324387729200863
rank1,64,1,0.013501275609964631,447.1924684742427,1.8109787401218946,0.7547085959463962,1.0315064430353864
rank1,64,1,0.013501275609964631,603.766876757117,0.9958785911748782,1.018952875908173,1.0339858489388885
rank1,64,1,0.013501275609964631,815.1623007265384,0.5442411823065593,1.3757163611202334,1.0300284159517017
rank1,64,1,0.013501275609964631,1100.5730888961868,0.29937604357267594,1.8573925752621903,1.03281956183395
rank1,64,1,0.013501275609964631,1485.9140602097523,0.16375167384487543,2.5077169074516803,1.0297759956114196
rank1,64,1,0.018228444309622584,245.3267327032263,3.300695990287395,0.5589905855928032,1.0313700431941162
rank1,64,1,0.018228444309622584,331.2223832718382,1.8101693434502686,0.7547085959463962,1.031045422779733
rank1,64,1,0.018228444309622584,447.1924684742427,0.9946343773923416,1.0189528759081732,1.0326940253615995
rank1,64,1,0.018228444309622584,603.766876757117,0.545356862239156,1.3757163611202334,1.0321399467785521
rank1,64,1,0.018228444309622584,815.1623007265384,0.29943483351474004,1.8573925752621905,1.033022381677109
rank1,64,1,0.018228444309622584,1100.5730888961868,0.16352963854916347,2.5077169074516807,1.0283796946617314
rank1,64,1,0.024610725056510595,181.70633634214732,3.3064204182451142,0.5589905855928033,1.033158757915917
rank1,64,1,0.024610725056510595,245.3267327032263,1.8145650328687541,0.754708595946396,1.033549141821981
rank1,64,1,0.024610725056510595,331.2223832718382,0.9950028980697854,1.018952875908173,1.0330766474692483
rank1,64,1,0.024610725056510595,447.1924684742427,0.5457816186175729,1.3757163611202337,1.0329438387915966
rank1,64,1,0.024610725056510595,603.766876757117,0.29931517916251993,1.85739257526219,1.0326095852684292
rank1,64,1,0.024610725056510595,815.1623007265384,0.1636702157733058,2.5077169074516807,1.02926373479123
rank1,64,1,0.03322761819490119,134.58456933361077,3.3005441606364943,0.5589905855928033,1.0313226009110137
