cell,seed,coord,median_sigma,mean_sigma,p95_sigma,max_sigma,sat95,sat99
PW_ent,303,4,0.3367016315460205,0.3567720353603363,0.5684282779693604,1.5501245260238647,0.1664624118587756,0.05865165556075113
PW_ent,303,5,0.59637451171875,0.5998758673667908,0.7963629364967346,1.1908020973205566,0.15398818814643978,0.04861020310992372
PW_ent,303,6,0.11944293230772018,0.1549777239561081,0.31655076146125793,2.1224684715270996,0.036355329093714445,0.00575210703196321
PW_ent,303,7,0.18699946999549866,0.21373750269412994,0.3950055241584778,2.944627046585083,0.09515871431236478,0.02337266802661309
PW_ent,303,8,0.1005302146077156,0.11320114135742188,0.13145571947097778,9.240193367004395,0.004263333519118267,0.000729434835741265
PW_ent,303,9,0.2975769639015198,0.32311615347862244,0.6057105660438538,1.0046542882919312,0.47282273052740703,0.2304027354151487
PW_ent,303,10,0.34462031722068787,0.369301438331604,0.6097059845924377,1.839783787727356,0.1318074547489769,0.040908063033189945
PW_ent,303,11,0.6306930780410767,0.6467828750610352,0.8879456520080566,1.4928531646728516,0.1721645177603435,0.05434131716895224
PW_ent,303,12,0.10157179832458496,0.1421164721250534,0.2835955321788788,11.898834228515625,0.058136766837935096,0.010575739189828723
PW_ent,303,13,0.12157268077135086,0.1399204581975937,0.22260168194770813,2.416632890701294,0.013983966986314012,0.0018996399442748205
PW_ent,303,14,0.1034189984202385,0.1519702523946762,0.34600719809532166,6.289480209350586,0.07830291186589325,0.02507640430973186
PW_ent,303,15,0.2040790617465973,0.24456866085529327,0.5092007517814636,2.469006061553955,0.09548310492470898,0.02102719061913873
PW_ent,303,16,0.23941519856452942,0.2531462609767914,0.4055592715740204,1.604096531867981,0.07741421522999946,0.01603557145648545
PW_ent,303,17,0.30344969034194946,0.32762202620506287,0.5756695866584778,2.9174246788024902,0.14726001502472572,0.04509812342012265
PW_ent,303,18,0.23908163607120514,0.24940097332000732,0.41311219334602356,0.8361115455627441,0.07801922885154021,0.019756121570287125
PW_ent,303,19,0.5049845576286316,0.5260770320892334,0.8215625882148743,1.7590800523757935,0.3180993599567799,0.16680188432158385
PW_ent,303,20,0.5577801465988159,0.56779944896698,0.7779074907302856,1.2410691976547241,0.19338675240265482,0.07050962350330962
PW_ent,303,21,0.5579810738563538,0.5650853514671326,0.815649688243866,1.4235053062438965,0.28732129546642676,0.14120389793056695
PW_ent,303,22,0.2127281129360199,0.23319323360919952,0.41891273856163025,1.058798909187317,0.05933379516452841,0.01082102190781378
PW_ent,303,23,0.24946822226047516,0.2633659243583679,0.4208013713359833,1.6512165069580078,0.1034909502550303,0.032408879337488566
PW_ent,303,24,0.37117528915405273,0.3823558986186981,0.6089541912078857,1.717090129852295,0.15372108488942382,0.05485074955674387
PW_ent,303,25,0.2527353763580322,0.27298223972320557,0.49063393473625183,1.0950202941894531,0.1186619436396225,0.031787464615117784
PW_ent,303,26,0.511559247970581,0.5173121094703674,0.7248969078063965,1.1952636241912842,0.2559195432459929,0.12449322159404695
PW_ent,303,27,0.5566359758377075,0.5706127285957336,0.8014024496078491,1.4335063695907593,0.19307037342465297,0.07426716116776282
PW_ent,303,28,0.5731114149093628,0.5847275257110596,0.8479040861129761,1.6363998651504517,0.28616013388940265,0.1335513682343365
PW_ent,304,0,0.19525454938411713,0.24640657007694244,0.5521148443222046,2.2751176357269287,0.2758915492332958,0.10205955745081674
PW_ent,304,1,0.2557283043861389,0.2979311943054199,0.591506838798523,3.156754493713379,0.14884815976791013,0.04165413652256204
PW_ent,304,2,0.11230289936065674,0.1399771124124527,0.2663661539554596,1.7739545106887817,0.015989152955663503,0.0010157574385721382
PW_ent,304,3,0.2900888919830322,0.32628902792930603,0.6429413557052612,3.088158369064331,0.24453792807791733,0.07360729989442806
PW_ent,304,4,0.4125116169452667,0.44042155146598816,0.777885913848877,1.317583441734314,0.24349998501862846,0.10322368512999262
PW_ent,304,5,0.7703190445899963,0.7890841960906982,1.1354912519454956,1.7236741781234741,0.2864687922319878,0.13222796911680135
PW_ent,304,6,0.14485102891921997,0.1857922077178955,0.40865030884742737,1.5890265703201294,0.17528324894485614,0.05898477078416394
PW_ent,304,7,0.24459728598594666,0.29083335399627686,0.617096483707428,2.4657421112060547,0.17964374475511072,0.062216793341714406
PW_ent,304,8,0.1127186119556427,0.1615099012851715,0.39267992973327637,1.6597641706466675,0.12134320527399323,0.021393347667862554
PW_ent,304,9,0.3114965558052063,0.34724903106689453,0.68531733751297,1.7950280904769897,0.3509193400152226,0.13995576769081122
