d,c_star,c_cell,sigma,omega,policy_reachable,is_argmin_cell,pw_2Cov_over_VarE,pw_2Cov_over_MSE,pw_VarE_over_MSE,pw_smooth_over_MSE,pw_2Cov_pooled_over_VarE,zo_2Cov_over_VarE,zo_2Cov_over_MSE,zo_VarE_over_MSE,zo_smooth_over_MSE,zo_2Cov_pooled_over_VarE
4,2.049549228059748,1.8170633634214726,0.14906415615808105,12.189807464475196,True,False,0.9938169025417575,0.045421715205139976,0.045704309404449354,0.9750719147090153,0.4545791060884637,4.628867035167259,0.004443228327243485,0.0009598954330479995,0.9987097901396996,0.3441150107399091
4,2.049549228059748,1.8170633634214732,0.2012556255857059,9.028633898472895,True,False,1.4066672203036283,0.03671275366068152,0.026099103704682255,0.9747046557807859,0.030796440159894085,4.716400771252138,0.004476128967440179,0.0009490561096341755,0.9980674125722784,1.036325785275683
4,2.049549228059748,1.8170633634214732,0.2717207669088465,6.687245086537825,True,False,1.784628717389524,0.027234527433255058,0.015260612567689999,0.9791676826138457,0.3651036151891505,4.541757913127119,0.004202381056895526,0.0009252763219169637,0.9984329846860058,0.6935646972431797
4,2.049549228059748,1.817063363421473,0.3668576962987294,4.953046867365847,True,False,2.689245064807086,0.02530141339240039,0.009408370298232898,0.9903629417396974,0.024306862381176884,5.968440827597694,0.00533211866630831,0.0008933855290401691,0.9984814115960287,0.6998130757760751
4,2.049549228059748,1.8170633634214728,0.4953046867365847,3.6685769629872937,True,False,3.2780565809434647,0.019668432273442445,0.006000028305729131,0.9893194507900482,0.7800831372334509,7.47858463187125,0.006231629698302432,0.0008332632449922797,0.9985820492132055,0.7016840660089417
4,2.049549228059748,1.817063363421473,0.6687245086537824,2.717207669088465,True,False,4.254869240707739,0.018079048295852242,0.004249025592345828,0.996942172525709,0.28034618577043047,7.714036116546676,0.006086144689509955,0.0007889702093117143,0.9992212586132315,0.012964776644823019
4,2.049549228059748,1.817063363421473,0.9028633898472894,2.012556255857059,True,False,4.213698972198081,0.013447465681368625,0.0031913683844277414,0.9950434300899839,0.5531174446050863,8.436619111402532,0.0061317039645097,0.0007267963485778778,0.997789103039106,2.0419758784149833
4,2.049549228059748,1.8170633634214728,1.2189807464475195,1.4906415615808106,True,False,4.706194412080095,0.012485195619749498,0.002652928146721239,0.9973549870212493,0.002983559121570428,9.195863105169225,0.0063764821138065034,0.0006934076813542518,0.9992995575831639,0.010145165205110397
4,2.049549228059748,1.817063363421473,1.6457795021028379,1.1040746109061288,True,False,5.145970623923834,0.012033268601423973,0.002338386570937813,0.9952041741160221,1.0509123442557786,9.666737317399065,0.006439863302047287,0.0006661878864191584,0.9980052059261542,1.9943415581576
4,2.049549228059748,1.817063363421473,2.222012265112078,0.8177557756774221,True,False,5.292699870559526,0.011508443936057258,0.002174399496951001,0.9978335685840148,0.0036644972450365822,10.21105936791225,0.006643239576927256,0.0006505925915780401,0.999496329298464,0.22582779445005866
