d,sigma,omega,r,var_pw_e,var_zo_e,mse_pw,mse_zo,mse_wml,cos_pw,cos_zo,cos_wml,win_wml_vs_pw,win_zo_vs_pw,om_meas,ratio_e,mse_ratio_zo_pw,mse_ratio_wml_pw
32,0.8,16.0,2.262741699796952,4.004721156243951,0.7571838857934469,0.18826118705719813,0.29568050620408776,0.3198931211923729,0.5293470323570046,0.2607987344897805,0.2002671970190677,0.130035400390625,0.1514892578125,16.000000048503175,0.18907281087795225,1.5705866452135624,1.6991984709794798
32,0.8,32.0,4.525483399593904,15.960871739290027,0.7566636391931774,0.2470279627792919,0.2958284685145013,0.3197643465109705,0.38243009305177017,0.26042882871374673,0.2005891337225736,0.29681396484375,0.347015380859375,32.00000026992015,0.047407413050663066,1.1975505330900955,1.2944459522449498
32,0.8,64.0,9.050966799187808,64.0193333166109,0.7573304967295421,0.29613169675393625,0.2960823702445979,0.31954048065362695,0.2596707581151593,0.2597940743885053,0.20114879836593258,0.465484619140625,0.55712890625,63.99999970673825,0.011829715454613145,0.9998334304977176,1.0790485589900958
64,0.05,0.5,0.003125,1.9170398484683408e-06,0.298477132898913,0.026880866768914533,0.19136941083791703,0.24792779449507157,0.9327978330777137,0.5215764729052074,0.380180513762321,0.0,0.0,0.9690287851197794,155696.8850373077,7.119168160872688,9.223206849184614
64,0.05,1.0,0.00625,3.877270636289366e-05,0.9879024030355799,0.07700849350843694,0.21888880875094535,0.26844728030338294,0.8074787662289077,0.45277797812263665,0.32888179924154265,0.0,0.0,1.1487638947374836,25479.325425191993,2.8423982703539603,3.4859437975367253
64,0.05,2.0,0.0125,0.0005190162942235052,4.59341111503441,0.16420153383085942,0.2673281504472559,0.3023518400943095,0.5894961654228514,0.33167962388186034,0.24412039976422623,0.0091552734375,0.01751708984375,2.4385586286037393,8850.225255271733,1.6280490456479233,1.8413460157184391
64,0.05,4.0,0.025,0.008536655256365714,17.380906164101624,0.2509857503466186,0.31790902567643403,0.33863338755309325,0.37253562413345354,0.20522743580891487,0.15341653111726686,0.090972900390625,0.114776611328125,4.188615225213635,2036.0323384431888,1.2666417325979362,1.3492135991203913
64,0.05,8.0,0.05,0.16765170640549285,50.46750148641329,0.2810370845638709,0.3486337041357032,0.34024257104211175,0.29740728859032267,0.1284157396607419,0.14939357239472043,0.27911376953125,0.22430419921875,7.999913337164893,301.025874227307,1.2405256220072614,1.210667878832145
64,0.05,16.0,0.1,1.7813373649293465,194.57507443289836,0.31294295696295166,0.367366324833131,0.36992413645590205,0.21764260759262083,0.08158418791717245,0.0751896588602447,0.242279052734375,0.231048583984375,16.00000004904956,109.22977211597188,1.1739082687731563,1.1820816804632424
64,0.05,32.0,0.2,14.686356206800834,360.75782507977584,0.31433027240554,0.38525176597723687,0.38237398673442957,0.21417431898614986,0.03687058505690773,0.04406503316392602,0.269927978515625,0.252349853515625,32.000000127752216,24.564147838979906,1.2256273092277792,1.2164720369061415
64,0.05,64.0,0.4,64.7251565811867,387.28241710953307,0.28886964119501435,0.3807321992824031,0.38345118638031933,0.2778258970124641,0.048169501793992237,0.0413720340492016,0.210723876953125,0.217681884765625,63.99999991401541,5.9834913898393305,1.3180069657280906,1.3274194712675034
64,0.1,0.5,0.00625,1.0706810641147477e-05,0.22400377960908668,0.023045972054068515,0.20207774687819097,0.253857885432328,0.9423850698648287,0.49480563280452255,0.3653552864191799,0.0,0.0,0.6477644951510627,20921.61588701447,8.768462723294691,11.015282186264397
64,0.1,1.0,0.0125,0.0002020963369593927,0.6915735012304249,0.05554234153115211,0.21730849536571456,0.2661912143459263,0.8611441461721198,0.4567287615857135,0.3345219641351841,3.0517578125e-05,3.0517578125e-05,0.9336735827234431,3421.9991892746825,3.9124835103293663,4.792581785494716
64,0.1,2.0,0.025,0.0027359229273279544,3.399567120948012,0.12855368791779026,0.2563462307761822,0.29567647307326506,0.6786157802055244,0.35913442305954457,0.2608088173168373,0.002960205078125,0.007781982421875,1.9373296765776673,1242.566845356352,1.9940791658977135,2.300023265472939
64,0.1,4.0,0.05,0.034607210143415515,15.13176320279372,0.2247849056677707,0.3111586930921124,0.32474257785653715,0.43803773583057315,0.22210326726971896,0.188143555358657,0.079071044921875,0.089263916015625,3.9999507635852822,437.2430814297448,1.3842508337815222,1.4446814250797722
64,0.1,8.0,0.1,0.47951766904175874,45.38267058004325,0.22387926951819762,0.33564939058009036,0.3463984712678958,0.440301826204506,0.16087652354977416,0.13400382183026044,0.07818603515625,0.081756591796875,7.999999889283906,94.64233230598873,1.4992428343295434,1.5472556794265377
64,0.1,16.0,0.2,3.5182786895892226,93.3983606697919,0.3019576982333688,0.37491794863413697,0.3748569218414378,0.24510575441657806,0.06270512841465754,0.0628576953964054,0.24151611328125,0.222320556640625,16.000000084695827,26.54660671031056,1.2416240779010728,1.241421974119463
64,0.1,32.0,0.4,16.042782600719285,96.67927505574735,0.23014270364340053,0.3626944055708018,0.3684530594660341,0.42464324089149863,0.09326398607299553,0.0788673513349146,0.14532470703125,0.158203125,32.00000002935572,6.026340782764999,1.575954396246193,1.6009764968996867
64,0.1,64.0,0.8,64.13355127253983,96.93368293282656,0.28806126469155846,0.3619464864364265,0.3675641027428688,0.2798468382711038,0.09513378390893364,0.0810897431428279,0.268341064453125,0.28564453125,64.00000035885014,1.5114348263812862,1.2564913468111745,1.2759928105447915
64,0.2,0.5,0.0125,2.3019434542063076e-05,0.34480987612797087,0.03940931251778502,0.23992012074926064,0.2805762128378293,0.9014767187055375,0.4001996981268484,0.2985594679054266,0.0,0.0,0.7807312023844695,14979.076723101292,6.087904239410093,7.119540913361737
64,0.2,1.0,0.025,0.0004691147920523639,1.2058714670860142,0.09022548091641171,0.25687599779455084,0.2938397622519696,0.7744362977089707,0.3578100055136229,0.265400594370076,0.0,3.0517578125e-05,1.0531835846011472,2570.525354381517,2.8470449277242476,3.256727027303893
64,0.2,2.0,0.05,0.009048128887391791,3.7263546386922553,0.13643764855413948,0.27515310534514775,0.30873491700020655,0.6589058786146513,0.31211723663713054,0.2281627074994836,0.005401611328125,0.00738525390625,1.9999931839454093,411.83704222922626,2.016694865830709,2.262827894440721
64,0.2,4.0,0.1,0.11411574243883185,11.814550157134807,0.1925221925430592,0.309418807021242,0.32948553130168934,0.5186945186423519,0.22645298244689493,0.17628617174577665,0.021270751953125,0.0294189453125,3.9999999921026745,103.53129116666462,1.6071851402379906,1.711415847437937
64,0.2,8.0,0.2,0.932456380791298,22.167894745871422,0.16535831712787305,0.33310599085146086,0.3526077793698501,0.5866042071803174,0.16723502287134773,0.11848055157537453,0.0283203125,0.037628173828125,8.000000028270176,23.77365333385287,2.0144495701045813,2.1323861145561573
64,0.2,16.0,0.4,3.99308484091162,24.240286105881843,0.1599828589279086,0.3305999989375188,0.34621132499128304,0.6000428526802286,0.1735000026562029,0.13447168752179234,0.0382080078125,0.04937744140625,15.999999911128025,6.070566259330416,2.0664713779523947,2.1640526198328076
64,0.2,32.0,0.8,15.801099056964935,24.20344525117121,0.23139443622285955,0.3300652106627121,0.3457861414356983,0.42151390944285105,0.17483697334321968,0.13553464641075413,0.194580078125,0.230682373046875,32.00000008913308,1.5317570736006887,1.4264180939286768,1.4943580627092794
64,0.2,64.0,1.6,63.99863347575261,24.204405646797856,0.28995288107207495,0.33067931149024876,0.3463571542162913,0.27511779731981245,0.1733017212743781,0.13410711445927165,0.347137451171875,0.40472412109375,64.00000019589048,0.37820191357629945,1.1404587885714101,1.1945291005064913
64,0.4,0.5,0.025,0.00013448733634235872,0.2726880767596422,0.06825587120783162,0.29612657458460573,0.3233900102842765,0.829360321980421,0.25968356353848554,0.1915249742893088,0.0,0.0,0.503294851453978,2027.611551956622,4.338477692020557,4.737907590390129
64,0.4,1.0,0.05,0.0017948029789313423,1.106621956962265,0.10742658432233335,0.30178850762697496,0.32749254181506104,0.7314335391941666,0.24552873093256256,0.1812686454623474,0.000152587890625,6.103515625e-05,1.0000371373107484,616.570158369788,2.8092534965224147,3.0485241979994453
64,0.4,2.0,0.1,0.02840754674731831,2.9212818311340243,0.14754206561666722,0.3125792409830122,0.3368065113788732,0.6311448359583318,0.21855189754246945,0.15798372155281692,0.0010986328125,0.0008544921875,2.0000000147140367,102.83470998458517,2.1185770964812995,2.282782947162599
64,0.4,4.0,0.2,0.22908660585872864,5.609304162597576,0.11989676714178739,0.3160775044292653,0.33923926970158724,0.7002580821455315,0.20980623892683678,0.1519018257460319,0.003997802734375,0.004425048828125,3.9999999510626756,24.48551778735016,2.6362470979344983,2.829427997006875
64,0.4,8.0,0.4,1.0072756921782062,6.0561441344862725,0.11553915995879961,0.3129635210489957,0.3384542507727632,0.711152100103001,0.21759119737751054,0.15386437306809192,0.008575439453125,0.011962890625,7.9999999199368785,6.012399764547109,2.708722489938443,2.9293466465694697
64,0.4,16.0,0.8,4.03658250723996,6.053299688834201,0.17491284897128143,0.31274551081950863,0.33840334188202725,0.5627178775717964,0.21813622295122836,0.15399164529493164,0.059234619140625,0.089080810546875,16.000000218470568,1.4996100483458679,1.7880076429997298,1.9346968725984732
64,0.4,32.0,1.6,16.04641291665537,6.04156469616824,0.23890293256043205,0.31286328893523807,0.33901339163432737,0.40274266859891983,0.21784177766190482,0.1524665209141815,0.189117431640625,0.271575927734375,32.00000011520105,0.37650562325349357,1.3095832921854036,1.4190424035442584
64,0.4,64.0,3.2,64.03039127710574,6.067890564815623,0.2918607544007119,0.31311087486169464,0.33868825869760366,0.2703481139982201,0.21722281284576328,0.15327935325599082,0.379364013671875,0.49713134765625,64.00000010899893,0.09476578924147877,1.0728091055086058,1.1604446764109972
64,0.8,0.5,0.05,0.0006823815428441732,0.18681473402629828,0.13857331101559073,0.34271458948567546,0.3582180887175215,0.6535667224610231,0.14321352628581135,0.10445477820619613,0.00030517578125,0.0,0.4999244031111184,273.76873830387115,2.473164471383072,2.5850438738323773
64,0.8,1.0,0.1,0.010007027700451674,0.4766008947662183,0.1405170068050388,0.34291170911659097,0.35864013350546403,0.648707482987403,0.1427207272085226,0.10339966623633978,0.000640869140625,0.0,0.999999996730817,47.62661891549542,2.440357341174837,2.552289873374982
64,0.8,2.0,0.2,0.055383224980395385,1.4347835539385414,0.1448663149645869,0.3423039883958713,0.35791051379959743,0.6378342125885327,0.14424002901032157,0.10522371550100627,0.000762939453125,3.0517578125e-05,2.000000006341973,25.90646453770844,2.362895670256738,2.4706262038010007
64,0.8,4.0,0.4,0.24969929021993664,1.51556288021774,0.1467651786623893,0.3433275850718916,0.3590707489337941,0.6330870533440267,0.14168103732027099,0.1023231276655148,0.0013427734375,0.000152587890625,4.0000000009122365,6.069552215718447,2.3392986551780366,2.4465663599932044
64,0.8,8.0,0.8,1.0038384677614869,1.5170183967329738,0.16944246239403377,0.3436405986475082,0.3591796147974147,0.5763938440149154,0.1408985033812294,0.10205096300646316,0.006683349609375,0.00384521484375,8.000000000132165,1.511217636554469,2.0280666002621084,2.119773342069076
64,0.8,16.0,1.6,3.9864867289544756,1.5138882319683729,0.20958421484026496,0.34412842616795913,0.359666870546528,0.4760394628993375,0.1396789345801021,0.10083282363367979,0.0576171875,0.063140869140625,15.999999973490926,0.3797549910232401,1.641957751590392,1.7160971346083906
64,0.8,32.0,3.2,16.080425911119228,1.512563922015206,0.2592138977284894,0.3435724798738734,0.3590478407683802,0.35196525567877646,0.14106880031531654,0.10238039807904945,0.181396484375,0.209228515625,32.000000077250654,0.09406242909084295,1.3254400434723004,1.3851411668693039
64,0.8,64.0,6.4,63.712595787216436,1.5117803077017031,0.30336921788912574,0.34315640973448847,0.3593155083810274,0.24157695527718565,0.14210897566377878,0.1017112290474314,0.309295654296875,0.363128662109375,63.99999978656598,0.02372812297195766,1.1311510512576264,1.1844165036953376
