tag,env,mode,seed,d,B,epoch,minibatch,eta,eta_src,n_mean_v,n_mean_ubar,n_mean_c,n_mean_ubar_raw,R_batch_action,cos_meanv_meanc,clip_rate,task,arm,pad,condition
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,50,0.0037140599549597636,recomputed_counterfactual,0.1429152273688778,0.007223601768229429,0.13971230659360723,0.007384709622638819,0.05170340354618592,0.9989502256901852,0.000308990478515625,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,51,0.0038120226140635574,recomputed_counterfactual,0.145424692777204,0.007140490531572326,0.1410904543612545,0.007384709622638819,0.05060930991999555,0.999215300567323,0.000392913818359375,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,52,0.0038309394338717426,recomputed_counterfactual,0.13802709725542484,0.007221395599035911,0.13392996226066023,0.007384709622638819,0.05391919386139602,0.9990435435400257,0.00028228759765625,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,53,0.0037261307791269624,recomputed_counterfactual,0.13320732299144228,0.007122091860803234,0.12997186421258028,0.007384709622638819,0.05479718171234073,0.9988374191530099,0.000408172607421875,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,54,0.003880146992435084,recomputed_counterfactual,0.14353389944782452,0.007148224924195953,0.13962566232698384,0.007384709622638819,0.051195638430739265,0.9991062628118957,0.000362396240234375,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,55,0.003717737939289579,recomputed_counterfactual,0.10430493807870528,0.007170867891950515,0.10084767311316821,0.007384709622638819,0.07110593304252522,0.9981239185353669,0.000347137451171875,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,56,0.0037789411442723485,recomputed_counterfactual,0.11891285102106414,0.007148688251483939,0.11517612990345531,0.007384709622638819,0.06206744624440979,0.9986440978902281,0.00042724609375,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,57,0.003596016065094308,recomputed_counterfactual,0.14043056233421577,0.007136890831841478,0.13641596043858328,0.007384709622638819,0.052317124835274,0.9990912398385488,0.00034332275390625,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,58,0.004000834016247495,recomputed_counterfactual,0.13647636123176127,0.0072114354635473546,0.13330421063028222,0.007384709622638819,0.05409758198481888,0.9988472886988579,0.000270843505859375,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,59,0.0038580612833119727,recomputed_counterfactual,0.14451214697339185,0.007125825169236312,0.14079235670073512,0.007384709622638819,0.05061230123686461,0.9990922006507189,0.00038909912109375,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,60,0.0037635607312544368,recomputed_counterfactual,0.1451874223024109,0.007129511246893572,0.14121062556183453,0.007384709622638819,0.050488489931100486,0.999146058754884,0.000400543212890625,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,61,0.003620448528773126,recomputed_counterfactual,0.14598901015708415,0.007133571317678612,0.14208233873114698,0.007384709622638819,0.050207305012953014,0.9991412359448295,0.0003814697265625,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,62,0.0037994065791893466,recomputed_counterfactual,0.14006505902999775,0.007151538782116716,0.13588828819734855,0.007384709622638819,0.052628073227900356,0.9991147287265894,0.00034332275390625,hopper,A,0,hopper
HopperHop_pathwise_fa_s108_final,HopperHop,pathwise,108,4,2048,0,63,0.0035865594412348607,recomputed_counterfactual,0.11579143626973261,0.007135657736327689,0.11139238625695405,0.007384709622638819,0.06405875640192744,0.9987763500419766,0.000362396240234375,hopper,A,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,0,0.0010394130367785692,measured,0.2640897929505038,0.05160473054484879,0.24451324871774432,0.010844878600286387,0.21105085640659105,0.9823471797111701,0.0504608154296875,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,1,0.0010394130367785692,measured,0.24426300952227833,0.050353806601392284,0.22745659926852377,0.010844878600286387,0.2213776463866223,0.9797238886068638,0.050411224365234375,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,2,0.0010394130367785692,measured,0.2650342152618684,0.05605391724987034,0.24576226619479727,0.010844878600286387,0.2280818700020146,0.978731740190525,0.052387237548828125,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,3,0.0010394130367785692,measured,0.24470363440619153,0.05769702844835719,0.2272830537267627,0.010844878600286387,0.2538553908971414,0.972800842877247,0.050449371337890625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,4,0.0010394130367785692,measured,0.2541116127337542,0.05324448358100256,0.23415942933099612,0.010844878600286387,0.22738560532410343,0.979522876551071,0.0543212890625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,5,0.0010394130367785692,measured,0.22033026737227032,0.049595172549628044,0.20243150431500737,0.010844878600286387,0.24499730275287138,0.9760176044214364,0.051666259765625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,6,0.0010394130367785692,measured,0.24047905851112492,0.05030859319974662,0.22486999993606013,0.010844878600286387,0.22372300980045234,0.9788511576580287,0.053165435791015625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,7,0.0010394130367785692,measured,0.24846263010623074,0.04716957702483824,0.2278224786698181,0.010844878600286387,0.20704531572142978,0.9841096960062864,0.050449371337890625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,8,0.0010394130367785692,measured,0.2489694745032825,0.045650084231643594,0.2336718000006469,0.010844878600286387,0.1953598347396727,0.9841010474375989,0.049823760986328125,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,9,0.0010394130367785692,measured,0.2510245818220915,0.053979609693701185,0.22784506735730717,0.010844878600286387,0.2369136638311038,0.9792244050416021,0.05265045166015625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,10,0.0010394130367785692,measured,0.2501424661952188,0.05303653378708518,0.23043702318738282,0.010844878600286387,0.23015630497764103,0.978968756767566,0.054737091064453125,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,11,0.0010394130367785692,measured,0.2576329863199149,0.062062012206359776,0.23531538656497433,0.010844878600286387,0.26373971167822347,0.9723412966497063,0.057018280029296875,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,12,0.0010394130367785692,measured,0.2640159542992792,0.05507779353994607,0.24671822096270224,0.010844878600286387,0.22324169380278255,0.979010939869172,0.0548553466796875,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,13,0.0010394130367785692,measured,0.28598090430082357,0.05455887937524075,0.2678566100046325,0.010844878600286387,0.20368688819773195,0.9827146446750721,0.050201416015625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,14,0.0010394130367785692,measured,0.23680704896873278,0.05395895699792093,0.21754001178433924,0.010844878600286387,0.24804152833808665,0.9753435900909839,0.055511474609375,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,15,0.0010394130367785692,measured,0.23776983751154607,0.04828870633591947,0.21981679330483797,0.010844878600286387,0.21967705747000812,0.9807762701492967,0.0518646240234375,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,16,0.0010394130367785692,measured,0.2793835179287726,0.058814914699886235,0.25596567501166156,0.010844878600286387,0.2297765694442308,0.9796483472799447,0.0546417236328125,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,17,0.0010394130367785692,measured,0.2532829048439795,0.053285978750645495,0.23316833315487207,0.010844878600286387,0.2285300839502251,0.9793862137503861,0.056140899658203125,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,18,0.0010394130367785692,measured,0.2847004178911854,0.05115421287672804,0.26788603229135094,0.010844878600286387,0.1909551328189524,0.9846983504553661,0.054706573486328125,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,19,0.0010394130367785692,measured,0.2602064752297875,0.05936963493531293,0.24522889923659652,0.010844878600286387,0.24209885180698495,0.9741387075622442,0.05406951904296875,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,20,0.0010394130367785692,measured,0.2303867345843383,0.05241569529683941,0.21214683426128125,0.010844878600286387,0.24707271960531293,0.9752974852634718,0.054973602294921875,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,21,0.0010394130367785692,measured,0.2792327237996337,0.05662846774709217,0.26012322671100463,0.010844878600286387,0.21769862100699053,0.9804390877476719,0.055088043212890625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,22,0.0010394130367785692,measured,0.23307216329651384,0.05456710236386327,0.21680354405459823,0.010844878600286387,0.2516891621931688,0.9731560070762811,0.052398681640625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,23,0.0010394130367785692,measured,0.2541893997088672,0.0584335470859292,0.23326469574100286,0.010844878600286387,0.25050317580230097,0.9748990989123854,0.05632781982421875,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,24,0.0010394130367785692,measured,0.2850347611277913,0.059238061829690034,0.26480188989397385,0.010844878600286387,0.22370709609808725,0.9794656096617285,0.052837371826171875,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,25,0.0010394130367785692,measured,0.24385047360451423,0.05987899920321859,0.2258977591062039,0.010844878600286387,0.26507124036941826,0.9703805186097317,0.0573272705078125,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,26,0.0010394130367785692,measured,0.2725616108934228,0.05733241104709338,0.2496198432289206,0.010844878600286387,0.2296789001437096,0.9797118530164826,0.056339263916015625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,27,0.0010394130367785692,measured,0.24520635640760177,0.06068239435716533,0.2188437540082376,0.010844878600286387,0.27728638924099186,0.9721649129223836,0.0579681396484375,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,28,0.0010394130367785692,measured,0.20164362618294238,0.05641650490733982,0.1871964789929966,0.010844878600286387,0.30137588703871454,0.9606047660822802,0.05547332763671875,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,29,0.0010394130367785692,measured,0.2589881666660327,0.05073546397129273,0.23834966883454997,0.010844878600286387,0.2128614829597175,0.9826004484960985,0.05219268798828125,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,30,0.0010394130367785692,measured,0.20556481113588293,0.04763836477598933,0.1895770454283515,0.010844878600286387,0.2512876211784956,0.9741623550145351,0.052165985107421875,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,31,0.0010394130367785692,measured,0.2488497233908858,0.054946510777922015,0.22800646334415892,0.010844878600286387,0.24098663683381347,0.9772232342296703,0.055805206298828125,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,32,0.0010394130367785692,measured,0.2727825715049024,0.051256827049511976,0.25382843845419056,0.010844878600286387,0.2019349264466305,0.9836221547819101,0.05449676513671875,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,33,0.0010394130367785692,measured,0.26171600800253186,0.055170269023299884,0.24572032722351342,0.010844878600286387,0.2245246441206758,0.9783241906568411,0.053134918212890625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,34,0.0010394130367785692,measured,0.2740463286147964,0.055240453720937784,0.2547023063083119,0.010844878600286387,0.2168824245111211,0.9808215785668774,0.057338714599609375,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,35,0.0010394130367785692,measured,0.2619451550652213,0.046677974685521414,0.24711667788115788,0.010844878600286387,0.1888904265206279,0.9848685399144115,0.05025482177734375,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,36,0.0010394130367785692,measured,0.258531192782532,0.056172735061388104,0.24096361194038354,0.010844878600286387,0.23311708605634862,0.9771515956720842,0.0536651611328125,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,37,0.0010394130367785692,measured,0.2564698162641384,0.05642525713510109,0.23731092350651498,0.010844878600286387,0.2377693209445298,0.9768599776999843,0.055080413818359375,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,38,0.0010394130367785692,measured,0.23994591806748744,0.053059966643642494,0.21761892418845669,0.010844878600286387,0.24382055393973484,0.9778149309957149,0.053028106689453125,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,39,0.0010394130367785692,measured,0.26474536181028074,0.04524231609153777,0.24500866975028912,0.010844878600286387,0.1846559802861822,0.9872247554227858,0.05081939697265625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,40,0.0010394130367785692,measured,0.2509155683310171,0.06097529033450017,0.23317403545805931,0.010844878600286387,0.26150120108551367,0.9709160929712477,0.05719757080078125,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,41,0.0010394130367785692,measured,0.24507701824955522,0.05302132051180967,0.22511372631382087,0.010844878600286387,0.23553126404055658,0.9781337808419011,0.05387115478515625,hopper,B,0,hopper
HopperHop_weighted_mle_s101_final,HopperHop,weighted_mle,101,4,2048,0,42,0.0010394130367785692,measured,0.23893441201804821,0.05450466539713743,0.22235566110923827,0.010844878600286387,0.24512380357213123,0.9746284228696134,0.056247711181640625,hopper,B,0,hopper
