cell,seed,coord,median_sigma,mean_sigma,p95_sigma,max_sigma,sat95,sat99
PW_noent,301,6,0.6464667916297913,0.8844011425971985,2.184828281402588,15.296324729919434,0.3201608340050863,0.15222167968405134
PW_noent,301,7,1.5157883167266846,2.0655324459075928,5.466805934906006,21.074481964111328,0.7865089432778084,0.6775318507474356
PW_noent,301,8,1.6968172788619995,2.4942543506622314,7.3131537437438965,55.67102813720703,0.724657227433679,0.586010430767992
PW_noent,301,9,3.524336338043213,4.803600788116455,12.287102699279785,44.99501419067383,0.7757831746874583,0.6800694375778967
PW_noent,301,10,1.6450426578521729,1.9082430601119995,4.126798629760742,16.156343460083008,0.7156896541674195,0.5573398184512873
PW_noent,301,11,0.8881431818008423,1.2942209243774414,4.070584774017334,8.986153602600098,0.6199160689573855,0.48435395065161774
PW_noent,301,12,1.3029546737670898,1.640501856803894,4.0763773918151855,10.537257194519043,0.47774872467721524,0.3247434097528578
PW_noent,301,13,2.139267921447754,3.1640968322753906,8.673437118530273,47.42359924316406,0.49689886864917227,0.3529947197481002
PW_noent,301,14,0.8340716361999512,1.6928802728652954,5.8553690910339355,99.4659194946289,0.3906322760110128,0.22578835834551714
PW_noent,301,15,1.796734094619751,3.1603755950927734,9.965015411376953,51.13197708129883,0.6361876527199116,0.4976705673919786
PW_noent,302,0,0.633247971534729,0.7872776985168457,1.9868249893188477,5.0390238761901855,0.7106379508245176,0.5423415007014797
PW_noent,302,1,1.7329450845718384,2.337695598602295,5.629158020019531,21.475021362304688,0.7662081828873198,0.6524149430076093
PW_noent,302,2,1.9711320400238037,2.950878381729126,7.521045684814453,20.970178604125977,0.8579168760949617,0.7803181908686776
PW_noent,302,3,1.2742085456848145,2.0966475009918213,6.729207515716553,38.63572692871094,0.7549854397618835,0.6139430668519004
PW_noent,302,4,0.5260463356971741,0.6597407460212708,1.47272527217865,5.9059929847717285,0.3274793768898081,0.18691561484419164
PW_noent,302,5,2.7442891597747803,4.598207950592041,14.058767318725586,129.22006225585938,0.732946483408374,0.6096288853908377
PW_noent,302,6,0.7594095468521118,0.9217409491539001,2.1905603408813477,6.318240642547607,0.5674919206788829,0.36851444377071213
PW_noent,302,7,2.2189464569091797,7.447639465332031,31.720643997192383,357.80352783203125,0.808803535777835,0.7356070507542114
PW_noent,302,8,0.9113815426826477,1.3979473114013672,4.3547258377075195,14.585424423217773,0.5174975062282616,0.4177588353399034
PW_noent,302,9,0.7587577700614929,1.0893292427062988,3.0691750049591064,10.837285995483398,0.6030806175822767,0.4227981783982999
PW_noent,302,10,0.8333911299705505,1.190639853477478,2.9970719814300537,45.66621780395508,0.7582945234979753,0.6035593935070337
PW_noent,302,11,1.1828104257583618,1.59281587600708,4.1562113761901855,16.542831420898438,0.7914660711140792,0.6656479810547605
PW_noent,302,12,0.7641603350639343,0.9976441264152527,2.6624622344970703,6.3875956535339355,0.5224483985721746,0.3044009568110828
PW_noent,302,13,1.072962999343872,1.8933683633804321,5.647597789764404,84.93766784667969,0.48438861249700754,0.328300115598629
PW_noent,302,14,1.0971639156341553,1.6189560890197754,4.630253314971924,24.88886833190918,0.7388427516097261,0.597058011718127
PW_noent,302,15,0.6968785524368286,0.9697132110595703,2.6290042400360107,8.415459632873535,0.7093194175832189,0.5680687656775575
PW_noent,303,0,33.09540557861328,129.4436492919922,599.1714477539062,3017.643798828125,0.9363374015959843,0.907280266777136
PW_noent,303,1,2.2727270126342773,3.956824541091919,12.470146179199219,61.00160598754883,0.6646201912201766,0.5317522621604337
PW_noent,303,2,8.60578727722168,10.523636817932129,25.72974395751953,123.37144470214844,0.8344774137687829,0.769847573420099
PW_noent,303,3,5.274331092834473,8.816472053527832,30.567562103271484,89.85674285888672,0.7906146308450758,0.6968017367497011
PW_noent,303,4,0.9115842580795288,1.5435603857040405,5.220757484436035,21.80681800842285,0.7159023147796999,0.5405318878924582
PW_noent,303,5,0.9815101623535156,2.202310800552368,9.12315845489502,175.3648681640625,0.6189164364357681,0.426980751064455
PW_noent,303,6,1.438228964805603,3.8448941707611084,14.725604057312012,109.38109588623047,0.5388914724581264,0.381173358635688
PW_noent,303,7,2.320610523223877,4.925718784332275,18.068544387817383,173.0896453857422,0.6715583878957331,0.5566861030196544
PW_noent,303,8,1.0795402526855469,2.0838327407836914,7.09995174407959,50.149105072021484,0.7117512874010021,0.5345533385776426
PW_noent,303,9,2.081148386001587,3.2558529376983643,10.240028381347656,36.670204162597656,0.599066045787317,0.45906323746416855
PW_noent,303,10,1.0545060634613037,1.523410677909851,4.536010265350342,10.722280502319336,0.7737701139434442,0.6517623221965569
PW_noent,303,11,3.669875144958496,5.639974594116211,16.552257537841797,76.86711883544922,0.7266325203787151,0.6196564506272098
PW_noent,303,12,0.5475645065307617,1.3212040662765503,3.4231386184692383,109.19756317138672,0.7342720929388906,0.5568536926629708
PW_noent,303,13,4.6855926513671875,30.790252685546875,161.08953857421875,2359.265625,0.7902725022564662,0.6820830388108997
PW_noent,303,14,1.682579517364502,2.509300947189331,7.390097141265869,30.746583938598633,0.6176280505561862,0.47431278611662725
PW_noent,303,15,1.477011799812317,1.9898101091384888,4.860298156738281,23.552820205688477,0.7067538806711524,0.5815418037526535
PW_noent,304,0,0.700661301612854,0.7854697108268738,1.4119646549224854,2.6961774826049805,0.6135823579165788,0.46526856639126163
PW_noent,304,1,1.1917755603790283,1.5500431060791016,3.991024971008301,13.513520240783691,0.6976126978047187,0.5304910189459627
PW_noent,304,2,0.22567497193813324,0.3708561360836029,1.2690848112106323,5.187639236450195,0.6588468898687564,0.40039100352067075
PW_noent,304,3,0.42230361700057983,0.6652698516845703,2.2211687564849854,8.200773239135742,0.2844215304728899,0.13865526584487678
PW_noent,304,4,1.0172168016433716,2.534611940383911,10.121623992919922,40.809532165527344,0.549046526810531,0.38110227762338805
PW_noent,304,5,1.6368935108184814,3.3446786403656006,11.297953605651855,63.42140197753906,0.715286365627497,0.5981495721541609
PW_noent,304,6,0.9561895132064819,1.4035619497299194,4.253127574920654,25.263858795166016,0.8203503172814414,0.7128334866867215
PW_noent,304,7,0.7393369674682617,0.9594283103942871,2.281712770462036,6.168784141540527,0.5826968970113434,0.4775955028397947
PW_noent,304,8,0.6165900230407715,1.2095812559127808,4.4871110916137695,17.245012283325195,0.4249202505082487,0.2027003384087492
PW_noent,304,9,0.8301771879196167,1.071556568145752,2.8883914947509766,11.933093070983887,0.8229190265747878,0.708847218962489
PW_noent,304,10,2.5343408584594727,7.8845696449279785,31.836984634399414,155.9119415283203,0.8249052202364479,0.7493971948435459
PW_noent,304,11,3.0985846519470215,5.875850200653076,19.501079559326172,124.8394546508789,0.7461194897982115,0.637228706884384
PW_noent,304,12,0.8380634188652039,1.0602306127548218,2.6299805641174316,17.1419620513916,0.6604507940278331,0.5512926838931461
PW_noent,304,13,1.470618486404419,2.003558874130249,5.461272239685059,10.937634468078613,0.7267697093461419,0.5818433565791864
PW_noent,304,14,0.704255998134613,0.9468747973442078,2.657992124557495,12.3455228805542,0.8226646660477801,0.7069010750128392
PW_noent,304,15,0.7556887865066528,0.8188961148262024,1.6057251691818237,5.2200541496276855,0.6540314198718548,0.4806618366610627
PW_noent,305,0,0.9659781455993652,1.31488037109375,3.7206921577453613,9.131555557250977,0.3518766879748143,0.19275557328226964
PW_noent,305,1,1.1463267803192139,1.4664440155029297,3.469913959503174,31.758581161499023,0.6617744869000758,0.4707907251212071
PW_noent,305,2,2.0159904956817627,2.4446818828582764,5.701268196105957,16.122854232788086,0.6189566562708974,0.4749190816978277
PW_noent,305,3,0.5692936182022095,0.7271896004676819,1.646841287612915,4.8916826248168945,0.4403430266835994,0.26455553269727067
